,id1,Description1,id2,Description2,Type of dependency
7686,23281,   I hope import and export some fields that prov...,7092,   It would be useful if Redmine's administrator ...,independent
7687,9113,"   Hello,\r\nI speak french, so excuse me for my ...",26842,  Criar .bat para rodar o dump no serviço do win...,independent
7688,10650,   Whit this patch #5385 I look in the filter all...,1775,   Custom fields would allow one to flag time ent...,independent
7689,1137,   Add Feature move project version up and down. ...,8041,   [QA01 changes to Test Case UC-ADM-001,independent
7690,2917,   Hope Redmine with the reminding function to ow...,18122,   On installation  tutorial in step regarding to...,independent
7691,21958,   I'm using Redmine as a issue tracking of my te...,5917,   *holaaaaaaaaaaaaaaaaa*,independent
7692,12913,   More of a task: source:trunk/doc/INSTALL has b...,8715,   Would it be possible for each project each use...,independent
7693,4339,   Create a cross-projet calendar in order to see...,9087,   It would be usefuly if there is a drop down in...,independent
7694,25842,  Currently tables in email notifications does n...,30854,  When trying to add an existing git repository ...,independent
7695,13471,   I would be nice to have the possibility to pub...,2490,"   Hi,\r\ni did not want to open my smtp port as ...",independent
7696,8073,   Our software automatically reports bugs to our...,2523,   Sometimes I'm on a bug filing spree. On these ...,independent
7697,22858,"   Hi Guys,\r\nIn my company I needed create admi...",10597,   As it is not possible to change the project id...,independent
7698,11911,   When we have issues assigned to groups rather ...,7759,"   Hello,\r\nI have a redmine installation at wor...",independent
7699,4832,   It would be nice to have a symbian client for ...,24662,  Formatting non-trivial tables with many rows a...,independent
7700,3833,"   It would be nice if the comment field, when ad...",10129,   We are looking for plugin or feature where use...,independent
7701,30476,  The feature uses the horizontal screen space m...,31524,  redmine is a really flexible project manage so...,independent
7702,5732,   cannot change (move?) subtask from one parent ...,13448,   Currently it can be easily overlooked that one...,independent
7703,32426,  Currently the query filter set can only search...,517,   I have some ideas we have using in Trac and ou...,independent
7704,10428,   I sometimes want to create very small but very...,14434,   - I don't mean an email gets turned into an is...,independent
7705,2354,"   Like in Streber, we should have the ability to...",6937,   Similar to when shutting down a windows server...,independent
7706,4164,   It would be nice to be able to say that a user...,8073,   Our software automatically reports bugs to our...,independent
7707,10000,   The group by criterias in the time entries rep...,21391,"   I'm just playing around with the ""inbound emai...",independent
7708,17599,   Issue notes can be added even if the member's ...,32108,"  Hi,\r\nWhere can I find some plugin which conv...",independent
7709,6664,   When I move an issue to a different project ch...,4642,   I hope Redmine can natively support to create ...,independent
7710,6259,   I think about ability of managing one project ...,9113,"   Hello,\r\nI speak french, so excuse me for my ...",independent
7711,24586,"  Hey Guys,\r\nhow are you backup your data?\r\n...",26600,  Is there away to prevent certain users from ch...,independent
7712,11036,   could redmine support a configuration paramete...,8529,   I'm trying to write an automated test in Redmi...,independent
7713,2790,   We have a problem that always before and after...,9202,   It would be nice if Redmine interpreted SCM ta...,independent
7714,4863,   If someone already had a mediawiki installatio...,8928,"   There are much more wikipage in one projects ,...",independent
7715,24039,  is there a way to integrate Redmine  with  rem...,13943,   If some issues can not be saved when bulk edit...,independent
7716,6524,   It’s very painful we have lost lots of animals...,11149,   I'd like to include a screenshot or a logo int...,independent
7717,9760,   Autofetch commits not working with bazaar repo...,26846,"  Currently, members are added to the a project ...",independent
7718,1439,"   It would be nice if, when referencing to a cer...",5015,"   Je soumets quelques petits trucs à rajouter, e...",independent
7719,6743,   There should be a possibility (even for an adm...,7858,   As stated in this forum message : message#2248...,independent
7720,473,   It would be very handy to be able to create an...,25808,"  When I use Import menu to create new issues, I...",independent
7721,33721, It is essential to compare spent time and esti...,19190,   while sending email notification i want to add...,independent
7722,24842,"  On the Admin Dashboard, develop a tool that wi...",20084,   After having set the columns (options) in a di...,independent
7723,15019,   Custom queries are a great means to provide st...,7275,   limpeza e manutenção,independent
7724,20585,   Redmine currently supports Finish-to-Start dep...,523,   You can see a list of commited files when look...,independent
7725,1761,   It would be useful to be able to sort a forum ...,503,   Passwords for user accounts in redmine are lim...,independent
7726,23316,   Currently when you wish to include only parts ...,16561,   Sometimes it's recommended to allow some files...,independent
7727,2860,   A useful plug-in would be a bounty plug-in tha...,2932,   Do you plan to build functionality to allow to...,independent
7728,19561,"   Hello, i'm new to redmine and i wonder how to ...",15315,   if someone defines custom colors for ticket pr...,independent
7729,586,"   We're using RedMine more and more, and it's gr...",31930,  It would be great to have versions relationshi...,independent
7730,6230,   Currently I'm using Redmine to manage several ...,19809,"   Hi,\r\n\r\nI want to hide ""Favourite projects""...",independent
7731,14725,   Dear All\r\n\r\nWe use Redmine and it is very ...,15114,"   I have been promoting and using redmine, and w...",independent
7732,7546,   h2. Problem \r\n\r\n50 members on a project : ...,17413,   1)Click New Issue\r\n2)Needed to get the value...,independent
7733,4672,"   Currently, when copying a project that contain...",7809,   Since the version due dates as package for all...,independent
7734,885,   Is there a way to make the columns sortable. F...,9760,   Autofetch commits not working with bazaar repo...,independent
7735,4562,   I have a parent project with several sub-proje...,17607,   We have to use multiple queries on single page...,independent
7736,9609,   Upgrade to the latest 2.3.x Rails release for ...,33901," When using Redmine without issue notes, the at...",independent
7737,11538,   I need to know how to install the plugin for r...,458,   I.e. there's no empty option in 'Assigned to' ...,independent
7738,33276, it would be very helpful to have addtional fie...,8529,   I'm trying to write an automated test in Redmi...,independent
7739,17977,   Hi:\r\n\r\nI am trying to find a method to all...,22656,   Request:\r\n\r\nAdd the ability to toggle logi...,independent
7740,16729,   It would be very nice to be able to have place...,16083,   The issue number is shown default on the issue...,independent
7741,3873,"   Bonjour,\r\n\r\nSerait-il possible d'avoir sur...",34040," Currently, only the latest note can be output ...",independent
7742,8598,   It would be helpful is any user that is refere...,11014,   h2. Intro\r\n\r\nThe idea is to adds a new pro...,independent
7743,7627,   Seems like the version status could be expande...,27158,"  i have faced Issue reminder Template plugins, ...",independent
7744,5286,   I'm trying to use Excel<-Redmine import featur...,4162,   I'd like some way of sending a search of ticke...,independent
7745,7242,   검색광고 시작(제안)부터 종료에 이르기까지의 전체적인 최적화 관리,1039,"   Perhaps I don't know all the tradeoffs, but I ...",independent
7746,20069,   i want a report to track the total time of the...,13087,   It would be useful to have something similar t...,independent
7747,4644,   Using all the new features of Redmine on my ow...,4162,   I'd like some way of sending a search of ticke...,independent
7748,6379,   In my case the custom queries provide better o...,4111,   My company uses basecamp for project managemen...,independent
7749,4422,   Now it is possible to have a link leading to a...,24151,  We use redmine extensively for IT support requ...,independent
7750,6379,   In my case the custom queries provide better o...,20822,   Email notifications of private issues shouldn'...,independent
7751,8745,   There was at least one undocumented API featur...,14947,   Can we have an option to create test cases and...,independent
7752,32933,  Hi.\r\n\r\nIs there any plugin available that ...,29219,  It would be great if email truncation could be...,independent
7753,13483,   Would it suit you gentlemen to have additional...,23609,   I noticed that Redmine doesn't allow user to c...,independent
7754,7759,"   Hello,\r\nI have a redmine installation at wor...",17469,   Adding this:\r\n\r\napi.completed_percent vers...,independent
7755,25778,  please note the employee log his time at the l...,26491,  This is a follow up to #26471.\r\n\r\nDue to l...,independent
7756,30486,"  I am going to just create this ticket, it's so...",788,   Is there any possibility of being able to embe...,independent
7757,3146,   Currently custom queries in the issues list ar...,26396,  can you add  column at spent time display  *wh...,independent
7758,17413,   1)Click New Issue\r\n2)Needed to get the value...,24788,  We use emails to create tickets automatically ...,independent
7759,8660,   Teste na ferramenta Redmine,6224,"   both the ""graph plugin"" and ""charts plugin"" ha...",independent
7760,24782,"  When trying to export issues to CSV, all reque...",9843,"   Hi,\r\n\r\nI am using two different roles/perm...",independent
7761,25359,"  When someone creates a ticket, based on the de...",2093,   I have asked for a way to prefix the *New Issu...,independent
7762,12827,"   Hi Jean-Philippe,\r\n\r\nI think it would be g...",5997,   Redmine's REST API provides valid XML response...,independent
7763,18046,   Hello!\r\n\r\nThis is a +*MUST-GIVEN*+ feature...,15745,   Requirement(s): Report with accurate time trac...,independent
7764,4909,"   The same way there is the Projects menu, it co...",3057,"   I have ""a plugin that adds additional blocks t...",independent
7765,2353,"   !!\r\nIn my business, we work with a lot of gr...",4829,   I know there are installation instructions on ...,independent
7766,31653,  The differences between admin and non-admin us...,2485,   The issues that I care about most are: 1. thos...,independent
7767,3986,   Often I get a bugreport by email or by phone. ...,7702,   I would like to see the changes to target vers...,independent
7768,11686,"   Hi,\r\n \r\n  We have the General,Projects tab...",377,"   Please add ""Theme Support"" for Redmine.\r\n\r\...",independent
7769,22310,   Currently only these variables are supported/d...,1259,"   It would be very useful to add this feature, e...",independent
7770,5402,   It would be nice to have an ability to see the...,10604,   I think it is interesting to add an option to ...,independent
7771,26396,  can you add  column at spent time display  *wh...,8715,   Would it be possible for each project each use...,independent
7772,10694,   you can modify or delete a note using the REST...,15914,   It allows to hide sub-projects level by level....,independent
7773,16807,"   Hello,\r\n\r\nI guess I've found bug with Issu...",29145,  We used Google Site as our team site which con...,independent
7774,14063,"   Hello,\r\nI want to use HTML-Code in Redmine.\...",23069,"   Hello,\r\n\r\nwe plan to install a ticket syst...",independent
7775,10603,   When changing the subject of a ticket the noti...,6259,   I think about ability of managing one project ...,independent
7776,4989,"   ""time_entry_hours input"" should support Regula...",2565,   When I last time went to the project settings ...,independent
7777,14919,"   ""ruby-openid 2.3"":https://github.com/openid/ru...",9462,   Could the diff be enhanced to allow the user t...,independent
7778,23589,   Hello there\r\n\r\nIm working with redmine and...,13191,   On the roadmap page I can't recognize which is...,independent
7779,5131,   > (01:36:10 PM) edavis10: rsyring: @query.has_...,11654,   I think it would be great if certain roles cou...,independent
7780,1994,   Latex support could be included especially in ...,487,   Wouldn't that be a great Idea to manage a larg...,independent
7781,18471,"   Hi!\r\n\r\nВ редмайне есть ежедневный репорт, ...",2975,"   For a given issue, it would be nice to be able...",independent
7782,3819,"   anyways, here's the problem. this is ""Issue tr...",977,   Show sub task in main tasklist as JIRA,independent
7783,32108,"  Hi,\r\nWhere can I find some plugin which conv...",9756,   I would like the ability to designate that my ...,independent
7784,3742,   I read through the FAQ but didn't quite get it...,5572,   Currently if you build up a complex query (ie ...,independent
7785,19481,"   I would like, if possible, news object to have...",7949,   A very popular feature of JIRA is the ability ...,independent
7786,3342,   After installing the Bitnami stack and discuss...,3206,"   I have idea of very simple, but powerful plugi...",independent
7787,14888,   It would be great if it was possible to have t...,6511,   Redmine's Administration panel already has an ...,independent
7788,5872,   One feature that I've gotten requests for is t...,9115,   For administering the wiki and keeping it up t...,independent
7789,7989,   I've searched hard within Redmine and using Go...,1341,"   Hello,\r\n\r\nafter trying to lazily import is...",independent
7790,9848,   Social Media \r\nAdwords\r\nAnalytics \r\nWeb ...,5963,   Redmine does not reload SCM commit comments.\r...,independent
7791,5660,   When I login in one tab simple page refresh in...,19958,   Sorting search filters and search options will...,independent
7792,3439,   Usability:\r\nAll fields (also NOT custom fiel...,11866,   I wanted to have two instances of redmine and ...,independent
7793,9975,   Displaying a Gantt chart by default not from t...,15361,   _I'm not sure it's a right way to ask such que...,independent
7794,32545,"  In lib/redmine/notifiable.rb, there is a TODO:...",6855,"   Before submitting a bug report, please check S...",independent
7795,3260,"   Being able to add menu links per project, as s...",18170,   In Russian words are long. \r\nand very often ...,independent
7796,10820,   Please display effective email configuration o...,652,   This way CSS can be used to style the list of ...,independent
7797,307,   A CC field like found in Bugzilla. This field ...,30032,  Greetings - the Redmine Download page http://w...,independent
7798,6066,"   When a client has submitted an issue, in the d...",15855,   When I get a list of issues I would like to kn...,independent
7799,356,"   Well i would appreciate it, if i could control...",24920,  It would be great If I could create custom use...,independent
7800,4816,   When you use redmine to manage multiple projec...,541,"   If an issue has revisions associated with it, ...",independent
7801,19958,   Sorting search filters and search options will...,5204,   I have created a custom theme CSS that colours...,independent
7802,1858,"   Again, my title says it all. Many modern hosts...",6360,   Adding title attributes to various important i...,independent
7803,26525,"  In the current version, only the current week ...",19327,   I would like to associate with each user profi...,independent
7804,13170,   Не работает форма отправки запроса о покупке п...,9848,   Social Media \r\nAdwords\r\nAnalytics \r\nWeb ...,independent
7805,3130,   If user language is English the date/time sele...,9609,   Upgrade to the latest 2.3.x Rails release for ...,independent
7806,7376,"   Currently, adding time spent entries for an is...",615,"   I have developed a new block for the ""My Page""...",independent
7807,2028,   Some wikis have a feature where it shows to us...,32933,  Hi.\r\n\r\nIs there any plugin available that ...,independent
7808,6937,   Similar to when shutting down a windows server...,23525,"   As stated in subject, could be useful to can c...",independent
7809,13369,   We keep some sensitive information in project ...,15544,"   It would be nice to query issues with ""RegEx"" ...",independent
7810,10289,   If we start our redmine after our postgresql s...,11461,   We have setup Redmine so that reporters can em...,independent
7811,1690,   We are trying to use Redmine on our company wo...,32123,  Wiki Syntax Quick Reference covers most button...,independent
7812,27877,  # Bots traverse over time areas which never ex...,25769,  How to import list of bugs from excel,independent
7813,19169,   It would be great if the wiki could show de pr...,17538,   It would be nice to display the priority of re...,independent
7814,19893,"   When using the rest API, it would be useful to...",13443,"   Currently, the issue author filter is limited ...",independent
7815,9714,   Hi.\r\nI need a some special Custom Query to g...,782,   Not a real issue - more of a doc patch style t...,independent
7816,314,   Users have to fill in name and password every ...,8987,"   Hi, \r\n\r\nfirst, thank you for all work done...",independent
7817,30822,"  Currently, Gravatar icons are shown in Web UI ...",4443,   It would be nice to use the sidebar on the rig...,independent
7818,4941,   Provision for categorized view of projects on ...,7712,"   Mohan,\r\n\r\nI need to generate some reports ...",independent
7819,6820,"   WebEditpro is not working on IE 6, So it requi...",17469,   Adding this:\r\n\r\napi.completed_percent vers...,independent
7820,1341,"   Hello,\r\n\r\nafter trying to lazily import is...",6396,   Some parts of the company I work for have a pr...,independent
7821,470,"   It would be nice is one could ""TAG"" wiki conte...",31631,  It is useful to have a links to child pages in...,independent
7822,26128,"  Hi all, i'm trying to set up an email reminder...",1653,   We are using redmine trunk revision 1645 on a ...,independent
7823,20518,"   url = ""http://www.redmine.org""\r\nkey = ""993eb...",10424,   In database user has an ID and login string. \...,independent
7824,6595,   Всем привет. Ребята посмотрите размер оплаты. ...,3267,   It'd be nice if there was a choice for creatin...,independent
7825,19066,   In Settings > Email notifications > Email foot...,20267,"   Hello,\r\nWhen i create a new issue, i want to...",independent
7826,17462,   Is there anyway i can take my project list and...,11220,   I'd appreciate a view hook to plug-ins develop...,independent
7827,316,"   Hello Jean-Philippe,\r\n I think it would be m...",7858,   As stated in this forum message : message#2248...,independent
7828,2782,"   Hi,\r\n\r\nLove the software and use the Wiki ...",6401,   Wiki redirects need to be editable:\r\n* Unred...,independent
7829,8232,   Clothes have consistently remained an pretty i...,21309,   It would be nice for the link custom field to ...,independent
7830,634,"   Currently, after you move an issue, it takes y...",5658,   There doesn't seem to be a good way to display...,independent
7831,4280,"   Hey,\r\n\r\nWe have been using Redmine for our...",7777,"   Now, when one opens an already saved note for ...",independent
7832,307,   A CC field like found in Bugzilla. This field ...,15311,   ImageMagick convert is now used for generating...,independent
7833,23866,   I have this problem in api Rest.\r\n\r\ncross-...,28328,  Currently we only have following permission co...,independent
7834,27232,"  when i filter the status of diferent Tracker, ...",11009,   Attached is the access_log screen in wich you ...,independent
7835,941,   BugZilla supports an XML-RPC api. For those of...,22095,   In the current redmine version are two option ...,independent
7836,7376,"   Currently, adding time spent entries for an is...",4348,   The summary of the issues could present daily ...,independent
7837,12166,"   In Redmine.pm, we added a time stamp string yy...",14137,   Users retrieved via rest api must have also ta...,independent
7838,15433,   Some ideas to improve assignee list ergonomy.\...,31691,  Hi\r\nhow can I change font type of text? char...,independent
7839,946,   It would be useful to have the ability to spec...,28167,"  In Workflow, admins can specify status changes...",independent
7840,3861,   Using the svgweb project (http://code.google.c...,3876,   I have a limitation within my LDAP server to a...,independent
7841,5951,   I'm currently browsing around the Redmine layo...,29654,  Environment:\r\n  Redmine version             ...,independent
7842,4653,"   Hello,\r\n\r\nfirst of all i wan't to thank yo...",3464,   There are 15+ managers in our Redmine who got ...,independent
7843,5645,   I'm trying to build a dashboard workflow.\r\nI...,27604,  The computed custom field looks like a great a...,independent
7844,2678,   I do get some questions over and over from a f...,15247,"   So if you have groups eg ""mechanical engineers...",independent
7845,25648,  I our organisation we would appreciate a funct...,13737,   Hi Austin...\r\nI have a cord that will not pl...,independent
7846,11473,   Almost all email clients leave quoting of orig...,405,"   I have many projects in RedMine, and keeping a...",independent
7847,20057,"   Hi, is it correct, that ""groups"" functionality...",15926,   I subscribe to my activity view via activity.a...,independent
7848,31524,  redmine is a really flexible project manage so...,2782,"   Hi,\r\n\r\nLove the software and use the Wiki ...",independent
7849,28461,"  Hello,\r\n\r\nI have a feature request for the...",4355,   It would be excellent if users could configure...,independent
7850,1137,   Add Feature move project version up and down. ...,4646,   hi all!\r\n\r\nwe use redmine in a no-software...,independent
7851,23634,   Even when all permissions for the anonymous ro...,21956,"   Add please (“global”) links to modules, e.g. `...",independent
7852,740,"   With large wiki pages, transforming can be qui...",4437,   Add timestamp as a possible type in custom fileds,independent
7853,34287," We have a large amount of projects, an selecti...",6790,   http://www.redmine.org/users/22911\r\n\r\n,independent
7854,14947,   Can we have an option to create test cases and...,2163,"   Hello, \r\nI have developed a small plugin (he...",independent
7855,683,   Currently we are able to produce some very nic...,9233,   I think a nice feature are add inside the issu...,independent
7856,11674,   how can i find redmine.org version ?,6903,   Changeset views should be more configurable.\r...,independent
7857,3575,"   Hi,\r\n\r\nCurrently, we're only able to diff ...",12859,"   If there are many fields, subject field do not...",independent
7858,24808,"  I think, we should make Redmine an OAuth2 prov...",19809,"   Hi,\r\n\r\nI want to hide ""Favourite projects""...",independent
7859,8318,"   I love and use Redmine, but there's one thing ...",8000,"   Hello,\r\n\r\nI would like to suggest implemen...",independent
7860,4301,   It would be nice to add an option on the TOC d...,23119,"   Hello,\r\nI saw the ""list of hooks"":http://www...",independent
7861,1721,   It will be very useful to find what issues are...,8995,"   If one creates a report on the spent time, esp...",independent
7862,17153,"   Hy,\r\n\r\nWorking with svn advanced integrati...",3269,   I am using redmine issue creation by email fun...,independent
7863,24531,  I am newer for Issue Log and I want to create ...,10269,   One of my pet peeves with trackers is that alt...,independent
7864,28352,"  Hello, \r\nIs it possible to change color of d...",26295,"  I'm looking for a way to set a ""custom field"" ...",independent
7865,21574,"   Dear all,\r\nit's possible to have a easy to u...",13194,"   Dear Redmine developers, please hear me out......",independent
7866,4339,   Create a cross-projet calendar in order to see...,15829,   Hi Guys\r\n\r\nI want to filter by assign user...,independent
7867,9446,   I'm in the situation where I've been given dif...,4488,"   Hi,\r\n\r\nI've been using Redmine for a few d...",independent
7868,11036,   could redmine support a configuration paramete...,5125,   It would be really nice if it was possible to ...,independent
7869,13233,   It would be fine being able to sort the custom...,19324,   Both SSL and TLS connections fails dues to cer...,independent
7870,31294,"  Gravatar offers ""robohash"" default images. Ple...",31631,  It is useful to have a links to child pages in...,independent
7871,6677,   Description section on the issue#show view is ...,1573,   It would be nice to have an option which sets ...,independent
7872,29405,"  Hi,\r\n\r\nAccording Google, this a basic Cont...",532,   I would like for members of my integration pro...,independent
7873,498,"   Restricting file size is good, but projects so...",27317,"  hi all, i need plugin or source display issue ...",independent
7874,22497,   I tried to sort users (mainly in watchers list...,4835,"   Hi,\r\n\r\nIt would be good to be able to writ...",independent
7875,3913,"   Hi, \r\n\r\nI was wondering - if it's not alre...",9329,"   on render_tabs helper, label, which is transla...",independent
7876,6646,   Hi.\r\n\r\nCurrent numbering with # symbold ge...,34431,I just got the dreaded 90% of the filesystem i...,independent
7877,1870,"   It would be nice, if minimized version of the ...",27162,  I know it's simple enough to just use the quot...,independent
7878,15690,"   If a receive_imap crontab is setup, Redmine sh...",2438,   Like some flash or online chatting system.,independent
7879,28388,  Some common causes for emails to be rejected b...,11060,   There is any possibility to insert HTML fragme...,independent
7880,10313,   When I create a filter for example Assigned to...,2499,   How about setting font-sizes in em and relativ...,independent
7881,20493,   I would like the ability to designate that my ...,6787,   I think it would be extremely useful if users ...,independent
7882,14414,"   Hi, I am trying to add ""Gauges"":http://get.gau...",9328,   We are requesting our customers to install Red...,independent
7883,3230,   edavis10: can you include your git repo syncro...,31395,"  In the case of in-house operation, it may be i...",independent
7884,388,   it is often helpful to see a diff between vers...,11461,   We have setup Redmine so that reporters can em...,independent
7885,20830,   For now if +Custom field for Issue+ is used in...,1517,   I'd like to see some sort of burn down graph f...,independent
7886,33718," There are some of plugins, which provided very...",7093,"   Hi,\r\n\r\nIt would be nice to have a list of ...",independent
7887,4781,   It will be very useful if Redmine could make i...,5866,   Most SELinux-enabled Linux distributions don't...,independent
7888,12312,   Document titles are limited to 60 characters. ...,11473,   Almost all email clients leave quoting of orig...,independent
7889,351,   How about some contact information fields for ...,32433,"   if there is option of the Administration, do ...",independent
7890,833,"   The first use I can think of for this is, I li...",6886,   users have different rights to access CVS or S...,independent
7891,13448,   Currently it can be easily overlooked that one...,17493,   I want to move a lot of issues from one projec...,independent
7892,32821,  I'm interested in the ability to turn off the ...,9548,   Hello everybody\r\n\r\nI need help in a diffic...,independent
7893,23524,"   As discussed in this ""thread"":http://www.redmi...",277,"   As we talked about in the discussion forum, pl...",independent
7894,28950,  Hi \r\n\r\n1.I had already install redmine 3.4...,24610,"  when i click 【HELP】,i jump in a strange web pa...",independent
7895,6735,"   Hi,\r\n\r\nOn my system, reposman.rb fails wit...",32801,  Requesting a way of limiting the amount of pro...,independent
7896,3819,"   anyways, here's the problem. this is ""Issue tr...",13576,   This is a feature request.\r\n\r\nIt would be ...,independent
7897,17620,"   Hi every body,\r\nI would like spent time fiel...",1555,   When issues are displayed in the Calendar (and...,independent
7898,948,   I apreciate so much if in this version we can:...,24015,  Currently the estimated_hours is completely hi...,independent
7899,9787,   Add ability to request issue history or issue ...,3821,   I want to see all issues reported for category...,independent
7900,9417,"   Now, issues have start and due dates. A projec...",353,   I'd like to be able to optionally assign a use...,independent
7901,1219,"   When using textile, all end of lines are trans...",8259,   It would be nice to have an ability to move se...,independent
7902,4004,   The test fixtures are becoming difficult to ma...,10307,   I often have the problem that I track bugs in ...,independent
7903,266,   would be great (at least would meet my require...,5295,   Example: I wan't to see all *completed* but *n...,independent
7904,435,   On the issue details page (issues/show) any co...,18677,   It would be nice to have the possibility to do...,independent
7905,14392,   This is a great html5 feature which can be imp...,4518,"   Currently, the shipped version of the wiki for...",independent
7906,9115,   For administering the wiki and keeping it up t...,1756,   At the moment it would be useful for me to cre...,independent
7907,4528,"   Add a ""Projected Date"" field to the version, t...",10636,   We would like to create customer views (create...,independent
7908,1693,   it would be very nice to have a kind of outloo...,293,"   would be great see initially by clicking on ""S...",independent
7909,32657,"  Hello,\r\n\r\nwe are planning to use Redmine i...",34496,At the moment we can assign Tickets to a group...,independent
7910,5731,   there appears to be no way to make an existing...,18909,   1. I have problem accessing the timelog date w...,independent
7911,30975,"  ""Updated"" filter added in Redmine 3.4.0 (#1772...",9079,"   Hi,\r\n\r\nI speak french, but excuse me for m...",independent
7912,8343,   It is possible to change and put the bar wiki ...,3844,   I am writing a Redmine plugin to use the wiki ...,independent
7913,26577,  *before:*\r\n!/projects/redmine/repository/rev...,579,"   Hi,\r\n\r\nWhen creating an issue, there is th...",independent
7914,14273,   I have some trackers with many optional custom...,22013,   It would be very nice if it's possible to limi...,independent
7915,24944,  I think that it could be sometimes useful if t...,10717,   Because in the workflows columns and line head...,independent
7916,33572, The current tooltip shows only the ticket numb...,505,   \app\views\layouts\base.rhtml\r\n\r\nI got som...,independent
7917,1751,   I called it as ezFAQ plugin.\r\n\r\n== ezFAQ p...,5753,   Why not to do such a plug-in for sending accou...,independent
7918,402,   There is two ways how it is possible to change...,13532,   In case issue list is grouped by some criteria...,independent
7919,23525,"   As stated in subject, could be useful to can c...",628,"   In addition to the PDF output, I'd really wish...",independent
7920,24808,"  I think, we should make Redmine an OAuth2 prov...",487,   Wouldn't that be a great Idea to manage a larg...,independent
7921,2652,"   Updated,full Ukrainian translation by me :\r\n...",19048,"   Hello Guys,\r\n\r\nI have installed Bitnami Re...",independent
7922,2855,   Presently authentication settings are global f...,12210,   Hi \r\n\r\nI have created 3 groups for my proj...,independent
7923,6077,   There should be an option to only have the act...,10764,   Currently only one session per user is possibl...,independent
7924,470,"   It would be nice is one could ""TAG"" wiki conte...",7062,   I hope the team members submit code can mail t...,independent
7925,447,   Right now the order you make the priority enum...,7644,"   Hi\r\n\r\nI have some projects very busy, and ...",independent
7926,9282,   Sometimes default subject field in issues is n...,5046,   Is there anyways i can have the values of the ...,independent
7927,2947,   Sometimes when working on large(r) wiki-pages ...,26521,"  To identify the over allocated resources, and ...",independent
7928,8575,   \r\nuse as !{{backlinks}} or !{{backlinks(Foo)...,12299,   Currently Redmine supports @#requires_redmine@...,independent
7929,1978,   Just upgraded to version 1921 and noticed the ...,23011,   In `dispatch` of `app/models/mail_handler.rb` ...,independent
7930,3788,"   In the issue creation page, if dropdown boxes ...",17442,"   Hello,\r\n\r\nI tried to install this patch ma...",independent
7931,21785,"   Add, please, Panel macro to both, textile and ...",8893,   The basic problem is sharing elements of infor...,independent
7932,13767,"   Hi, \r\n\r\nMy department hosts projects for m...",14434,   - I don't mean an email gets turned into an is...,independent
7933,7673,   Опрос примерно следующий:\r\n1. Вы хотели бы и...,3982,   I like to use News to communicate with the my ...,independent
7934,29631,  There is a Markdown macro @include@. It allows...,8785,   teste de grande projeto,independent
7935,11730,   We have a custom field called Invoice Number. ...,300,   It is currently not possible to filter issues ...,independent
7936,7828,"   Dear all,\r\n\r\nI would like to increase the ...",5300,"   I see ""author"", but don't see ""assignee"" field...",independent
7937,17335,"   Right now, forum message lists tend to take tw...",28552,"  Subject is description, some users need to be ...",independent
7938,5187,   your instruction for UpGrade is not specific a...,12351,"   Hi,\r\nI suggest an idea that I found on the s...",independent
7939,22095,   In the current redmine version are two option ...,20267,"   Hello,\r\nWhen i create a new issue, i want to...",independent
7940,318,   Project manager always assigns hundreds of iss...,6573,   Hello!\r\n\r\nI hope I haven't repeated any ex...,independent
7941,22949,"   Hello,\r\n\r\nLike tickets, it's can be useful...",15315,   if someone defines custom colors for ticket pr...,independent
7942,28947,  When attaching a new file on the wiki edit pag...,277,"   As we talked about in the discussion forum, pl...",independent
7943,3206,"   I have idea of very simple, but powerful plugi...",12817,"   Hi there,\r\n\r\nmaybe this could be useful fo...",independent
7944,28916,"  Hi team,\r\n\r\nCan export the Gantt to a colo...",24706,  I would like to be able to printout a subsecti...,independent
7945,7404,   I'm creating an interface that auto creates pr...,389,   Gantt charts can already be exported into a PD...,independent
7946,21777,"   Hi,\r\n\r\nSorry, I'm not sure if this is a fe...",21950,   It would be highly useful to those integrating...,independent
7947,12963,   It would be nice to have a hook in the Wiki's ...,9962,   If you attached a csv file to an issue / wiki ...,independent
7948,566,   I have configured the current trunk version of...,23471,   I want to start a redmine project from a anoth...,independent
7949,318,   Project manager always assigns hundreds of iss...,5580,   Make Different Color In any Priority Backgroun...,independent
7950,20891,   I would like to add an option in ldap configur...,7971,   Sorry for my first dumb question (I hope I'm a...,independent
7951,3237,   When somebody commit something and include lin...,11333,"   hi,\r\ni need to have in role page a dropdownl...",independent
7952,14642,"   Hello,\r\n\r\nthe date from today to as ""today...",17666,   This functionality should provide the manager ...,independent
7953,4763,   I'd like to request a viability analisys about...,7692,   Currently we have nice feature to associate wi...,independent
7954,22173,"   Hi all \r\n\r\nI am a new user of redmine, we ...",33803, As project manager or product owner responsibl...,independent
7955,30429,"  As of Redmine 4.0, you can use >100 languages ...",631,   Right now plugins can only extend the Project ...,independent
7956,22490,   Feature introduced as #5490 might be useful in...,15926,   I subscribe to my activity view via activity.a...,independent
7957,299,   Grouping e.g. with a small indent of subprojec...,3263,   This is a very minor idea. When you use the se...,independent
7958,6228,"   Hi, the idea is in the case of:\r\n\r\n+Projec...",3342,   After installing the Bitnami stack and discuss...,independent
7959,31472,"  On documents module, add/edit/remove attachmen...",17116,   Currently there is an option in Administration...,independent
