,id1,Description1,id2,Description2,Type of dependency
4277,3967,   It would be great if there would be possibilit...,2022,"   Currently, columns for issues table can be con...",duplicates
4278,3751,"   *Proposal:*\r\n\r\nWhen browsing a Revision, a...",2009,   Currently the only way to add a related revisi...,duplicates
4279,5001,   A useful feature would be associating revision...,2009,   Currently the only way to add a related revisi...,duplicates
4280,6400,"   h1. The issue\r\n\r\nActually, a commiter can ...",2009,   Currently the only way to add a related revisi...,duplicates
4281,6444,   I am aware that the issue concerning the autom...,2009,   Currently the only way to add a related revisi...,duplicates
4282,8172,   Sometimes we have the problem of issues not li...,2009,   Currently the only way to add a related revisi...,duplicates
4283,33325, Is it possible to have a patch that will add t...,1996,   It would be nice to have the time tracking rep...,relates
4284,5519,   It would be very useful to be able to export a...,1996,   It would be nice to have the time tracking rep...,duplicates
4285,1995,   Within the Issue area it's possible to store a...,995,   It will be great to save report designs in the...,duplicates
4286,1991,"   In My Page, I'd like to have Unassigned and Op...",1710,   it would be helpful to change this query to ha...,duplicates
4287,1989,   Currently it's possible to have a main project...,594,   I would like to see this enhancement for a bet...,duplicates
4288,32493, When a ticket has a lot of screenshot and\or p...,1984,   Similar to how bugzilla does it. The file is s...,duplicates
4289,1982,   One of the things I love about Redmine is that...,1040,   It would be very helpful to have a global wiki...,relates
4290,4455,   The current mercurial support in Redmine has a...,1981,   I'm sure this one is easy. Mercurial tags are ...,relates
4291,1981,   I'm sure this one is easy. Mercurial tags are ...,7246,   Mercurial has a concept of branches inside the...,relates
4292,1973,   There are many companies that have recurring c...,6715,"   Hello,\r\n\r\nI think about issue templates. S...",relates
4293,8078,   It would be very useful to be able to attach f...,1972,   When creating news items - it would be really ...,duplicates
4294,9176,   I noticed that the News module doesnt allow us...,1972,   When creating news items - it would be really ...,duplicates
4295,3902,   I'd like to be able to upload a file with a ne...,1972,   When creating news items - it would be really ...,duplicates
4296,973,"   Hey,\r\n\r\nCurrently it seems the statuses an...",1966,"   For various reasons, it would be great to have...",relates
4297,6538,   I am missing project as attribite for filterin...,1963,   If I view all issues for a parent project I ca...,relates
4298,576,   Now I cannot filter out issues for one project...,1963,   If I view all issues for a parent project I ca...,duplicates
4299,4290,   http://www.redmine.org/issues\r\n\r\nFor some ...,1963,   If I view all issues for a parent project I ca...,duplicates
4300,5084,"   As we get more projects into our Redmine, I ha...",1963,   If I view all issues for a parent project I ca...,duplicates
4301,1959,   It would be fine to receive email notification...,413,   Add option to have e-mail notification on Wiki...,duplicates
4302,29725,"  In Documents page, documents are listed in asc...",1958,   On the page that list the documents (/projects...,relates
4303,2687,"   For product planning and project management, I...",1953,   We have been using FogBugz (http://www.fogcree...,relates
4304,1945,   The process of manually adding users to projec...,2722,   Very nice application - keep up the great work...,relates
4305,3967,   It would be great if there would be possibilit...,1943,   when we want a particular column in the issue ...,duplicates
4306,1936,   It would be nice if one could move tasks betwe...,12789,"   Hi there,\r\n\r\nI'm trying to give some ideas...",relates
4307,488,   During planning meetings we look at the roadma...,1936,   It would be nice if one could move tasks betwe...,duplicates
4308,3883,   It would be useful for individual users to be ...,1935,   Currently the weakest form of email notificati...,duplicates
4309,4486,   It would be nice to have an option to disable ...,1935,   Currently the weakest form of email notificati...,duplicates
4310,3538,   Would it be possible to add an option to email...,1935,   Currently the weakest form of email notificati...,duplicates
4311,5765,   My suggestion would be add issue numbers that ...,1926,   We would like to assign issue identifiers base...,relates
4312,6884,   I think it wuld be good or well it can be opti...,1926,   We would like to assign issue identifiers base...,relates
4313,6642,   Hi\r\n\r\nThis is a minor issue..\r\n\r\nI'd l...,1926,   We would like to assign issue identifiers base...,relates
4314,1919,"   Currently, access to these fields is controlle...",703,"   Hi,\r\nI think it would be nice to be able to ...",relates
4315,1919,"   Currently, access to these fields is controlle...",1360,   I have several projects with the customers and...,relates
4316,9421,   Sometimes it is desirable to reopen a closed t...,1919,"   Currently, access to these fields is controlle...",relates
4317,1919,"   Currently, access to these fields is controlle...",3521,   It would be nice to have (possibly in the same...,duplicates
4318,1917,   It would be useful to have a check item on iss...,703,"   Hi,\r\nI think it would be nice to be able to ...",duplicates
4319,10375,   I am trying to achieve an LDAP auth with our A...,1913,   The attached patch allows to bind to the ldap ...,duplicates
4320,3144,"   Once you post in a single thread, you're effec...",1912,"   I'm an end user of Cocoabot's ""Redmine install...",duplicates
4321,12700,   It would be easier to go through the messages ...,1910,   I suggest a feature under the forums where the...,relates
4322,1893,   Could you please increase the limit to 60 char...,6446,   Do the length limits make any sense (other tha...,blocks
4323,1888,   It would be nice to be able to save the wiki w...,2910,   I had already few times situations while posti...,duplicates
4324,1885,"   For software bug tracking, it is sometimes goo...",5458,   Can a very good feature to add time fields for...,duplicates
4325,1882,"   It should be interesting to have a ""modified b...",17720,  There appears to be no good way to filter by i...,duplicates
4326,5238,   Often happens that user creates new issue and ...,1881,"   It would be nice to have an ""Add related issue...",relates
4327,5605,"   alternatively, the ""Roles & permissions"" secti...",1878,   It would be nice if I could - while creating a...,relates
4328,6794,   Would be nice if categories could be global fo...,1878,   It would be nice if I could - while creating a...,relates
4329,5358,   I think that should be possible to set each ca...,1878,   It would be nice if I could - while creating a...,relates
4330,3900,   Is it possible to inherit the settings for the...,1878,   It would be nice if I could - while creating a...,duplicates
4331,3470,   The document and file tabs for a project shoul...,1878,   It would be nice if I could - while creating a...,duplicates
4332,11606,   Need the ability to create a filter for issues...,1875,   We allow non-members of project to add issues ...,duplicates
4333,4398,   From Eric Davis over IRC:\r\n\r\n> if non-memb...,1875,   We allow non-members of project to add issues ...,duplicates
4334,3325,   We really like a gauge that displays status of...,1869,"   It would be nice, if all open issues not assig...",duplicates
4335,1771,"   It would be nice, if roadmap page could show t...",1869,"   It would be nice, if all open issues not assig...",duplicates
4336,1868,   I find redmine way of closing as duplicate to ...,12043,   I think I nice feature are add the feature of ...,relates
4337,1868,   I find redmine way of closing as duplicate to ...,10250,   Reporting against Redmine 1.3.0.\r\n\r\nI am a...,duplicates
4338,1860,   Textile is nice but sometimes not powerful eno...,1208,   We're a heavy user of Trac's support for restr...,duplicates
4339,1853,"   Trackers, Issue Statuses, Workflow, Custom Fie...",2076,   There should be an ability to set options for ...,relates
4340,1853,"   Trackers, Issue Statuses, Workflow, Custom Fie...",973,"   Hey,\r\n\r\nCurrently it seems the statuses an...",relates
4341,1853,"   Trackers, Issue Statuses, Workflow, Custom Fie...",2905,"   Hi All,\r\n\r\nWe are trying to use redmine to...",relates
4342,1853,"   Trackers, Issue Statuses, Workflow, Custom Fie...",850,   I have a situation in which I want any registe...,relates
4343,1853,"   Trackers, Issue Statuses, Workflow, Custom Fie...",552,   Document categories should be configurable on ...,relates
4344,1853,"   Trackers, Issue Statuses, Workflow, Custom Fie...",1086,"   Permissions should be appliable per-forum, per...",relates
4345,3967,   It would be great if there would be possibilit...,1853,"   Trackers, Issue Statuses, Workflow, Custom Fie...",relates
4346,4015,   Allow some application settings (eg. Theme) to...,1853,"   Trackers, Issue Statuses, Workflow, Custom Fie...",relates
4347,1853,"   Trackers, Issue Statuses, Workflow, Custom Fie...",1767,   It would be nice if it becomes possible to con...,relates
4348,10027,   Redmine 1.2.2:\r\n\r\nIt could be interesting ...,1853,"   Trackers, Issue Statuses, Workflow, Custom Fie...",relates
4349,1853,"   Trackers, Issue Statuses, Workflow, Custom Fie...",5127,"   I think, it would be very useful to change set...",relates
4350,7349,   It should be possible to configure email notif...,1853,"   Trackers, Issue Statuses, Workflow, Custom Fie...",relates
4351,1853,"   Trackers, Issue Statuses, Workflow, Custom Fie...",13742,"   Hello,\r\n\r\nI would like to do this :\r\n\r\...",relates
4352,4462,   It would be wonderful to be able to set an emi...,1853,"   Trackers, Issue Statuses, Workflow, Custom Fie...",relates
4353,18424,  I want a feature like this:\r\n1.  the project...,1853,"   Trackers, Issue Statuses, Workflow, Custom Fie...",relates
4354,18425,  I want a feature like this\r\n1.  the project ...,1853,"   Trackers, Issue Statuses, Workflow, Custom Fie...",duplicates
4355,4620,   Is there a way to publish 'News' across Projec...,1850,   It would be nice if one could post news and pu...,duplicates
4356,1850,   It would be nice if one could post news and pu...,3048,"   Hello,\r\n\r\nis it possible to use ONE Wiki, ...",duplicates
4357,1848,   Tickets get too long and everything of interes...,589,   Issue notes are sorted by date ascending which...,relates
4358,1845,"   The ""Links to others resources"" of http://www....",9600,   It would be nice to have possibility to create...,relates
4359,13497,   Currently not all Redmine link types are prope...,1845,"   The ""Links to others resources"" of http://www....",relates
4360,5837,   For some reason I need to merge a few projects...,1840,   Out company projects have many sub-projects li...,relates
4361,1840,   Out company projects have many sub-projects li...,594,   I would like to see this enhancement for a bet...,duplicates
4362,1837,"   Hi,\r\n\r\nI wanted an easier way to create re...",6892,   It would be nice if redmine handle the reposit...,relates
4363,4487,"   Currently, the only way to view the history of...",1834,   Provide option to view issue notes as threaded...,relates
4364,2214,   It should be possible to automatically and imm...,1833,   Let me expose a lack of feature in Redmine reg...,relates
4365,4584,"   Currently, there is no support to require a ta...",1828,   When creating issues the dropdown targets is e...,relates
4366,2027,   One of my best practices is to create an *Unsc...,1828,   When creating issues the dropdown targets is e...,duplicates
4367,5277,"   I don't see a way to specify a default ""target...",1828,   When creating issues the dropdown targets is e...,duplicates
4368,3324,"   Our shop has multiple web apps, meaning that u...",1828,   When creating issues the dropdown targets is e...,duplicates
4369,7020,   It would be good to create default version tha...,1828,   When creating issues the dropdown targets is e...,duplicates
4370,12784,   Is it possible to implement this feature in th...,1828,   When creating issues the dropdown targets is e...,duplicates
4371,16253,  Could you add this feature to the core:\r\n\r\...,1828,   When creating issues the dropdown targets is e...,duplicates
4372,1819,"   If you are on the issue listing page, or setti...",2364,   When I am reviewing issues or activity for a p...,duplicates
4373,1806,   I would like to have the ability to edit issue...,2024,   This is a patch to edit gantt chart.\r\nYou ca...,duplicates
4374,1802,   Redmine would allow to assign issues to multip...,408,   It would be great if it was possible to assign...,duplicates
4375,7043,   I've seen software like Jira and whatever else...,1800,   It would be nice to have Redmine assisting you...,relates
4376,4131,   I think the administrator should be able to co...,1797,"   Currently, when creating a project, the user h...",duplicates
4377,1786,   It would be really helpful if Wiki pages would...,401,   Add pdf export for WIKI page.  \r\n\r\nUser ca...,duplicates
4378,1780,   A nice feature would be to send e-mail notific...,2656,   If we choose to moderated account creation (by...,duplicates
4379,1771,"   It would be nice, if roadmap page could show t...",1869,"   It would be nice, if all open issues not assig...",duplicates
4380,5127,"   I think, it would be very useful to change set...",1767,   It would be nice if it becomes possible to con...,relates
4381,1853,"   Trackers, Issue Statuses, Workflow, Custom Fie...",1767,   It would be nice if it becomes possible to con...,relates
4382,18358,"  Dear Redmine team,\r\n\r\nWe wish we can have ...",1767,   It would be nice if it becomes possible to con...,duplicates
4383,1766,   Like the subject states timelog.custom_field c...,1692,   unfortunately i can't set up filter on my cust...,relates
4384,6972,   In this article: http://www.redmine.org/wiki/r...,1766,   Like the subject states timelog.custom_field c...,relates
4385,21061,  i know issue #1766 have same topic. but nobody...,1766,   Like the subject states timelog.custom_field c...,relates
4386,25773,  Currently only boolean and list custom fields ...,1766,   Like the subject states timelog.custom_field c...,relates
4387,6797,"   In the time entry view, when you select the 'D...",1766,   Like the subject states timelog.custom_field c...,duplicates
4388,7634,   We need to report on a custom field of a proje...,1766,   Like the subject states timelog.custom_field c...,duplicates
4389,1763,   Currently the autologin-cookie is generated by...,540,   If I run two Redmine instances on the same ser...,relates
4390,1763,   Currently the autologin-cookie is generated by...,982,   Is it possible to have a GUI setting to contro...,relates
4391,4967,"   I've modified application.css, from Classic th...",1758,   It'd be nifty with a way to color-code tracker...,duplicates
4392,1757,"   Hi, Jean-Philippe, it is a great feature that ...",515,   It would be handy to be able to add people to ...,relates
4393,1757,"   Hi, Jean-Philippe, it is a great feature that ...",17801,  Sometimes it happens that I want to take 2 act...,relates
4394,10357,"   Send a notification to watcher,\r\nwhen you ad...",1757,"   Hi, Jean-Philippe, it is a great feature that ...",duplicates
4395,26529,  Allow observers to be warned when they are ins...,1757,"   Hi, Jean-Philippe, it is a great feature that ...",duplicates
4396,2443,   I often set up relationships between tasks usi...,1755,   It would be great if you could mark an issue a...,relates
4397,4936,"   There should be a ""blocked by"" option - opposi...",1755,   It would be great if you could mark an issue a...,duplicates
4398,1752,   it is not possible to use\r\n\r\n!source:/path...,1106,   It would be very useful if one can embed an im...,duplicates
4399,1748,   The Gantt chart is very useful in our project ...,4967,"   I've modified application.css, from Classic th...",relates
4400,4805,   It would be nice if the issue copy function ha...,1739,"   Sometimes, I submit an issue, but down the roa...",relates
4401,7896,   submit issue on behalf of other user.\r\n\r\ni...,1739,"   Sometimes, I submit an issue, but down the roa...",relates
4402,31106,"  When importing issues, many of the issue field...",1739,"   Sometimes, I submit an issue, but down the roa...",relates
4403,2035,   If someone calls or emails me an issue I need ...,1739,"   Sometimes, I submit an issue, but down the roa...",duplicates
4404,3642,   It would be great if you could make the author...,1739,"   Sometimes, I submit an issue, but down the roa...",duplicates
4405,3799,   It would be nice to be able to set the author ...,1739,"   Sometimes, I submit an issue, but down the roa...",duplicates
4406,9701,"   Currently, there is no distinction between the...",1739,"   Sometimes, I submit an issue, but down the roa...",duplicates
4407,14465,"  Hello,\r\n\r\nWe use Redmine as a development ...",1739,"   Sometimes, I submit an issue, but down the roa...",duplicates
4408,23460,  I would like a functionality to change the own...,1739,"   Sometimes, I submit an issue, but down the roa...",duplicates
4409,4298,"   When developing plugins, I often need persiste...",1738,"   This is taken from this ""forum-thread"":http://...",relates
4410,2716,"   For simple dependencies, instead of creating t...",1737,   i'd very much like to have a feature similar t...,relates
4411,1737,   i'd very much like to have a feature similar t...,4347,"   When an user replies to an issue, he/she is de...",relates
4412,28312,  We occasionally get users updating issues that...,1737,   i'd very much like to have a feature similar t...,duplicates
4413,1735,   It would be very usefull to set repository enc...,3396,   Global setting for repositories log encoding i...,relates
4414,4170,   Currently coping the whole issue workflow tabl...,1727,   Often we have duplicate workflows across roles...,duplicates
4415,1725,   I know people with rights can just remove all ...,1665,   Internet is NOT a friendly place anymore and w...,relates
4416,11255,   The only way I found to delete a comment on an...,1725,   I know people with rights can just remove all ...,duplicates
4417,1720,   Please provide a back button in Wiki so you ca...,4285,   Lack of cancel button during edition of wiki p...,duplicates
4418,11543,   Is it possible to modify one of the controller...,1718,   * *Suggestion / Request:*\r\n** It would be gr...,relates
4419,1716,"   I think for a quickly comprehension, the statu...",4967,"   I've modified application.css, from Classic th...",relates
4420,8177,   We have a project that need a unique counter f...,1712,   My company wants to score issues on a issue le...,relates
4421,8599,   * For every project I use an estimate of % Don...,1712,   My company wants to score issues on a issue le...,duplicates
4422,17535,"  I have two custom fields ""risk probability"" an...",1712,   My company wants to score issues on a issue le...,duplicates
4423,17582,  I didn't find this in features or in plugins.\...,1712,   My company wants to score issues on a issue le...,duplicates
4424,1711,   this would also enable the ability to sort by ...,2889,   It will be good to have project name field and...,duplicates
4425,1991,"   In My Page, I'd like to have Unassigned and Op...",1710,   it would be helpful to change this query to ha...,duplicates
4426,1710,   it would be helpful to change this query to ha...,1565,   Should be nice to add on my page folder a save...,duplicates
4427,1707,   Tipically we have different teams involved on ...,13555,   Current Redmine is great in terms of defining ...,relates
4428,6234,   I think this request is similar to #6220.\r\n\...,1707,   Tipically we have different teams involved on ...,relates
4429,22960,"  There are several related request, and they ha...",1707,   Tipically we have different teams involved on ...,duplicates
4430,1701,"   UseCase:\r\n2 Production Branches, 1 Trunk\r\n...",4403,"   In our way of working in our company, when we ...",relates
4431,1701,"   UseCase:\r\n2 Production Branches, 1 Trunk\r\n...",6899,   99.9% of the time when an issue is copied it s...,relates
4432,1694,   it would be nice to have an reminder functiona...,1112,   This script is a standalone script meant to be...,relates
4433,1766,   Like the subject states timelog.custom_field c...,1692,   unfortunately i can't set up filter on my cust...,relates
4434,25773,  Currently only boolean and list custom fields ...,1692,   unfortunately i can't set up filter on my cust...,relates
4435,6972,   In this article: http://www.redmine.org/wiki/r...,1692,   unfortunately i can't set up filter on my cust...,duplicates
4436,2771,"   When I assign a tracker to someone, we can add...",1691,   It would be very nice to have an important pro...,duplicates
4437,3065,   By default in diff and source view tab size is...,1689,   There should be a setting (somewhere) to allow...,duplicates
4438,4217,"   When viewing C/C++ code in the repository, the...",1689,   There should be a setting (somewhere) to allow...,duplicates
4439,1687,   Use case :\r\n# Someone posts a patch.\r\n# So...,1339,   As described in the forum: message#1077 - I th...,relates
4440,1675,"   As described in this forum ""post"":http://www.r...",685,"   Hi,\r\nI think it would be great to have a cus...",relates
4441,1675,"   As described in this forum ""post"":http://www.r...",1266,   this is needed when we discover a bug and it n...,relates
4442,1675,"   As described in this forum ""post"":http://www.r...",2096,"   I want to add custom field, which is named as ...",relates
4443,284,   The short version:\r\n\r\nIt would be great to...,1675,"   As described in this forum ""post"":http://www.r...",relates
4444,1675,"   As described in this forum ""post"":http://www.r...",8572,"   Hi,\r\n\r\nWe where waiting for custom Version...",relates
4445,3000,   We would very much like to see the option to s...,1675,"   As described in this forum ""post"":http://www.r...",duplicates
4446,5879,   Hi!\r\n\r\nIt would be great especially when r...,1675,"   As described in this forum ""post"":http://www.r...",duplicates
4447,7571,   I guess (since redmine project it self has on ...,1675,"   As described in this forum ""post"":http://www.r...",duplicates
4448,5996,"   Hi,\r\n\r\nI'd like to see a feature to add ""A...",1675,"   As described in this forum ""post"":http://www.r...",duplicates
4449,1725,   I know people with rights can just remove all ...,1665,   Internet is NOT a friendly place anymore and w...,relates
4450,1658,"   custom user fields, should be available for ed...",524,   Currently users can only edit non-custom field...,duplicates
4451,3687,   We have a situation like this:\r\n\r\n# One ce...,1657,   I'd like subprojects to have the option of usi...,relates
4452,1634,   Is it possible for Redmine to send consolidate...,415,   We tend to have a lot of issues when using Red...,duplicates
4453,1631,   You can assign Custom Fields to various object...,12295,"   Hi there,\r\n\r\nit would be great to have som...",duplicates
4454,7997,   Feature Request: Merge related issues\r\n\r\nT...,1624,"   I know i could add links to related issues, bu...",relates
4455,3708,"   Sometimes, we might have duplicated issues reg...",1624,"   I know i could add links to related issues, bu...",relates
4456,6900,"   Hello,\r\nIt is possible to add function merge...",1624,"   I know i could add links to related issues, bu...",duplicates
4457,8680,   We would like to have a button which check all...,1605,   On www.redmine.org if you go to the activity t...,relates
4458,938,"   Each users should have it's own ""default activ...",1605,   On www.redmine.org if you go to the activity t...,relates
4459,1295,   I like to see wiki pages when i check the acti...,1605,   On www.redmine.org if you go to the activity t...,relates
4460,2729,   A little annoyance that I found.\r\n\r\nIn the...,1605,   On www.redmine.org if you go to the activity t...,duplicates
4461,5750,   Define defaults for the activity list like def...,1605,   On www.redmine.org if you go to the activity t...,duplicates
4462,6824,   Make it possible for any user to change what d...,1605,   On www.redmine.org if you go to the activity t...,duplicates
4463,7548,"   Hello,\r\nNow, every time 'Overall activity' i...",1605,   On www.redmine.org if you go to the activity t...,duplicates
4464,8439,   #3189 provides instructions for changing what ...,1605,   On www.redmine.org if you go to the activity t...,duplicates
4465,3189,   Would be useful if it was possible to save in ...,1605,   On www.redmine.org if you go to the activity t...,duplicates
4466,8568,   There is a situation we have where it would be...,1602,   It would be useful to be able set default Emai...,relates
4467,29757,  Reasoning:\r\n* in some Redmine installations ...,1595,   Here in Indonesia a substantial proportion of ...,relates
4468,1579,   It would be really really good to be able to b...,461,   Would be nice to be able to bulk update on cus...,duplicates
4469,1575,   When you open the formatting help popup it lac...,12734,   Add some help for table definitions in textile...,relates
4470,4765,"   It'd be nice if users could be deleted, not ju...",1572,   1) In order to free the username for other use...,duplicates
4471,1567,   Is it possible to make the author-column sorta...,7867,   Is it  possible to add group of auther for fil...,relates
4472,7764,"   When you add the column ""Author"" to an issues ...",1567,   Is it possible to make the author-column sorta...,duplicates
4473,662,   Every user has different priorities on what ti...,1565,   Should be nice to add on my page folder a save...,relates
4474,12223,   As described in the topic.\r\nIt would be grea...,1565,   Should be nice to add on my page folder a save...,relates
4475,1565,   Should be nice to add on my page folder a save...,574,"   We're using ""My page"" for checking ""My tickets...",relates
4476,1565,   Should be nice to add on my page folder a save...,12789,"   Hi there,\r\n\r\nI'm trying to give some ideas...",relates
4477,1565,   Should be nice to add on my page folder a save...,27313,  According to #1565#note-88 created issue. Lets...,relates
4478,2920,"   Hi,\r\n\r\nwe use redmine to deal with a multi...",1565,   Should be nice to add on my page folder a save...,relates
4479,9314,   I want to change _issuesassignedtome block.\r\...,1565,   Should be nice to add on my page folder a save...,relates
4480,2881,   It would be great to have possibility of addin...,1565,   Should be nice to add on my page folder a save...,duplicates
4481,8808,   It would be fine to have possibility to add 'M...,1565,   Should be nice to add on my page folder a save...,duplicates
4482,8228,   Please add the possibility of using saved cust...,1565,   Should be nice to add on my page folder a save...,duplicates
4483,8304,   Add ability to show custom queries (saved by u...,1565,   Should be nice to add on my page folder a save...,duplicates
4484,1710,   it would be helpful to change this query to ha...,1565,   Should be nice to add on my page folder a save...,duplicates
4485,1051,   Reported issues list on *My Page* view should ...,1565,   Should be nice to add on my page folder a save...,duplicates
4486,4677,"   Currently, the ""my repported issues"" block on ...",1565,   Should be nice to add on my page folder a save...,duplicates
4487,4001,"   On ""My page"" I see issues as ""watched issues"" ...",1565,   Should be nice to add on my page folder a save...,duplicates
4488,6707,   I would like to order on the screen issues I w...,1565,   Should be nice to add on my page folder a save...,duplicates
4489,5563,"   In ""my page"" -> ""view all issues"" -> ""options""...",1565,   Should be nice to add on my page folder a save...,duplicates
4490,9479,"   See title. \r\n\r\nCurrently, the 'My page' sc...",1565,   Should be nice to add on my page folder a save...,duplicates
4491,1564,"   The pdf export of ""issues"" exports a synthetic...",702,"   First, thank you on the creation and maintenan...",relates
4492,1564,"   The pdf export of ""issues"" exports a synthetic...",4742,   Exporting to CSV currently includes a large nu...,relates
4493,6280,   My company has recently adopted Redmine as a b...,1564,"   The pdf export of ""issues"" exports a synthetic...",relates
4494,6571,"   In the issue/ticket query/filter view, it woul...",1561,   I am constantly juggling tasks to try and assi...,relates
4495,8559,   It would be nice if Redmine could operate on a...,1561,   I am constantly juggling tasks to try and assi...,relates
4496,21413,  Please change the #1561 implementation so that...,1561,   I am constantly juggling tasks to try and assi...,relates
4497,1561,   I am constantly juggling tasks to try and assi...,21390,"  The feature implemented in #1561 is very, very...",relates
4498,13935,   To get a quick overview who has how many hours...,1561,   I am constantly juggling tasks to try and assi...,duplicates
4499,14384,"  Each month (for our workflow), we need to see ...",1561,   I am constantly juggling tasks to try and assi...,duplicates
4500,18263,"  Hello!\r\n\r\nCurrently if, we group issues li...",1561,   I am constantly juggling tasks to try and assi...,duplicates
4501,5311,   The attached image displays my real task repor...,1561,   I am constantly juggling tasks to try and assi...,duplicates
4502,1556,   I am busy adding projects and subprojects as o...,1125,   In my compnay we offen have the exact same pro...,relates
4503,1554,"   Hi,\r\n\r\nprivate issues would be great, but ...",337,"   Hi,\r\nI think it would be great if you implem...",relates
4504,7412,   This new option will allow each role to see al...,1554,"   Hi,\r\n\r\nprivate issues would be great, but ...",relates
4505,11829,   I would like to create a user that can only se...,1554,"   Hi,\r\n\r\nprivate issues would be great, but ...",relates
4506,1193,   Hi\r\n\r\nI'm sure that the following would be...,1554,"   Hi,\r\n\r\nprivate issues would be great, but ...",relates
4507,3037,   Often where we have multiple user types access...,1554,"   Hi,\r\n\r\nprivate issues would be great, but ...",duplicates
4508,10788,   I think a nice feature are add the posibility ...,1554,"   Hi,\r\n\r\nprivate issues would be great, but ...",duplicates
4509,4564,   The Gantt view is a very nice function of your...,1547,   I think it would be handy to be able to view a...,duplicates
4510,1544,   It would be great to have permission control o...,1462,   This request works in conjuction with user's p...,duplicates
4511,849,   I'm not sure if this is a defect or feature re...,1543,   There should be a permission option for granti...,duplicates
4512,1541,   It would be nice to be able to choose an exist...,2096,"   I want to add custom field, which is named as ...",duplicates
4513,1538,"   I'd like to be able to see the ""updates"" - the...",10707,   Out team needs to send the status to the manag...,relates
4514,1538,"   I'd like to be able to see the ""updates"" - the...",1474,   This patch will add a column to show the last ...,duplicates
4515,1531,"   Hi,\r\n\r\nRedmine is really useful for me, al...",515,   It would be handy to be able to add people to ...,duplicates
4516,2639,"   First of all, thanks for great software. We're...",1518,   Hello\r\n\r\nI use the log time feature quite ...,relates
4517,1088,   It would be really nice to have the ability to...,1518,   Hello\r\n\r\nI use the log time feature quite ...,relates
4518,1232,   The configuration for „Referencing and fixing ...,1518,   Hello\r\n\r\nI use the log time feature quite ...,relates
4519,4155,   We have created a small patch for redmine that...,1518,   Hello\r\n\r\nI use the log time feature quite ...,relates
4520,1030,   Another minor thing that made me wonder: When ...,1509,   When a user comments on an issue without chang...,relates
4521,1500,   Since we are using redmine more for issue trac...,408,   It would be great if it was possible to assign...,duplicates
4522,1491,   I wonder if it possible to add an option in se...,337,"   Hi,\r\nI think it would be great if you implem...",duplicates
4523,1484,"   Hi,\r\n\r\nA big missing feature in redmine is...",1157,"   Hi, first off can I say what a great tool you ...",duplicates
4524,1480,   Subscribe on automatic daily reports for spent...,1481,   Automatic daily report for managers for all ti...,duplicates
4525,1480,   Subscribe on automatic daily reports for spent...,1481,   Automatic daily report for managers for all ti...,duplicates
4526,22452,  It would be very useful to display last issue ...,1474,   This patch will add a column to show the last ...,relates
4527,20520,"  Hello,\r\n\r\nThat would be great, to have a f...",1474,   This patch will add a column to show the last ...,duplicates
4528,1538,"   I'd like to be able to see the ""updates"" - the...",1474,   This patch will add a column to show the last ...,duplicates
4529,10707,   Out team needs to send the status to the manag...,1474,   This patch will add a column to show the last ...,duplicates
4530,1472,   Used tables to create an organized view of all...,12789,"   Hi there,\r\n\r\nI'm trying to give some ideas...",relates
4531,1472,   Used tables to create an organized view of all...,29482,  The attached patch adds the existing query sys...,duplicates
4532,500,"   Enumerations can be added but not deleted, wou...",1467,   It's probably all activities are used... We cr...,duplicates
4533,1462,   This request works in conjuction with user's p...,285,   What about adding  rbac to trackers? One of th...,relates
4534,7839,   I'm looking for a way to limit the Tracker Typ...,1462,   This request works in conjuction with user's p...,relates
4535,1544,   It would be great to have permission control o...,1462,   This request works in conjuction with user's p...,duplicates
4536,7079,   We want to show national holidays and Sundays ...,1459,   A global Holidays calendar should be desirable...,relates
4537,1459,   A global Holidays calendar should be desirable...,7011,   Customize your calendar (holidays each member)...,relates
4538,2897,   I Want To Implement the tagging functionality ...,1448,   Many of our issues span multiple categories --...,relates
4539,1448,   Many of our issues span multiple categories --...,29663,   I would like to continue my work on #1448 and...,relates
4540,9616,   it's very often the case that issues should be...,1448,   Many of our issues span multiple categories --...,duplicates
4541,242,   Allow users to edit their own custom fields an...,1447,   It would be great if possible for the users to...,relates
4542,1447,   It would be great if possible for the users to...,1332,   It would be great to allow the user to modify ...,duplicates
4543,1446,   There's no way to notify when a message is edi...,12416,"   Now, when someone changes his comment in an is...",duplicates
4544,1445,   A permission 'edit issue planning' can be adde...,3521,   It would be nice to have (possibly in the same...,relates
4545,1443,   Trac offers some really nice features in the r...,804,"   It would be nicer if (like trac), moves/rename...",relates
4546,1443,   Trac offers some really nice features in the r...,1311,   It would be great if revision histories could ...,relates
4547,4266,   To me it seems to be a useful change to includ...,1443,   Trac offers some really nice features in the r...,relates
4548,2372,   This is a wishlist for several enhancements of...,1443,   Trac offers some really nice features in the r...,relates
4549,3988,   In the revision browser it would be good to ha...,1443,   Trac offers some really nice features in the r...,relates
4550,1442,   Is it possible into redmine to autogenerate ic...,1077,   It would be really nice if we could get an ICS...,duplicates
4551,1428,   The current permissions for users at a global ...,1086,"   Permissions should be appliable per-forum, per...",duplicates
4552,14332,"  Hi,\r\n\r\nwhen browsing any repository it is ...",1424,"   Hi,\r\n\r\nI'm currently in the process of mig...",relates
4553,1424,"   Hi,\r\n\r\nI'm currently in the process of mig...",2372,   This is a wishlist for several enhancements of...,relates
