,id1,Description1,id2,Description2,Type of dependency
7755,35,   The T3P_Core_AOPFramework got a bit too large ...,26106,   It would be nice if a subset of HTML tags coul...,independent
7756,77990,   Situation:\r\n\r\nA new BE-User is created and...,91032,"  EN: \r\n\r\nHello,\r\n\r\ni hope to find here ...",independent
7757,15123,   The error messages in TCEforms has a very low ...,32099,"   Hy guys,\r\nit would be wonderful to control p...",independent
7758,15252,   The fh_library shall become obsolete.\r\nThere...,916,   In some cases it might be useful to crate good...,independent
7759,61503,   If you would like to deploy one application on...,6156,   It's sometimes very useful to be a able to use...,independent
7760,15077,   It would be great if user TSconfig could overr...,60433,"   Thumbnail generation fails for audio, video, d...",independent
7761,8335,   Setting multiple=1 create a multiple choice se...,57930,"   Currently, the login is sent via typo3.org:80....",independent
7762,52482,   Currently there is no way to register a BE mod...,62555,   after line 57 in the *setPrefix* function in /...,independent
7763,81312,   Would it be possible to integrate a checkbox f...,27778,"   Hi André,\r\nAs it works now (sorry again) I h...",independent
7764,3439,   The extension can now also include fields from...,14831,   That would be nice to be able to drag and drop...,independent
7765,22347,"   The attached patch makes the TYPO3 link, image...",75649,   It would be really helpful for integrators whi...,independent
7766,54454,   The scripts & contents from http://riesvantwis...,34428,   I opened up this issue as a reference for a br...,independent
7767,30423,   Rendering a template of another action without...,49749,   Several BE modules now use Extbase and Fluid. ...,independent
7768,53827,   Currently the UriBuilder creates relative URLs...,67956,"   Patrick did ""some great work"":https://bitbucke...",independent
7769,23325,   felogin does not preserve url-parameter in the...,3678,   allow the project leader to create own status....,independent
7770,43619,   there should be the possibility to just downlo...,37084,   The realtive test of the upload files does not...,independent
7771,70495,"   Hi,\r\n\r\ncould you integrate the database po...",86761,  If you work on a CSS-file most of the time you...,independent
7772,14175,"   When using plain-text options for Typo3, the l...",3790,   The user shouldn't have to write a custom erro...,independent
7773,59563,   The Browser should support local table and for...,6964,   This may result in a tab-divided layout of the...,independent
7774,53827,   Currently the UriBuilder creates relative URLs...,27684,"   I want to change the given popup-sizes, but I ...",independent
7775,4643,   (2) Yes/No/Maybe support\r\nWe would need thre...,40391,   Most computer monitors are able to display eve...,independent
7776,63697,"   Currently, there are property names which IMHO...",10116,"   Hi guys,\r\nI need the advanced array for one ...",independent
7777,11211,"   Hy guys,\r\nit would be wonderful, if any imag...",19898,   there are a some possiblities to add a wizard ...,independent
7778,28588,   Old spam logs should be deleted automatically ...,9821,   If a induvidual stage is deleted all records w...,independent
7779,35965,   By default session handling is started automat...,26592,"   Three, may be four templates are needed:\r\n\r...",independent
7780,30228,   There has to be a defined way of notifying oth...,1301,   Show the active pictures only if they are in t...,independent
7781,23227,   The editor can not see which links are linked ...,75649,   It would be really helpful for integrators whi...,independent
7782,65131,   Seems like this is added to the Core itself as...,25223,   Imagine that particular fields of an IRRE chil...,independent
7783,1217,   It would be very nice to import the product-im...,62877,   In order to streamline the JavaScript\r\ncode ...,independent
7784,77668,   When using a lot of suggest wizards it would b...,34630,   I'm currently writing a generic Comments ViewH...,independent
7785,62353,   Refactor the module menu to be based on navbar...,29332,   I normally use just one standard File Icon for...,independent
7786,66282,   I call the backend via https and manage multip...,17153,"   Hello,\r\n\r\ni've a webproject with a some do...",independent
7787,83091,  This might be the hardest change towards doctr...,690,   Die google-box-Suche ist super!! Wäre sehr gut...,independent
7788,9548,   As zf-modules are t3-plugins the prefix-id sho...,90203,  The current workspace should be accessible in ...,independent
7789,23227,   The editor can not see which links are linked ...,91082,  Our editors have from time to time the require...,independent
7790,75586,   normaly the files are sorted by name. as there...,61668,   HTML5 video player play videos - allow video p...,independent
7791,45862,   Use the approach of extension 'news' to enable...,1815,   Areas need to be sortable ...,independent
7792,24261,   I'm using some kind of Active Record pattern a...,46643,   it would be really nice to have other extensio...,independent
7793,29175,   Create an ignorelist-feature for ignoring fail...,28425,"   In the ""Form"" tab, the field ""Email address of...",independent
7794,68511,   for the function edit file,7168,"   Right now only ""xid"" is used.\r\nOther attribu...",independent
7795,20421,   Indexed search is still sometimes unflexible i...,77990,   Situation:\r\n\r\nA new BE-User is created and...,independent
7796,87469,  There should be an acceptance test for creatin...,16634,"   Hello,\r\n\r\nwith the release of typo3_src-4....",independent
7797,14496,   time dependent displaying of non cached pages/...,26943,"   Hi,\r\n\r\ni found a doctrine Behavioral Exten...",independent
7798,14640,"   If you are searching for a certain word, you w...",33387,   After searching the net up and down i finally ...,independent
7799,23747,   When retrieving information from a URL it is s...,86875,  A fall throug option for f:switch viewhelper w...,independent
7800,35822,   The class *t3lib_utility_VersionNumber* in fil...,4453,   t3lib_extMgm::addToInsertRecords('tx_drblob_co...,independent
7801,13026,   Add it. :>,4665,"   Hello,\r\n\r\nsince version 0.4.5 the ajax par...",independent
7802,3758,   It is possible for the editor to assign teh sa...,31167,   Currently an AJAX Widget stores the *WidgetCon...,independent
7803,14315,"   If xhtml_cleaning is activated, the urls in a ...",8915,   Use functions of\r\n<pre>\r\n$cObj = t3lib_div...,independent
7804,40067,   I'm developing and debugging a custom-indexer....,39214,   When using the textfield viewhelper to render ...,independent
7805,29258,   In FLOW3 you can define several environments i...,78575,   Using Enumeration constants as select criteria...,independent
7806,6156,   It's sometimes very useful to be a able to use...,11420,"   Hi Alex,\r\n\r\nit would be nice to disable th...",independent
7807,19899,   I saw that indexed_search already uses unzip f...,46078,   same as subject. The last version of Twitter B...,independent
7808,14579,   Here is a isset() missing:\r\n\r\nif ($this->T...,34313,   The attached patch to pi1 makes you able to gr...,independent
7809,12739,   In list views the table may be sorted by hitti...,2659,"   If we have more than one site in the system, i...",independent
7810,23227,   The editor can not see which links are linked ...,6668,   Caretaker is already storing node-role-address...,independent
7811,47696,"   If pdflatex is available on the server, it wou...",31007,   The labels of types shown in frontend are curr...,independent
7812,13238,   When entering a news record with a start date ...,44654,   Flip it! enables TYPO3 to browse online in PDF...,independent
7813,6056,   Example static TypoScript and functions to imp...,50652,   add a method in ShellCommandService to replace...,independent
7814,28207,   Importing of the current TYPO3 4.6 core extens...,14940,   Hi\r\nI made access control for individual ele...,independent
7815,22133,   It would be nice to have params for imagemagic...,60526,   Several browser hacks in backend CSS files\r\n...,independent
7816,1169,   It would be nice to hace a Listview in table f...,85371,  Provide a way to make TS constants available i...,independent
7817,14413,   i think the fix width command frame of the tas...,6423,"   Implement a collection system, to be able to a...",independent
7818,70979,"   IMHO, if the TYPO3 version dependencies in an ...",64726,   Extbase currently defaults to one special queu...,independent
7819,24493,   defining an icon for a pagetree-submenu has no...,11150,   The functionality intended by the extension is...,independent
7820,5501,   No submit possible when no answer was selected.,49037,   \r\n@\TYPO3\CMS\Recordlist\Browser\ElementBrow...,independent
7821,18737,   Hi!\r\n\r\nIt would be great if I could see on...,49166,   I would like to have an integration for the ex...,independent
7822,26670,   Is it possible to convert images (layout) to i...,58940,   Hi there\r\n\r\nI need the certification print...,independent
7823,70838,   waiting for support for TYPO3 7.x :-),6190,   This feature was suggested by Jean-Baptiste Jo...,independent
7824,85114,  Hello.\r\n\r\nOur customer needs to set the mo...,17545,   I've wrote a patch which allows to set a Conte...,independent
7825,33775,   Similar to Adobe Flex MXML's {object.property}.,26761,   It would be useful to be able to select only s...,independent
7826,3109,   It seems to be not supported by t3lib_htmlMail...,88766,"  The TCA behaviour ""allowLanguageSynchronizatio...",independent
7827,1545,   Currently a flexform field for pm infos is inc...,39690,"   To make a table accessible, a property to edit...",independent
7828,39526,   Support for responsive design is added in vers...,47022,"   Currently just the dce cache is cleared, when ...",independent
7829,9915,   The directory structure of templates is the sa...,60937,"   This Issue has been created, so that the exten...",independent
7830,29630,   I don't think is is very convenient to display...,19439,   Plugins InlineElements and TextStyle contain d...,independent
7831,20854,   It was not possible to use the DIFF feature on...,60142,   notype prevents a link to the single view,independent
7832,69512,"   As "".ts"" filetype is used also for video conta...",22191,   The attached patch will ensure that the size o...,independent
7833,76226,   *Scenario*\r\nUser uploads a very large image ...,67975,   Get a value recursive if current value is empt...,independent
7834,66360,   in content plugin select persons by categories...,3293,"   I HATE IT!!! I just entered 20 lines, but now ...",independent
7835,22371,   In BE we can attach only local images or uploa...,9650,   Given following structure in an extension:\r\n...,independent
7836,2874,   I need the possibility to display some text de...,6413,"   Implement an order number generation, optional...",independent
7837,51848,"   Hi,\r\n\r\nSituation:\r\ni just loaded the 6.1...",36810,   For some situations it would be great if it wa...,independent
7838,341,   Define a router interface and Implement a rewr...,15155,"   For now, you have to <link mail@address>mail@a...",independent
7839,45862,   Use the approach of extension 'news' to enable...,3861,   nothing more to say :).,independent
7840,1546,   This feature implements a dynamic loading by u...,9070,"   Hello,\r\n\r\nunfortunately the possibility to...",independent
7841,8468,   In v4 we have a <f:debug /> viewhelper to dump...,43661,   CloudFlare rewards the management of multiple ...,independent
7842,67147,   Deleting a content element in the right and ma...,9727,"   Hi guys,\r\nit would be wonderful, to be able ...",independent
7843,61787,   Current TER-version is listed as compatible un...,78082,"   Hello,\r\n\r\ni have some news which should no...",independent
7844,49087,   Feature suggested by Christian Weiske:\r\n\r\n...,50519,"   Hello,\r\n\r\nonce there was #17037 to make sh...",independent
7845,37153,   in frotend only shown nice names like welcome-...,3931,   Add a page browser to the various View-Modes\r...,independent
7846,6356,   There is currently no support for categories b...,52052,"   When a compiling a project, possible warnings ...",independent
7847,17177,   Scenario:\r\n\r\nMany users working on several...,15778,   Hello!\r\n\r\nWhat do you think about a consta...,independent
7848,19742,   The old method has a few issues that makes it ...,17681,"   Would be nice to have the ""wrapItemAndSub"" for...",independent
7849,2284,   The Reflection Service caches all the reflecti...,4054,   I have hard-coded a solution that considers se...,independent
7850,46078,   same as subject. The last version of Twitter B...,50224,"   Workspaces are defined by having owners, membe...",independent
7851,2513,   Enable the parent page category so you could d...,36217,"   When using flow3 to create rest controllers, s...",independent
7852,15033,"   on browsers where it is supported, ajax techno...",18473,   The page browser should be hidden if not enoug...,independent
7853,17177,   Scenario:\r\n\r\nMany users working on several...,24345,   It will be nice to place some hooks in the mod...,independent
7854,80182,"   Hi Marc,\r\n\r\nin the backend flexform of the...",19024,   If improved 404 handling is used (e.g. [FE][pa...,independent
7855,10472,   Create a script that extracts a Fluid version ...,65741,   It would be a great feature if the extbase Com...,independent
7856,41722,   Hi.\r\n\r\nIt would be nice to have a checkbox...,36384,   Integrates a helper method to setup proper TCA...,independent
7857,18518,"   Hi Stan,\r\n\r\nthe css parser has a nasty lit...",8986,   Enable access control via frontend groups.\r\n...,independent
7858,33509,   Option to show the crdate.,27525,"   When ""options.pageTree.showPageIdWithTitle"" is...",independent
7859,92436, Right now it is only possible to use the same ...,16104,   Via TS it's not possible to dynamically select...,independent
7860,8506,   Add contextual help for all fields.,55870,   currently datetime field handling is a bit of ...,independent
7861,16707,   The stupid behaviour of Oracle to treat emptry...,33458,   When you add a new table to an extension and s...,independent
7862,7200,   Add Constant to enable/disable noConflict mode,2810,   Fabien told me about this great extension and ...,independent
7863,47296,   there doesn't seem to be an possibility anymor...,65902,"   Hi Laurent,\r\n\r\nfor some reason I'm not abl...",independent
7864,1246,"   Currently, it is quite a long way round to get...",88403,  mails manually moved into the OTRS spam queue ...,independent
7865,62479,   Move badge to top right corer of button,27625,"   Please add\r\n'doNotLoadInFE' => 1,\r\nto ext_...",independent
7866,23,   It should be possible to put FLOW3 into differ...,32767,   Adds suggest wizard to page/storage selection ...,independent
7867,33657,   http://typo3.org/extensions/repository/view/ad...,44619,   Is done.,independent
7868,23841,"   My task was to copy data from ""media"" field of...",91668,  A system communication API could be used to re...,independent
7869,58121,   Please add the feature to download extension v...,85114,  Hello.\r\n\r\nOur customer needs to set the mo...,independent
7870,3030,   After the test suites are completed and a test...,27852,   We have some domains in development that are p...,independent
7871,77799,"   As requested by Lolli, add a report to show th...",87833,  I've tried three different ways to detect if a...,independent
7872,26271,   In this extension 'html5boilerplate' one class...,82968,  I think it's a good idea to swap the result pa...,independent
7873,78110,   !categories.png!,7386,   Implement product articles which could be used...,independent
7874,657,   For fast reviewing any SVN changes the Trac in...,27076,   The placeholder ###ICON### delivers an image o...,independent
7875,50901,   the IgnoreValidation annotation should be able...,86724,  Apply all changes to core API's brought by TYP...,independent
7876,20431,"   Although the class offers an attribute ""recipi...",15379,   It would be nice if you can add an option to s...,independent
7877,87062,  Currently a language is represented as a flag ...,30738,   We need a visual for the old and the new typo3...,independent
7878,53190,"   Hi,\r\n\r\nthere are already Configurations fo...",79413,   Do like #79409 but for FLUIDTEMPLATE.,independent
7879,19868,   This is only about getting some unit tests for...,10990,"   Hallo Sebastian,\r\n\r\nleider gibt es für Dei...",independent
7880,19405,   Some cleanup is required in the RTE FE plugin....,73089,   Hi\r\nlooking for some .htaccess code to impro...,independent
7881,24064,   One part of the current TypoScript tuning proc...,47471,"   Hi,\r\n\r\nI have created a test for disk spac...",independent
7882,24064,   One part of the current TypoScript tuning proc...,87889,  Add possibility to modify admin URL @/typo3/@ ...,independent
7883,2872,   There is a new .swf file with a new player ver...,6213,"   Implement a settings panel, including a contro...",independent
7884,59511,   Install Tool -> Important Actions -> *Core Upd...,24041,   Inline Relational Record Editing (IRRE) is par...,independent
7885,30558,   The extension needs a new setting:\r\n*enableN...,71038,   The @ExtensionCommandController@ provides the ...,independent
7886,79846,   Will there be an update to support typo3 LTS v...,33150,   Let users define a hostname to react on,independent
7887,63018,"   Hey,\r\n\r\nit would be great if you could add...",26843,   Add the padding type as possible parameters to...,independent
7888,69611,   Such options exist in several other applicatio...,90262,  Argon2id should be available with php 7.3,independent
7889,66727,   I've had some confusion with accessing lazy-lo...,29376,   number of pictures/album\r\nEXIF data,independent
7890,52595,   This extension use t3jquery.txt of extensions ...,37551,   It's nice to have the opportunity to send E-Ma...,independent
7891,2634,   At the moment label are hardcoded... This shou...,1015,   Make a nice api for other extensions to call\r...,independent
7892,15267,   Roadmap:Phoenix\r\n\r\nAdding new Main-modules...,78347,   Currently the FilesProcessor cannot be used to...,independent
7893,17578,"   I would be nice to decide, where the newline o...",76857,   The possibility to define a dynamic recipient ...,independent
7894,82366,  As integrator/developer I like to translate fo...,42572,"   hi,\r\n\r\nit seems that there is only a fixed...",independent
7895,33827,   Remove excessive spacer before content.\r\nRem...,17958,   'inline' should have a foreign_table_where lik...,independent
7896,59563,   The Browser should support local table and for...,14222,   I thought it would be a neat thing to make acc...,independent
7897,78412,   h1. Problem/Description\r\n\r\nInspired by the...,86973,  that must be possible\r\n\r\n<pre>\r\n\r\n\tpa...,independent
7898,459,   Dependency injection works fine so far as long...,51139,"   Currently ""pages"" has a separate ""pages_langua...",independent
7899,65260,   Problem:\r\nThe mouse sometimes triggers the c...,2301,   dito,independent
7900,19099,   The Extension Manager needs very long time to ...,63773,"   As stated in the link below (german), there is...",independent
7901,28252,   It would be great if it was possible to select...,81391,   Focus *area* should be instead a focus *point*...,independent
7902,67374,   Is it possible to use inline notation for the ...,56724,"   I cant believe that this is a bug, but I don't...",independent
7903,23898,   One part of the current TypoScript tuning proc...,34085,"   Hi,\r\n\r\ni want to create a date range table...",independent
7904,57297,   If you are building an extension based on Doma...,54874,   A thumbnail of each image should appear next t...,independent
7905,37219,   It would be very nice if fluid (with view help...,27363,   s.t.,independent
7906,4662,   Needs some modifications to the component manager,8650,   Add CSH for the plugin flexforms.,independent
7907,41898,   it would be very usefull if meta tag robots co...,15545,   it would be nice if the use of accessibility i...,independent
7908,4505,"   When you access a file on svn.typo3.org, you a...",72532,   It may be useful to restrict Frontend browsing...,independent
7909,14594,   I'd like to hide the table operations bar and ...,62895,   Hi Daniel!\r\n\r\nIt would be nice to sort the...,independent
7910,10996,   Das on-the-fly-zippen von mehreren Download-Da...,65868,"   It seems I can't search for words containg ""#""...",independent
7911,33750,   The File Abstraction Layer Handling is based o...,39372,   Hello!\r\n\r\nI use TYPO3 4.7.2.\r\nFor perfor...,independent
7912,105,"   It would add a more ""human"" feeling to the pla...",9948,"   StageID for ""Ready for publish"" needs to be ch...",independent
7913,764,   The caching framework allows for tagging of ca...,6423,"   Implement a collection system, to be able to a...",independent
7914,11640,   Currently only one language is supported,2880,   Create a tx_ptmvc_controllerFrontendTabbed ext...,independent
7915,25578,   Add new ts properties introduced in 4.3 and al...,36549,   When using t3s_jslidernews with other tt_news ...,independent
7916,8064,   Implement a hook for RealURL to automatically ...,21411,   Like in the php function str_replace() there c...,independent
7917,39790,   Typing backslashes on the command line is cumb...,12441,   use default values or at least throw a meaning...,independent
7918,47,   Currently there is no pointcut filter for matc...,89012,  If you get an exception running an upgrade wiz...,independent
7919,15500,   Currently as far as I know there is no possibi...,11282,   there should be possibility in configuration t...,independent
7920,90355,  I want to have a widget show the number of fai...,37879,   - add an Signal to AbstractAdvice on Advice in...,independent
7921,79342,   The @nginx_sites@ recipe should look for datab...,15385,"   Context sensitive help has only ""..."" [sic!]\n...",independent
7922,35883,   Drop extension configuration variable related ...,33422,   Since multiple file upload in standard TCE for...,independent
7923,11650,   It should be possible to configure which forei...,29755,   The tweet Template is only adjustable by extCo...,independent
7924,28022,   To focus the admin's attention to security it ...,5747,   Cache conf array and templates so we don't hav...,independent
7925,36696,"   As a developer, I want to set response headers...",77669,   The help-block label/icon of an suggest wizard...,independent
7926,16921,   When I try to upload an extension I keep getti...,450,   We need to be able to remind others of tickets...,independent
7927,45167,   Right now a @GenericObjectValidator@ will be b...,76183,"   Hi, \r\n\r\nit would be great, if you could ad...",independent
7928,3041,   It woul be useful to ask the cache if it is st...,15076,   The dropdownmenue is only visible while editin...,independent
7929,1247,"   If i use DAM i get everytime ' kjtag=""1"" ', be...",24345,   It will be nice to place some hooks in the mod...,independent
7930,1971,   A suggestion from ng typo3.projects.rte ( http...,13204,   http://t3o.typo3.org/about/the-typo3org-design...,independent
7931,28657,"   Hy guys,\r\nI have extended the browser with t...",16053,"   In class.tslib_pagegen.php, line 476 (T3 4.0 f...",independent
7932,60301,   Hi!\r\n\r\nIt would be really cool if there wo...,45683,"   Try to reuse the ""single media element"" plugin...",independent
7933,57998,   request for feature:\r\n\r\n<pre>\r\n<f:form.s...,1827,   Earlier versions should also work out of the b...,independent
7934,60532,   We want to show a google map inside a accordeo...,16787,   The feature config.sys_language_softMergeIfNot...,independent
7935,50128,   If you want your tc_beuser users being able to...,61919,   - pdf\r\n- word files\r\n- ooo files\r\n- movi...,independent
7936,33661,   ... which should have  been done before ... 8-...,16460,"   Introducing new constant, e.g. styles.content....",independent
7937,5007,   In some environments exec() does not seem to w...,28453,   Only optional.\r\n\r\nThe advantage: The block...,independent
7938,7249,   If an user unregisters from an event an the op...,62954,"   Support ""RTE.default.contentCSS"" (The CSS file...",independent
7939,28310,   A preview like in dam_ttcontent / dam_tv_conne...,47108,   See:\r\n\r\nEXT:/pdfcontroller/res/html2ps_v20...,independent
7940,49826,   Currently it is possible to add additional url...,25622,   Problem:\r\nIf a task dies during execution (e...,independent
7941,13824,"   Hi,\r\n\r\nit would be nice, if the fields in ...",58908,   Currently the list view only shows only events...,independent
7942,28318,   The language constants should be used for tabl...,51843,   Fluid backporter should be v1 and v2 compatibl...,independent
7943,83128,  It would be great to have a search/filter for ...,82617,  Fields inside GridRow. \r\nIf you set for exam...,independent
7944,27400,   At the moment [-] and [+] are hardcoded in t3b...,9507,   Add a foreign_where ( AND foreign_table.sys_la...,independent
7945,3846,   If there are validation rules defined for a (d...,28902,   Make the precision of $ACCESS_TIME configurabl...,independent
7946,34099,"   Inspired by Tolleiv's post, it'd be great to l...",2832,   We need a validator which checks a minimum and...,independent
7947,5910,   There should be a TypoScript option which allo...,13036,   The structure of the standard subscription tem...,independent
7948,87062,  Currently a language is represented as a flag ...,52694,"   devLog() is deprecated, use Logging API instead",independent
7949,9277,"   If you setup your TCA to use ""foreign_table"" a...",84072,  To add robustness and easy recoverability from...,independent
7950,3650,   Currently AOP proxy classes add a few paramete...,14175,"   When using plain-text options for Typo3, the l...",independent
7951,54333,"   Hello Mr. Klee, \r\n\r\nit is somehow possible...",56565,   The plugin displays pages where login is requi...,independent
7952,20520,   I'd like to propose the addition of the follow...,48803,"   Currently, only country, city + zip code is us...",independent
7953,56486,   The getCaseSensitiveObjectName operation in th...,6166,"   Hi,\r\n\r\nI've added a TypoScript option, if ...",independent
7954,19599,   The attached patch enables the use of stdwrap ...,58143,"   writing mails by hand is not good, use typo3 s...",independent
7955,30951,   It would be useful not to set a default date f...,48340,"   If someone has a global Sphinx install, it sho...",independent
7956,89239,"  h2. Current state\r\n\r\nIt seems, you can ove...",71314,   Are there plans to make this extension compati...,independent
7957,36813,   Similar to $this->output() and $this->outputLi...,54024,   * Create Chef Recipe\r\n* Create Hubot Script\...,independent
7958,23430,   Problem:\r\nAt the moment only the object name...,34370,"   With TYPO3 4.7, the BE is always utf-8 encoded...",independent
7959,34967,   http://wiki.typo3.org/Release_Party/TYPO3_4.5\...,11443,"   From http://opensource.dynamoid.com/ :\r\n_""Ig...",independent
7960,52301,   * CSS\r\n* Autoupdate of the order flag,81676,"   Added a new table class in CKEditor.yaml, it's...",independent
7961,1685,   Bilder sollten eingefügt werden können. Zusätz...,23360,   Currently a message is shown to inform user th...,independent
7962,56452,"   A scheduler task in ""lang"" is missing to allow...",91798,"  Use ""REDIRECT_TYPO3_PATH_APP"" - ""REDIRECT_TYPO...",independent
7963,89374,  Currently the @composer.json@ has to have a <c...,55112,   At the moment I am facing an issue where I can...,independent
7964,11046,"   Hi,\r\n\r\nif I want to use BE-User settings l...",3861,   nothing more to say :).,independent
7965,17579,   It would be nice if  config.uniqueLinkVars to ...,57519,   Something like this:\r\n\r\n<pre>\r\nfunction ...,independent
7966,25383,   Currently the only allowed sort modes are asce...,7909,   If your client is connected to the Internet th...,independent
7967,35079,   All the beauty of TV Framework is the flexible...,30470,   Feature/Improvement:\r\n\r\nAfter you installe...,independent
7968,76028,"   A really, really good feature was deprecated b...",78187,   Use a tokenizer on PHP files in order to find ...,independent
7969,10811,   @see http://typo3.org/extensions/repository/vi...,3091,"   Controllers should check if a method ""initiali...",independent
7970,4849,   It generally makes sense to me to have deleted...,4096,   We will need a better treeview than we have no...,independent
7971,61289,   In order to manipulate the IconUtility html ta...,68538,   Add a format.implode viewHelper. Is needed f.i...,independent
7972,63549,   Only content of pages should be fetched that h...,47014,   Status\r\n\r\n* Caddy doesn't respect a locali...,independent
7973,4483,   All releases have downloads on SourceForge and...,68654,   To add given class name to CSS class from typo...,independent
7974,14710,"   Currently the action=""..."" value of the form o...",31016,   We have translations for indexed_search in 18 ...,independent
7975,84045,  Currently the class `AdminPanelView` is one bi...,1340,"   Hallo Martin,\r\n\r\nFür die erweiterte Suche ...",independent
7976,85032,  A client uses the expiration and publication d...,1156,"   There should be a view like the single view, e...",independent
7977,8233,   Request: \r\nI think this is not possible for ...,14490,"   Server: Apache, PHP (as CGI), SuExec with UMAS...",independent
7978,31273,   If a page is rather new Google might display a...,11563,   Some users (namely the ones responsible for an...,independent
7979,14177,   You can't specifi password with special chars ...,20778,   If you define a colorpicker for a BE-Field in ...,independent
7980,47914,   It should be possible to export log entries di...,23072,   Two tests for t3lib_div::validIP\n\n\n\n\n(iss...,independent
7981,17829,   Add hook for  function viewPageIcon and possib...,53142,   I realized that content from regular content e...,independent
7982,37572,   Replacing special characters and spaces in the...,89244,  Create a service to send broadcast messages fr...,independent
7983,82441,  Add functionality to makeInstance and ObjectMa...,36568,   The fact that the FileMonitor doesn't use it's...,independent
7984,77336,   Currently there is no way to inject an own lis...,25078,   Would'nt it be useful to make imagecropping wo...,independent
7985,41121,   s.t.,11849,   It should be possible to add a WHERE clause to...,independent
7986,90396,  h2. Goal:\r\n\r\nWhen I set an individual SEO ...,73123,"   Hello,\r\n\r\nsince 6 hours I try to add a req...",independent
7987,13612,   It would be nice to have a checkbox and/or TS-...,72177,   Currently a TMENU for example doesn't use (and...,independent
7988,25936,"   If you use the TCA type ""group"", internal_type...",17304,   right now with TSConfig it is possible to over...,independent
7989,91499,  Services like usercentrics wants to add specia...,67346,   It would be a cool feature if a comment author...,independent
7990,44888,   We had two problems with approval mails:\r\n# ...,92534, Extension should be compatible with TYPO3 vers...,independent
7991,23227,   The editor can not see which links are linked ...,15386,   No [?]-icon for context sensitive help for inp...,independent
7992,9794,   Sorry only available in german:\r\n\r\nProtoko...,85331,  It would be nice if one could toggle the initi...,independent
7993,53007,   \r\nWhen you want to create a new inline eleme...,51782,   When CSS or JavaScript files are wrapped throu...,independent
7994,85137,"  It would be really nice, if Fluid templates co...",6076,   Currently ###BACKLINK### and ###FIRST_PICTURE#...,independent
7995,36693,"   To differentiate files with long file names, i...",50780,   I have given the editors a mount to the whole ...,independent
7996,81939,"  Currently, if someone right clicks and copies ...",14536,   There was a request to make the underscore use...,independent
7997,61759,   *_composer install --prefer-source_* already i...,25541,   \r\n* context-sensitive code-completion for ty...,independent
7998,77791,   The Tree view could get quite complex if you h...,3897,   currently it's not possible to use DAM with th...,independent
7999,6642,   Usage of display conditions to control whether...,27335,   Add support for passing the login credentials ...,independent
8000,39773,   Please change all fields in BE from TINYINT to...,57001,   There's a TSconfig setting\r\n\r\n@plugin.tx_a...,independent
8001,2602,   To save even more typing while developing a co...,54672,   It would be awesome to have an hook in the @Im...,independent
8002,57754,   Sphinx comes with some predefined templates (s...,84,   Abstract classes can not run standalone. So th...,independent
8003,57762,"   Sphinx Console allowed links to be checked, th...",25636,   At the moment there are some actions in the ba...,independent
8004,25084,"   By default, the content of table cells is alwa...",90225,  There is a difference in accessor detection (m...,independent
8005,50828,"   The fallback storage ""zero"" (uid:0) shall be r...",2415,   We want a rendered PDF documentation of our do...,independent
8006,30634,"   Add an option in flexform ""Formular""-tab which...",32086,   Add feature to disable pageInformation tag in ...,independent
8007,36317,   Since TYPO3 4.5 you have added a condition whi...,48935,   This is about TCA-textfield (HTML: input)\r\n\...,independent
8008,30392,   Due to some changes in 4.6 configuration can b...,8838,   Hi Jetters ;-)\r\n\r\nI thought it would be a ...,independent
8009,88769,  We've been waiting for a better solution than ...,27060,   *Add* the *language* attribute to the *textare...,independent
8010,28318,   The language constants should be used for tabl...,81844,  All conditional comments for Outlook are remov...,independent
8011,50644,   Currently some options need to be set using th...,69512,"   As "".ts"" filetype is used also for video conta...",independent
8012,10078,   The english LocalLang-files (shipped with the ...,59586,   For some projects it would be very useful to h...,independent
8013,3168,   The extension could work together with extensi...,37639,"   currently, the @resourcesBaseUri@ is assumed f...",independent
8014,48618,   to check uniqueness typo3 provides a function ...,26670,   Is it possible to convert images (layout) to i...,independent
8015,32476,   It would be nice to have an option to disable ...,47701,   The Aministrator must be able to manage Feed b...,independent
8016,62954,"   Support ""RTE.default.contentCSS"" (The CSS file...",60355,"   sometimes, it would be nice to also install th...",independent
8017,20206,   I'd like to allow BE editors to reference reso...,66603,"   Hi,\r\n\r\nFor now, it is not possible to use ...",independent
8018,30178,   in my latest project I have long filenames > 7...,4378,   In one of my last projects i had to override s...,independent
8019,45497,   When a file is used several times during a req...,30639,   Currently all texts exists just in german.,independent
8020,85789,"  Hi\r\n\r\nI have a TYPO3 instance, in which I ...",14991,"   Currently, if you want to put something in the...",independent
8021,15954,   HTML defines a number of entities that should ...,45677,"   Hi,\r\n\r\nI would like to create a better tem...",independent
8022,87694,"  Hey, could we add an identity property to the ...",68,"   Add validateProperty($object, $propertyName) t...",independent
8023,13235,   Add the search suggest wizards to the flexform...,11717,"   For several functions of register4cal, templat...",independent
8024,50750,   It would be nice to made it configurable if th...,1453,   to make the category-handling more comfortable...,independent
8025,1527,   deselect category list,46318,   The current BackendInterface and FrontendInter...,independent
8026,33129,   It would be nice to be able to register hook p...,54454,   The scripts & contents from http://riesvantwis...,independent
8027,19948,   At the moment the css_styled_content ts-templa...,4983,"   Hi Peter,\r\n\r\nJust an idea that circled aro...",independent
