,id1,Description1,id2,Description2,Type of dependency
1376,21765,   There are 2 flag icons for serbia and romania ...,19093,   in /typo3/gfx/flags are no flags for turkey an...,relates
1377,19058,   It would be great if the HTML of the function ...,15524,   It would be great to move all HTML code from t...,duplicates
1378,19032,   The new TYPO3Color plugin for selecting colors...,18457,   The font-tag is depreciated.\r\n\r\nCann't RTE...,relates
1379,19358,   We can't set the title len for any for the lis...,18999,"   it doesn't respect the user preference ""title ...",duplicates
1380,17386,   The title of records displayed in the List mod...,18999,"   it doesn't respect the user preference ""title ...",duplicates
1381,15482,   the titleLen cannot be set anywhere.\r\n\r\nit...,18999,"   it doesn't respect the user preference ""title ...",duplicates
1382,16400,   I don't see a possibility to add existing reco...,18968,   Currently it's only possible to create a compl...,relates
1383,16605,"   It would really be nice to override the ""Headi...",18931,   It's currently not possible to change the labe...,duplicates
1384,18225,   Labels in the dropdown-menu to configure parag...,18931,   It's currently not possible to change the labe...,duplicates
1385,18879,   Introduces several Page TSconfig settings to d...,23506,   In the different modules there still are the f...,relates
1386,17754,   This patch allows to hide the checkboxes at th...,18879,   Introduces several Page TSconfig settings to d...,duplicates
1387,20709,"   Hi,\r\n\r\nPlease add the serbian flag in the ...",18860,   Not a bug but a very simple feature request wi...,relates
1388,23534,   The listNum method should be able to return ra...,18851,   stdWrap lacks support for generatiung a random...,duplicates
1389,18849,   I ve added a new hook in the function cImage i...,19290,   Imagine you'd like to post-process any image f...,duplicates
1390,16981,   In\r\n\r\ntypo3\sysext\css_styled_content\pi1\...,18826,"   Hello Team,\r\n\r\nthe labels for the upload f...",duplicates
1391,18822,   Make it possible to use stdWrap properties uid...,17881,   stdWrap is not possible for select.where.\r\nE...,relates
1392,21662,   Currently there is no way to controll concuren...,18783,   It would be great if two persons with a differ...,relates
1393,18758,   The paste function used in RTE give the editor...,23797,   The attached patch adds an optional Paste as P...,relates
1394,18749,   TSConfig per content (tt_content) is needed in...,17299,"   doc_core_tsconfig tells us ""The syntax is as u...",relates
1395,15059,   The stdWrap select function (used by the CONTE...,18617,   It can be very useful to have stdWrap for max ...,duplicates
1396,18595,   This feature (see attached patch) depends on #...,17568,"   In the Web>Page, Columns view, each tt_content...",relates
1397,16942,   Extend TCA-types with the possibilty to select...,18595,   This feature (see attached patch) depends on #...,blocks
1398,18548,   In typo3 every class instances are done throug...,19192,   requirements and ideas for autoloading in TYPO...,relates
1399,19503,   The attached patch implements autoloading for ...,18548,   In typo3 every class instances are done throug...,duplicates
1400,18525,   The following conditions have to be met:\r\n\r...,18521,   Using a class or a style-attribute instead of ...,relates
1401,18525,   The following conditions have to be met:\r\n\r...,18521,   Using a class or a style-attribute instead of ...,relates
1402,21509,   I have set RTE.default.useCSS = 1 and Firefox ...,18521,   Using a class or a style-attribute instead of ...,duplicates
1403,18501,   UTF-8 needs to be enabled by default.\n\n\n\n\...,17503,   Talking to the DB server the charset settings ...,relates
1404,19244,   It is not possible to use stdWrap with baseUrl...,18498,   The config.baseURL setting should be processed...,relates
1405,19032,   The new TYPO3Color plugin for selecting colors...,18457,   The font-tag is depreciated.\r\n\r\nCann't RTE...,relates
1406,18454,   To get this dropdownbox for the CSS-styles in ...,23948,   Stylesheets parsing code is not well-structure...,relates
1407,18424,   Nice2have:\r\nIt would be nice if you could ma...,65550,  The idea is to add a configuration option like...,duplicates
1408,17125,   I'd like to have the possibility to store inli...,18366,   In addition to bug-Report 0005242 it would be ...,relates
1409,15536,   Can an option for 'column properties' be added...,18308,   The following would make life easier for autho...,relates
1410,15537,   When you select a row of cells it would seem h...,18308,   The following would make life easier for autho...,relates
1411,18239,   This patch-request contains 3 functions for $T...,16786,   Because there are some Plugins enabled to let ...,relates
1412,18239,   This patch-request contains 3 functions for $T...,18238,   Because there are some Plugins enabled to let ...,relates
1413,16786,   Because there are some Plugins enabled to let ...,18238,   Because there are some Plugins enabled to let ...,relates
1414,18239,   This patch-request contains 3 functions for $T...,18238,   Because there are some Plugins enabled to let ...,relates
1415,18225,   Labels in the dropdown-menu to configure parag...,16605,"   It would really be nice to override the ""Headi...",duplicates
1416,18225,   Labels in the dropdown-menu to configure parag...,18931,   It's currently not possible to change the labe...,duplicates
1417,37939,   In some cases it would be good to have at leas...,18211,"   I think that the option ""displayCond"" should b...",duplicates
1418,19383,   Background:\r\nWorst case in terms of XSS is t...,18172,   TYPYO3 sets a cookie over a secure channel wit...,duplicates
1419,18072,"   Since TYPO3 4.2, palettes open 'inline'. This ...",17680,   Currently the menu in the left frame uses a pa...,relates
1420,18054,   At BE it is possible to choose where you want ...,17678,   To move UI elements around in the BE UI it is ...,relates
1421,18044,   I think it would be nice if the icons in the n...,17868,"   we need a menu to call, store and edit shortcu...",relates
1422,18039,   Throughout discussion in core list I integrate...,17825,   This is a new extension as a rewrite and impro...,relates
1423,16617,   It would be nice to build custom error pages (...,17992,   There are already several places in the TYPO3 ...,duplicates
1424,17979,   Implement RFC #17970 also for Inline Relationa...,17970,"   Hey all,\r\n\r\nthis is a first step into cons...",relates
1425,17979,   Implement RFC #17970 also for Inline Relationa...,17970,"   Hey all,\r\n\r\nthis is a first step into cons...",relates
1426,17950,"   We can modify  $PAGES_TYPES[254""][""allowedTabl...",17039,   TSconfig mod.web_list.allowedNewTables allows ...,duplicates
1427,20183,"   Hi,\r\n\r\nThis a old trick from my weblog (in...",17914,   What about adding a browse_link wizard for ext...,duplicates
1428,17912,"   A lot of extensions need number formating, nea...",22279,   When handling prices or other special formated...,duplicates
1429,17900,"   It might be great, that the individual fields ...",17436,   TYPO3 offers the possibility to define fields ...,relates
1430,28018,   stdWrap should have a function to make the fir...,17896,"   Hi,\r\n\r\nIt's possible to have UPPERCASE opt...",relates
1431,17886,   This is a better solution for bug #6389. It of...,17628,   For a certain configuration I would like to di...,relates
1432,22627,   According to the documentation it is possible ...,17886,   This is a better solution for bug #6389. It of...,relates
1433,17881,   stdWrap is not possible for select.where.\r\nE...,22338,   By using markers and properly quoting and esca...,relates
1434,18822,   Make it possible to use stdWrap properties uid...,17881,   stdWrap is not possible for select.where.\r\nE...,relates
1435,17678,   To move UI elements around in the BE UI it is ...,17868,"   we need a menu to call, store and edit shortcu...",relates
1436,18044,   I think it would be nice if the icons in the n...,17868,"   we need a menu to call, store and edit shortcu...",relates
1437,17678,   To move UI elements around in the BE UI it is ...,17867,"   we need a menu to clear caches: all caches, pa...",relates
1438,17678,   To move UI elements around in the BE UI it is ...,17866,   the backend search from the shortcut frame nee...,relates
1439,17854,"   Currently you can only place ""real"" images int...",20284,   The MULTIMEDIA-CE is a bit outdated and doesn'...,relates
1440,17771,   I launched a discussion in the Dev ML about in...,17831,   Following discussions on the dev mailing list ...,duplicates
1441,18039,   Throughout discussion in core list I integrate...,17825,   This is a new extension as a rewrite and impro...,relates
1442,17818,   with attached patch line breaks are possible i...,17817,   By Steffen Kamper:\r\n\r\nProblem:\r\nthere is...,duplicates
1443,17818,   with attached patch line breaks are possible i...,17817,   By Steffen Kamper:\r\n\r\nProblem:\r\nthere is...,duplicates
1444,17801,   Since quite a long time there is the requireme...,17346,   It should be nice to add some record-control-b...,duplicates
1445,17801,   Since quite a long time there is the requireme...,17766,"   If you are using tt_news or other extension, w...",duplicates
1446,17801,   Since quite a long time there is the requireme...,17762,   Possibility to add new action buttons using a ...,duplicates
1447,17678,   To move UI elements around in the BE UI it is ...,17795,   need to add the workspace selector to the clea...,relates
1448,17771,   I launched a discussion in the Dev ML about in...,17831,   Following discussions on the dev mailing list ...,duplicates
1449,17801,   Since quite a long time there is the requireme...,17766,"   If you are using tt_news or other extension, w...",duplicates
1450,17763,   htmlArea RTE has been using its own handling o...,17714,   It should be possible to add a plugin to htmlA...,relates
1451,17801,   Since quite a long time there is the requireme...,17762,   Possibility to add new action buttons using a ...,duplicates
1452,17754,   This patch allows to hide the checkboxes at th...,18879,   Introduces several Page TSconfig settings to d...,duplicates
1453,19629,"   Starting from #17747 and expanding that idea, ...",17747,   Suggesting a TYPOSCRIPT parameter for HMENU sp...,relates
1454,17763,   htmlArea RTE has been using its own handling o...,17714,   It should be possible to add a plugin to htmlA...,relates
1455,17694,   similiar to the page type selector it is hard ...,17676,   Jens made a nice screen where he grouped the d...,relates
1456,17678,   To move UI elements around in the BE UI it is ...,17680,   Currently the menu in the left frame uses a pa...,relates
1457,18072,"   Since TYPO3 4.2, palettes open 'inline'. This ...",17680,   Currently the menu in the left frame uses a pa...,relates
1458,17678,   To move UI elements around in the BE UI it is ...,17680,   Currently the menu in the left frame uses a pa...,relates
1459,17678,   To move UI elements around in the BE UI it is ...,17795,   need to add the workspace selector to the clea...,relates
1460,17678,   To move UI elements around in the BE UI it is ...,17866,   the backend search from the shortcut frame nee...,relates
1461,17678,   To move UI elements around in the BE UI it is ...,17867,"   we need a menu to clear caches: all caches, pa...",relates
1462,17678,   To move UI elements around in the BE UI it is ...,17868,"   we need a menu to call, store and edit shortcu...",relates
1463,18054,   At BE it is possible to choose where you want ...,17678,   To move UI elements around in the BE UI it is ...,relates
1464,17694,   similiar to the page type selector it is hard ...,17676,   Jens made a nice screen where he grouped the d...,relates
1465,17638,   Perhaps we should start with an example before...,17630,"   TYPO3 uses the ""gr_list"" which indicates the g...",relates
1466,17638,   Perhaps we should start with an example before...,71694,  A website should be made to deliver the best p...,relates
1467,16474,   There is a TS config option to remove the Defa...,17634,   Similiar to removeDefaultJS removeDefaultCSS j...,duplicates
1468,17638,   Perhaps we should start with an example before...,17630,"   TYPO3 uses the ""gr_list"" which indicates the g...",relates
1469,17630,"   TYPO3 uses the ""gr_list"" which indicates the g...",17253,"   logged in users dont get a result of queries, ...",relates
1470,17886,   This is a better solution for bug #6389. It of...,17628,   For a certain configuration I would like to di...,relates
1471,26372,   The TypoScript option config.inlineStyle2TempF...,17586,"   It would be nice to have an ""string / stdWrap""...",duplicates
1472,18595,   This feature (see attached patch) depends on #...,17568,"   In the Web>Page, Columns view, each tt_content...",relates
1473,17175,   The &no_cache parameter can be used to disabli...,17509,   The page preview works by sending the paramete...,relates
1474,18501,   UTF-8 needs to be enabled by default.\n\n\n\n\...,17503,   Talking to the DB server the charset settings ...,relates
1475,17473,   Order the fe_group select by title or tt_conte...,17290,   The select box of 'simulate frontend user grou...,relates
1476,17463,"   When using the ""select"" type instead of ""inlin...",17268,   The default behaviour for inline records creat...,relates
1477,17900,"   It might be great, that the individual fields ...",17436,   TYPO3 offers the possibility to define fields ...,relates
1478,17406,   Initial situation:\r\nI have a menu point in f...,38185,"   in Feature #17406  , the suggestion is to use ...",relates
1479,17406,   Initial situation:\r\nI have a menu point in f...,46138,"   Currently a page of type ""Shortcut"" can only l...",relates
1480,17406,   Initial situation:\r\nI have a menu point in f...,66218,  Add linkhandler functionality to page type sho...,relates
1481,81379,"  Hi,\r\n\r\nIt would be nice to have a possibil...",17406,   Initial situation:\r\nI have a menu point in f...,relates
1482,17398,   When using a date or time field (timestamp) as...,17234,   I have a user table and a membership history t...,duplicates
1483,17386,   The title of records displayed in the List mod...,18999,"   it doesn't respect the user preference ""title ...",duplicates
1484,22968,   At this moment the exclusion of any kind of di...,17378,   When browsing a filesystem mount by means of F...,duplicates
1485,17801,   Since quite a long time there is the requireme...,17346,   It should be nice to add some record-control-b...,duplicates
1486,17322,"   It would be fine, if editor can set in rtehtml...",22286,   Those URLs get mangled. RTE (and possibly part...,relates
1487,20709,"   Hi,\r\n\r\nPlease add the serbian flag in the ...",17307,"   Please, add SK flag to ""/typo3/gfx/flags"" into...",relates
1488,18749,   TSConfig per content (tt_content) is needed in...,17299,"   doc_core_tsconfig tells us ""The syntax is as u...",relates
1489,17473,   Order the fe_group select by title or tt_conte...,17290,   The select box of 'simulate frontend user grou...,relates
1490,87092,  Currently many messages (feedback / error) are...,17274,   They should be moved to one of standard langua...,relates
1491,87091,  Currently the installtool is only in English a...,17274,   They should be moved to one of standard langua...,relates
1492,17463,"   When using the ""select"" type instead of ""inlin...",17268,   The default behaviour for inline records creat...,relates
1493,17268,   The default behaviour for inline records creat...,17125,   I'd like to have the possibility to store inli...,duplicates
1494,17256,   I would like to propose a new IRRE feature whi...,17156,   I would like to propose a new IRRE feature whi...,duplicates
1495,17630,"   TYPO3 uses the ""gr_list"" which indicates the g...",17253,"   logged in users dont get a result of queries, ...",relates
1496,65505,  There exist cases when many child-records are ...,17247,   While editing records based on IRRE the curren...,relates
1497,22439,   nested GET-params are already allowed in typos...,17238,   The lately (4.1?) introduced possibily for tes...,relates
1498,17398,   When using a date or time field (timestamp) as...,17234,   I have a user table and a membership history t...,duplicates
1499,17225,   here is the diff that creates same functionali...,15818,   have you ever consider to add \r\nexpand/colla...,relates
1500,17175,   The &no_cache parameter can be used to disabli...,17509,   The page preview works by sending the paramete...,relates
1501,17256,   I would like to propose a new IRRE feature whi...,17156,   I would like to propose a new IRRE feature whi...,duplicates
1502,17154,   The nice and quite easy to set up mailforms of...,22447,   It's often useful to set a default email from ...,relates
1503,17150,   For now PageTree HTML structure looks like thi...,20304,   Problem:\r\n\r\nCurrently it is impossible to ...,duplicates
1504,17125,   I'd like to have the possibility to store inli...,18366,   In addition to bug-Report 0005242 it would be ...,relates
1505,17268,   The default behaviour for inline records creat...,17125,   I'd like to have the possibility to store inli...,duplicates
1506,20416,"   ATM the list shows only extension key, title, ...",17114,   It would be great if the Extensionmanager woul...,duplicates
1507,19329,   The 'forgot password' template can only be cha...,17055,   EXT:sr_feuser_register and others add new fiel...,relates
1508,17950,"   We can modify  $PAGES_TYPES[254""][""allowedTabl...",17039,   TSconfig mod.web_list.allowedNewTables allows ...,duplicates
1509,46138,"   Currently a page of type ""Shortcut"" can only l...",17037,   This issue is already well known and already s...,relates
1510,15889,"   When using layermenus, you are confronted with...",17035,   Installations with extensive GMENUs and rollov...,relates
1511,20702,   http://lists.typo3.org/pipermail/typo3-english...,17032,   IS:\r\nRTE in Text mode is Arial 8px very bad ...,duplicates
1512,31319,   Currently when using the standard pageTitle th...,17030,"   When using config.pageTitleFirst, the title se...",duplicates
1513,17003,   the onclick-popup for Images in Extensions nee...,15889,"   When using layermenus, you are confronted with...",relates
1514,16477,   How about being able to display the navigation...,16984,   In class.t3lib_treeview.php the returned title...,relates
1515,16981,   In\r\n\r\ntypo3\sysext\css_styled_content\pi1\...,18826,"   Hello Team,\r\n\r\nthe labels for the upload f...",duplicates
1516,16942,   Extend TCA-types with the possibilty to select...,18595,   This feature (see attached patch) depends on #...,blocks
1517,16920,   If an extension that contains a backend menu h...,15084,"   When a new backend module is installed, it can...",duplicates
1518,20188,   If you insert image in RTE i miss the option t...,16918,   *FEATURE REQUEST*\r\n\r\nThe ability to add a ...,duplicates
1519,16914,   TYPO3 database structure should be optimized t...,15897,   The TS-debugger in adminPanel (FE) has an opti...,relates
1520,16571,   In the installed extensions or loaded extensio...,16884,   Attached diff file integrates the ter_update_c...,duplicates
1521,16864,   This function produces div-tags around html-ou...,19809,   Background:\r\nPlugins often use pi_wrapInBase...,duplicates
1522,15459,   filter the Workspaces changes. that only the r...,16858,"   like filtering based on language, user, pages ...",relates
1523,16835,"   When using conditions in typoscript, it is pos...",19515,"   normally you can only use =,< and > for compar...",relates
1524,16786,   Because there are some Plugins enabled to let ...,18238,   Because there are some Plugins enabled to let ...,relates
1525,18239,   This patch-request contains 3 functions for $T...,16786,   Because there are some Plugins enabled to let ...,relates
1526,16218,   The following patch introduces the new Page TS...,16771,"   Hello,\r\n\r\nit would be nice, if the size of...",relates
1527,16749,   It would be nice to have navigation titles for...,22550,"   When we switch the page type from ""standard"" t...",relates
1528,16666,   it would be great to add stdWrap-functionality...,16665,   I would like to write\r\n\r\n.alwaysActivePIDl...,relates
1529,16666,   it would be great to add stdWrap-functionality...,16665,   I would like to write\r\n\r\n.alwaysActivePIDl...,relates
1530,16365,   Versioning is part of the Core but the UI is o...,16626,   It would be nice to hide the workspace Menue a...,relates
1531,16617,   It would be nice to build custom error pages (...,17992,   There are already several places in the TYPO3 ...,duplicates
1532,18225,   Labels in the dropdown-menu to configure parag...,16605,"   It would really be nice to override the ""Headi...",duplicates
1533,16605,"   It would really be nice to override the ""Headi...",18931,   It's currently not possible to change the labe...,duplicates
1534,16571,   In the installed extensions or loaded extensio...,16884,   Attached diff file integrates the ter_update_c...,duplicates
1535,22249,   When creating a custom workspace you can defin...,16554,   Currently there is only an option to add speci...,duplicates
1536,69789,"  If i use <INCLUDE_TYPOSCRIPT: source=""FILE:EXT...",16525,"   <pre><INCLUDE_TYPOSCRIPT: source=""FILE: filead...",relates
1537,16484,   The configuration of the RTE has numerous prop...,28325,   Problem: Configuring the RTE in Page TS Config...,relates
1538,16477,   How about being able to display the navigation...,16984,   In class.t3lib_treeview.php the returned title...,relates
1539,16474,   There is a TS config option to remove the Defa...,17634,   Similiar to removeDefaultJS removeDefaultCSS j...,duplicates
1540,15619,   If I want to edit for a number of nested level...,16446,   With more complicated permissions- and owner-s...,relates
1541,16444,   Adds the two fields crdate and cruser_id to th...,16445,   The workspace-view of TYPO3 by default only of...,relates
1542,15459,   filter the Workspaces changes. that only the r...,16445,   The workspace-view of TYPO3 by default only of...,duplicates
1543,16444,   Adds the two fields crdate and cruser_id to th...,16445,   The workspace-view of TYPO3 by default only of...,relates
1544,16400,   I don't see a possibility to add existing reco...,18968,   Currently it's only possible to create a compl...,relates
1545,16385,"   It would be  nice, if TYPO3 could check, wheth...",19503,   The attached patch implements autoloading for ...,duplicates
1546,16365,   Versioning is part of the Core but the UI is o...,16626,   It would be nice to hide the workspace Menue a...,relates
1547,15256,   At first the new workspaces-module seems very ...,16359,   It's possible to get stuck with auto-versionin...,relates
1548,16340,   The RTE configuraion (or is this an issue for ...,20555,   I only say parseFunc as I'm not sure where thi...,relates
1549,16329,"   In sys_action the type ""new record"" lacks a ""t...",15505,   It is possible to create a new backend user ba...,duplicates
1550,16314,"   Add checkboxes to each user and make a new ""co...",16313,   Enhance Tools > User Admin so that user groups...,relates
1551,16314,"   Add checkboxes to each user and make a new ""co...",16313,   Enhance Tools > User Admin so that user groups...,relates
1552,16237,"   As in issue 0003048, the task center is not av...",22363,   The taskcenter is redone completly to make it ...,relates
1553,16218,   The following patch introduces the new Page TS...,16771,"   Hello,\r\n\r\nit would be nice, if the size of...",relates
1554,16075,   1. at the moment the function render_uploads u...,15524,   It would be great to move all HTML code from t...,duplicates
1555,21928,   For each record in the databse the List module...,16061,   i like to give some BE users the possibility t...,relates
1556,16056,   The RTE can not supported in the TCA \r\n\r\ne...,14941,   It would be nice if textareas could be made re...,duplicates
1557,16034,   Maybe DBAL could provide a table-prefixing (eg...,33136,"   Hello guys,\r\n\r\nduring my work for EXT:piwi...",relates
1558,16034,   Maybe DBAL could provide a table-prefixing (eg...,14338,   Not everyone has several database accounts ava...,duplicates
1559,16031,"   List or look up extensions field, only looks f...",15640,"   now that the whole db is local, it could reall...",duplicates
1560,15943,   The current way of implementing content elemen...,15524,   It would be great to move all HTML code from t...,relates
1561,16914,   TYPO3 database structure should be optimized t...,15897,   The TS-debugger in adminPanel (FE) has an opti...,relates
1562,15801,   I am looking for a way to change the label of ...,15893,"   For the 4.5 release, I would like to propose t...",relates
1563,15889,"   When using layermenus, you are confronted with...",17035,   Installations with extensive GMENUs and rollov...,relates
1564,17003,   the onclick-popup for Images in Extensions nee...,15889,"   When using layermenus, you are confronted with...",relates
1565,17225,   here is the diff that creates same functionali...,15818,   have you ever consider to add \r\nexpand/colla...,relates
1566,19808,   List view should have 'collapse' / 'expand' fu...,15818,   have you ever consider to add \r\nexpand/colla...,duplicates
1567,15810,   It would be great if there's a possiblity to c...,15561,   To manipluate general properties like lang (xm...,relates
1568,15810,   It would be great if there's a possiblity to c...,38185,"   in Feature #17406  , the suggestion is to use ...",relates
1569,15801,   I am looking for a way to change the label of ...,15893,"   For the 4.5 release, I would like to propose t...",relates
1570,15760,   Is is possible to support LLL-Markers in this ...,92337, Please reopen #15760 from 2006-03-03\r\n\r\n> ...,copied_to
1571,15736,"   With the RTE htmlArea ""link"" popup, doing an ""...",15269,   The additionalParams - Behaviour should be als...,relates
1572,15736,"   With the RTE htmlArea ""link"" popup, doing an ""...",22837,   Since TYPO3 4.3 it is possible to use the quer...,relates
1573,15403,"   With 'cropscale' images are scaled to a size, ...",15705,   This is a patch for the file t3lib/class.t3lib...,relates
1574,15698,   In the conf.php file of tstemplate/ts/ the fol...,14700,   Added support to clear cache only in subtrees ...,relates
1575,16031,"   List or look up extensions field, only looks f...",15640,"   now that the whole db is local, it could reall...",duplicates
1576,15631,"   When you lost your session, you could change t...",19152,   As part of 4.3 I implemented this idea. \r\nPa...,relates
1577,15619,   If I want to edit for a number of nested level...,16446,   With more complicated permissions- and owner-s...,relates
1578,15562,"   Simon Tuck has made the extension ""conditions""...",14427,   the conditions are always combined with OR wha...,duplicates
1579,15810,   It would be great if there's a possiblity to c...,15561,   To manipluate general properties like lang (xm...,relates
1580,15537,   When you select a row of cells it would seem h...,18308,   The following would make life easier for autho...,relates
1581,15536,   Can an option for 'column properties' be added...,18308,   The following would make life easier for autho...,relates
1582,15943,   The current way of implementing content elemen...,15524,   It would be great to move all HTML code from t...,relates
1583,16075,   1. at the moment the function render_uploads u...,15524,   It would be great to move all HTML code from t...,duplicates
1584,19058,   It would be great if the HTML of the function ...,15524,   It would be great to move all HTML code from t...,duplicates
1585,16329,"   In sys_action the type ""new record"" lacks a ""t...",15505,   It is possible to create a new backend user ba...,duplicates
1586,15482,   the titleLen cannot be set anywhere.\r\n\r\nit...,18999,"   it doesn't respect the user preference ""title ...",duplicates
1587,15459,   filter the Workspaces changes. that only the r...,16858,"   like filtering based on language, user, pages ...",relates
1588,65720,  The workspace configuration is extended by an ...,15459,   filter the Workspaces changes. that only the r...,relates
1589,15459,   filter the Workspaces changes. that only the r...,16445,   The workspace-view of TYPO3 by default only of...,duplicates
1590,15175,   It is not possible to configure the language m...,15426,   The patch attached adds a parameter (preserveQ...,duplicates
1591,15422,"   The ""Login-error or session timed-out"" - page,...",19152,   As part of 4.3 I implemented this idea. \r\nPa...,relates
1592,15403,"   With 'cropscale' images are scaled to a size, ...",15705,   This is a patch for the file t3lib/class.t3lib...,relates
1593,15360,"   We now have the ""Update Wizard"" in the Install...",15118,   That would be great to have an Install tool wi...,relates
1594,15736,"   With the RTE htmlArea ""link"" popup, doing an ""...",15269,   The additionalParams - Behaviour should be als...,relates
1595,15256,   At first the new workspaces-module seems very ...,16359,   It's possible to get stuck with auto-versionin...,relates
1596,15175,   It is not possible to configure the language m...,15426,   The patch attached adds a parameter (preserveQ...,duplicates
1597,15166,"   Currently, ATagParams only takes a string as v...",14886,   Currently the ATagParams of a TMENUITEM is jus...,duplicates
1598,15140,"   When I change a page's alias, I have to find a...",15043,   Right now if a page is deleted inside your sit...,relates
1599,15138,   If you edit e.g. a template and press Cancel/C...,22326,   This is a feedback from OpenExpo in Bern/Switz...,duplicates
1600,15360,"   We now have the ""Update Wizard"" in the Install...",15118,   That would be great to have an Install tool wi...,relates
1601,15112,"   Have 2 ideas for improving ""Relations"" part:\r...",48933,  (All typo3 versions since ages)\r\n\r\nHi!\r\n...,relates
1602,15112,"   Have 2 ideas for improving ""Relations"" part:\r...",54075,  It would be nice if I could change the delimit...,relates
1603,15110,   It would be nice to have the possibility to up...,15038,   As stated by René in the RTE mailling list on ...,relates
1604,15101,   I'd like to see a function under 'DB Check' or...,15043,   Right now if a page is deleted inside your sit...,duplicates
1605,15092,"   At the list module, Extended view the are a lo...",15074,   It would be great if one could also change the...,relates
1606,15091,   For now under the page tree we have only 1 opt...,14442,   This is a lacking feature that me and probably...,relates
1607,16920,   If an extension that contains a backend menu h...,15084,"   When a new backend module is installed, it can...",duplicates
1608,15082,"   Hi,\r\nit would be very useful if one can defi...",14967,"   Sometimes we need to have a file mount eg, ""al...",relates
1609,14850,   Now a double value can only be evaluated with ...,15081,"   Hi,\r\n\r\nit would be nice if there would be ...",duplicates
1610,15092,"   At the list module, Extended view the are a lo...",15074,   It would be great if one could also change the...,relates
1611,15066,   If you compare your DB in the Database Analyse...,20733,   Problem:\r\ncurrently I'm testing a lot of pat...,duplicates
1612,15059,   The stdWrap select function (used by the CONTE...,18617,   It can be very useful to have stdWrap for max ...,duplicates
1613,15140,"   When I change a page's alias, I have to find a...",15043,   Right now if a page is deleted inside your sit...,relates
1614,15101,   I'd like to see a function under 'DB Check' or...,15043,   Right now if a page is deleted inside your sit...,duplicates
1615,15110,   It would be nice to have the possibility to up...,15038,   As stated by René in the RTE mailling list on ...,relates
1616,15017,   The current date/datetime fields of TYPO3 core...,14390,   Dates have to be entered like this: 17-11-04\r...,relates
1617,65099,  just got the problem:\r\nsession-handling is a...,14986,"   The Installtool does not check, if session_sup...",relates
1618,15082,"   Hi,\r\nit would be very useful if one can defi...",14967,"   Sometimes we need to have a file mount eg, ""al...",relates
1619,16056,   The RTE can not supported in the TCA \r\n\r\ne...,14941,   It would be nice if textareas could be made re...,duplicates
1620,14344,"   If doNotCheckReferer is disabled, form mails m...",14924,   When sending a formmail TYPO3 checks if the re...,relates
1621,10667,   In order to comply with accessibility guidelin...,14902,   Links to Prev Page 1 Page 2 Next use onclick.\...,duplicates
1622,15166,"   Currently, ATagParams only takes a string as v...",14886,   Currently the ATagParams of a TMENUITEM is jus...,duplicates
1623,14863,"   It would be nice, if one could setup via TypoS...",21152,   Problem:\r\nPasswords of backend users are sto...,relates
1624,14850,   Now a double value can only be evaluated with ...,15081,"   Hi,\r\n\r\nit would be nice if there would be ...",duplicates
1625,14781,   it's now possible to resize images using GD. T...,20107,   Please make use of GD2 (if available) to resiz...,duplicates
1626,20041,   It is sometimes useful to be able to specify t...,14777,   Sometimes it's nice to put a smaller image on ...,duplicates
1627,14768,   I tested CUR for shotcuts (i put the front pag...,14769,   I tested CUR for shotcuts (i put the front pag...,duplicates
1628,14768,   I tested CUR for shotcuts (i put the front pag...,14769,   I tested CUR for shotcuts (i put the front pag...,duplicates
1629,14682,   It would be great to add check/warning for the...,14711,   Annoy user with a warning so that she changes ...,relates
1630,14711,   Annoy user with a warning so that she changes ...,21659,   Currently there is no way to configure a minim...,duplicates
1631,15698,   In the conf.php file of tstemplate/ts/ the fol...,14700,   Added support to clear cache only in subtrees ...,relates
1632,60045,  Currently most actions in the tstemplate modul...,14700,   Added support to clear cache only in subtrees ...,relates
1633,63011,  This text was a response to #60045 / #60046 in...,14700,   Added support to clear cache only in subtrees ...,relates
1634,14682,   It would be great to add check/warning for the...,14711,   Annoy user with a warning so that she changes ...,relates
1635,25049,"   If you use the ""wizard""->add feature in the TC...",14669,"   It is not possible to make Fields at ""Edit Pag...",relates
1636,14669,"   It is not possible to make Fields at ""Edit Pag...",55976,  Some of the TCA config can not be overridden w...,relates
1637,14590,"   Searching for ""e"" for example does not return ...",14591,"   Searching for ""e"" for example does not return ...",duplicates
1638,14590,"   Searching for ""e"" for example does not return ...",14591,"   Searching for ""e"" for example does not return ...",duplicates
1639,14404,   It appears that when FE-editing the up/down bu...,14581,   1) Use Frontend-Editing\r\n2) Set forceDisplay...,duplicates
1640,15091,   For now under the page tree we have only 1 opt...,14442,   This is a lacking feature that me and probably...,relates
1641,15562,"   Simon Tuck has made the extension ""conditions""...",14427,   the conditions are always combined with OR wha...,duplicates
1642,14411,"   This menu works without problems on Mac, with ...",14384,   While the context-menu in the page-tree (left-...,duplicates
1643,14404,   It appears that when FE-editing the up/down bu...,14581,   1) Use Frontend-Editing\r\n2) Set forceDisplay...,duplicates
1644,15017,   The current date/datetime fields of TYPO3 core...,14390,   Dates have to be entered like this: 17-11-04\r...,relates
1645,20196,   Is there any reason why function setHeaders() ...,14389,   It would be nice to see from where the web mai...,relates
