,id1,Description1,id2,Description2,Type of dependency
7429,5692,lists with personalizeoption and vfoldertree,79530,the following should be possiblernrn save,independent
7430,57762,sphinx console allowed links to be checked th,49074,migrate language file to xliff and move them t,independent
7431,29249,hey guysrnrnplease revise the inclusion o,61341,it would be great if one could configure the z,independent
7432,48419,create way to assign roles to command cont,90265,to promote the new events and to make i,independent
7433,63012,when importing data from xml structure if a,19571,adds ifmatches tornrnsysextcmstslibc,independent
7434,36217,when using to create rest controllers s,26792,,independent
7435,63541,it is already possible to configure the previe,89454,currently all broken links will be shown in th,independent
7436,7733,did you see these extensionsrnrn,59511,install tool important actions core upd,independent
7437,3050,in captchaphp the display errors php option s,20460,currently gifguilder does not support blendm,independent
7438,22394,hellornrni am trying to fix problem wit,110,make it type text,independent
7439,1614,display link to print this codernrnas,39298,hook to fill additional markers in question,independent
7440,4302,this is just thought and would like your o,14315,if xhtml cleaning is activated the urls in,independent
7441,26262,when use pageincludecss my cssfiles are in,79363,when you search in the be search box in heade,independent
7442,16053,in classtslib pagegenphp line f,54037,json encode should support multiple bitmask op,independent
7443,16358,sometimes it happens that something goes wrong,2567,change layout and interface to fit hci suggest,independent
7444,86875,fall throug option for fswitch viewhelper w,6025,at the moment those methods only gimme the p,independent
7445,33747,current situationrnrnprerntpublic fu,84604,is there any particular reason why the recycle,independent
7446,19973,problemrnthe processing of getpost variabl,29258,in you can define several environments i,independent
7447,24067,one part of the current typoscript tuning proc,46552,hello coreteamrnrni have an irreelement,independent
7448,65180,maybe replace function generateyears in oper,10408,as discussed on skypernrnevery sme partic,independent
7449,5496,categories for questions and answersrnchoos,68946,hirnthis would be improvement for editors,independent
7450,84525,should be able to generate xml sitemap o,87897,meaning would like to add another link cate,independent
7451,68773,it would be cool to show different image for,61564,hirnrni configured realurl for ke search,independent
7452,10289,nice to have,44421,there is registration view and an edit view,independent
7453,1410,add flexform to fe plugin for simple setupr,2661,proposition to sort the records by page ip,independent
7454,4670,hi yallrnrni like to add the posibility t,21893,hi stan rnrnproblemrnif you use the,independent
7455,32964,often times there is the problem that team w,57857,this is how logs are currently looking like on,independent
7456,21751,the web info module that offers nice ts conf,2415,we want rendered pdf documentation of our do,independent
7457,4312,currently method tx schedulerexecutetask t,62335,backend app focussed on managing backend user,independent
7458,4633,attached the xml file belowrnalready added,36396,whenever globalstsferendercharset or g,independent
7459,45681,will allow to remove all code related to non u,267,you can use initializeaction for initializat,independent
7460,8807,it would be nice to have category menu which,8135,related to would be fine if you co,independent
7461,19852,allow to assign lang attribute to elementsn,51641,out of the practice we have some ideas sugge,independent
7462,90184,in shortrnwe are using elts an,27097,in workspace preview there are several views p,independent
7463,13250,if somebody want to use his own captcha fontfi,20128,would be cool if the value for redirect at lo,independent
7464,89216,http client is useful in generic mi,87748,siteprocessor makes it possible to retrieve,independent
7465,32964,often times there is the problem that team w,27107,introduce an urlcache frontend by utilizing th,independent
7466,14588,in xhtml and later xhtml versions the lang,4202,since fluid supports to generate absolut,independent
7467,20281,use divremovedotsfromts and json encod,79530,the following should be possiblernrn save,independent
7468,43159,im talking about those two buttons above the,42055,ive set up an distribution using the cor,independent
7469,23050,quote from bernhard kraftrn,7833,it would be great if the scriptmergerextensio,independent
7470,90994,the data is already in the template just the,23771,bring all custom events used by the rte under,independent
7471,2979,the base repository implementation should impl,15001,before we have maybe full stdwrap on this,independent
7472,12587,patch attached,15086,in my opinion it would be cool to add more ge,independent
7473,61145,in one of my project need to create miniwe,20102,there should be an easy and short way to get t,independent
7474,50642,flowapplications are deployed using composer a,45146,when new users come to and set it up the,independent
7475,34787,because of the obsolete status of the,87756,since you integrated defer and async for incl,independent
7476,24345,it will be nice to place some hooks in the mod,54534,when using the email form validation there sh,independent
7477,73650,oddly this field is missing in contact record,69202,add support for multiline configuration fiel,independent
7478,72065,we modified to be able to use it inside data,23493,in extensions pi class there are the linesr,independent
7479,32297,it would be fine to have an own doctype for,2699,mails sent by mailformplusplus finisher mai,independent
7480,57900,hirnrnby adding rnprelangdatabaseove,28372,currently all subscribtions are managed in,independent
7481,84899,pagesextendtosubpages applies to all fields i,17286,want to email link with invite of sr feuse,independent
7482,895,the array vars needs to be rendered for th,46274,there is no visual feedback while installing t,independent
7483,23,it should be possible to put into differ,7833,it would be great if the scriptmergerextensio,independent
7484,26900,am using latest git version and got featur,56790,remove dependency on extension,independent
7485,47048,hirnrni see a lot of usecases where w,31156,customer needs list view on page with,independent
7486,11093,add options from the plugin pagern syntax h,18195,have several website projects when,independent
7487,23885,have userpics and dont want to save them out,20375,by adding the following lines to the function,independent
7488,13429,jquery should loaded only if it is neededr,42572,hirnrnit seems that there is only fixed,independent
7489,36949,the current exception message could be improve,84531,if use the default implementation of the ff,independent
7490,14496,time dependent displaying of non cached pages,23050,quote from bernhard kraftrn,independent
7491,50224,workspaces are defined by having owners membe,88276,there are certain situations where you need,independent
7492,3592,there should be an alias view helper that can,3662,in prevoius version this feature didnt,independent
7493,7859,currently the automatic fetching of latest typ,3998,the user creates new ticket after submittin,independent
7494,24071,problemrncurrently there is no way to integ,57459,bring entities for pagescontent elementsback,independent
7495,3304,for planning of the release and other r,24511,why deleted pages are not marked with the suff,independent
7496,83128,it would be great to have searchfilter for,28981,the autocompletion in the interactive shell mo,independent
7497,3525,the translateviewhelper should be able to reso,32084,in certain situations and setups behind,independent
7498,39648,when debugging with xdebug major difficulty,43619,there should be the possibility to just downlo,independent
7499,39316,hi everybodyrnrni would like to xclass cl,77387,usage of xml namespaces is supported at column,independent
7500,91647,hellornrnit would be nice if it could be,33748,integrate signal slot handling to signal,independent
7501,85826,hellornrnit would be great if woul,15553,imho page icon should change somehow to reflec,independent
7502,37688,titlelink always links to page and conte,20799,problem rnsometimes you would like to have,independent
7503,35211,the feature provided by is included,13915,initially reported at,independent
7504,26262,when use pageincludecss my cssfiles are in,46110,add an tsconfig option to disable csv and,independent
7505,14240,well the subject line basically says itrna,85865,it should be possible to control the default v,independent
7506,721,check if the category change do really remove,15421,mainitems are styled this wayrnone table c,independent
7507,517,add support for language overlays used in records,71450,apache tika is very good at analyzing many dif,independent
7508,27015,sleep has to iterate over arrayscollections,75827,currently the,independent
7509,92780,after pageroutergenerateuri has created,41722,hirnrnit would be nice to have checkbox,independent
7510,87237,if you change the method from post to get inde,27307,fields in tca should be excludable for use in,independent
7511,19963,editing mode handling is moved out of the core,63536,we could not find an optionconfiguration to m,independent
7512,82342,if file is not found or folder is not acce,16536,for what purpuse do need it and think tha,independent
7513,41123,st,22035,hi rnrnthere are features related to ws,independent
7514,60154,would be fine if one could set limit for dis,60607,hellornrnare there any plans to update di,independent
7515,19529,it should be possible to configure the workspa,15011,as we have to choose the properties open in y,independent
7516,39162,currenty you cant use an comparison altho,36125,the plugin will display message in frontend,independent
7517,39029,allow either user to define subtemplate to,76857,the possibility to define dynamic recipient,independent
7518,48966,it should be possible to download file in ba,10224,the browser will enable the integration of any,independent
7519,31747,please add the postal case in the default te,23663,use extjs api for rte notification dialo,independent
7520,28414,it would be very nice to see the free places o,43501,currently notes are public or private might i,independent
7521,31273,if page is rather new google might display a,41899,for setting manual canonical tag for news e,independent
7522,29147,when extension is updated via the extension,7760,currently the generated files within,independent
7523,19790,it would be nice for the sake of completeness,916,in some cases it might be useful to crate good,independent
7524,33755,the table sys collection allows to group sever,34085,hirnrni want to create date range table,independent
7525,83710,its important for me to set the title as an r,50610,there are two ways to build data table map,independent
7526,16548,in case of records with additional information,24073,the following patch was committed to trunk rev,independent
7527,83781,up to when tca field of type sel,2384,make it possible that additional to straight,independent
7528,44322,it would be great to see an alternative to the,5720,to have larger be module,independent
7529,5114,currently status and infos are mixed we need,32990,beforern ormmanytooneinversedbyaccoun,independent
7530,37095,right now its not possible to decide inside a,41900,currently if two packages define the same psr,independent
7531,61366,hi rnrnit would be great if you could add,51676,we are using as deployment tool su,independent
7532,39966,the old workspace module had possibility to,93099,use flexfield to define some static datas,independent
7533,67453,now on logout one can only redirect to this,3725,it would be great to have css engine like le,independent
7534,17887,as discussed on the mailing list for security,51794,on,independent
7535,47471,hirnrni have created test for disk spac,17758,you can set the cc recipient with the recipien,independent
7536,46050,the meth,16863,goto templa voila and create an textrecord ma,independent
7537,4417,it would be very usefull if creating link att,20777,lot of extensions works with points in their,independent
7538,5141,in the new report module is available it,81528,,independent
7539,58059,original issue created by,58060,original issue created by,independent
7540,27847,line numbering in the text area it would faci,4828,the attached enhancement allows to do the foll,independent
7541,41282,please create conference badges according to t,37417,,independent
7542,63664,after quick slack talk with patrick broens,17976,imo the in the error messages eg,independent
7543,5882,currently everytime package manager i,43066,since the css supports other units than pixels,independent
7544,34680,add templavoila support for adding content ele,47339,as proxy service want to provide my own e,independent
7545,52586,hirnrni write patch about listing exten,15117,the gettypolink does not support arrays in the,independent
7546,31262,working with positional arguments in construct,86222,the parameter shall take an array as value ea,independent
7547,35020,if you create new task in scheduler you hav,15076,the dropdownmenue is only visible while editin,independent
7548,9156,the states ack acknowledged and due should b,27778,hi andrérnas it works now sorry again h,independent
7549,45297,the extbase team want to start with document,52447,would be nice if images could be directly upl,independent
7550,16253,quite number of extensions rely on the stora,22035,hi rnrnthere are features related to ws,independent
7551,19364,extension variables plainimagemaxwidth and pla,42761,currently getbytag only returns numeric ar,independent
7552,39028,instead of relying on system administrator to,3663,heyrnrna nice addition would be if we cou,independent
7553,23830,just cleanup some js code generation codenn,80130,allow an editor to set clientside regexp fo,independent
7554,84216,during migrating the old htmlphp code into fl,37748,list of open documents,independent
7555,23570,use casernwe have db mounts eg and,29535,weve an intranet with several extbase extensi,independent
7556,24039,the current database api does not utilize the,8414,have project where content can be edited v,independent
7557,11135,to avoid conflicts with other js libraries br,14133,create user give him the rights to edit,independent
7558,17432,hirnin the rte htmlarea documentation they,76072,is an opensource cms and could be biass,independent
7559,84790,am using version from github and typ,65401,google adds more and more mobilefriendlyness,independent
7560,7546,to show the with wt gallery description given,8518,create models and repositories for the static,independent
7561,32145,the home button of the record browser links to,7718,it would be great if there were the possibili,independent
7562,71251,flash messages have different queues dependin,28601,it is already possible to do multiple stdwrap,independent
7563,7054,the algorithm for generating salted hashes,70104,it would be tremendously helpful if the queryg,independent
7564,29628,automatically focus the search fields in l,3766,the realurl checkbox exclude from url shou,independent
7565,88102,introduce feature toggle to activate felogins,81391,focus area should be instead focus point,independent
7566,51499,during some install tool actions extension con,19869,currently buttons undo redo and about cannot,independent
7567,28057,change inclusion order of the sysextlangre,53817,common widget in our backend are table,independent
7568,23883,problemrnwhen putting typoscript in files y,12747,currently only one fingerprint per versi,independent
7569,28622,add basicservice to the install tool which,82384,adding helhumconfigloader as dependency wh,independent
7570,22303,the attached patch rewrites the rte spell chec,57383,if create new record doesnt matter which,independent
7571,5577,the configuration manager should provides some,27076,the placeholder icon delivers an image o,independent
7572,85501,info from time to time we run into some p,69181,hirnrnversion cms,independent
7573,46398,it would be great if the radius search could a,49984,it would be nice to be able to structure the t,independent
7574,22424,we already have hook at the top of tst,55870,currently datetime field handling is bit of,independent
7575,68853,create an option in the install tool to create,30404,the boilerplate template requires some c,independent
7576,53015,due to the nature of the flow package manager,69340,proposalrnrnits often useful to know,independent
7577,36696,as developer want to set response headers,53015,due to the nature of the flow package manager,independent
7578,26792,,9303,sometimes it would be nice if you could empty,independent
7579,3479,implement viewhelpervariablecontainer,88734,in an mn relation the defaultorderings as,independent
7580,84622,descriptionrnrnas an integrator its o,36835,record collection repository is lacking find,independent
7581,28359,automatically create vcards based on the given,15393,when editing flexible content element multila,independent
7582,5281,upload files should be linked datetime should,51794,on,independent
7583,30740,,86760,if you edit for example an cssfile in the be,independent
7584,23528,at the moment the clickenlarge feature for im,9753,the data that is delivered must be visualized,independent
7585,65584,to enable cropping of single images we needr,76748,the elementbrowser eg to select an file sh,independent
7586,31078,patrick lobacher has created feature documen,23898,one part of the current typoscript tuning proc,independent
7587,6055,example static typoscript that implements daml,12984,add csh to all fields,independent
7588,29995,add new options from pending documentationh,4453,extmgmaddtoinsertrecordstx drblob co,independent
7589,37711,we have great demo now on we,17361,indexing of meta description and keywords shou,independent
7590,1469,the treeview is handy for selecting instance g,14639,until now is impossible to divide standard and,independent
7591,66603,hirnrnfor now it is not possible to use,13238,when entering news record with start date,independent
7592,9143,fsecurityifauthenticated and fsecurityifha,14974,the secureformmail feature makes i,independent
7593,1589,by now you have to overwrite the get method i,92439,prernimported from,independent
7594,32149,you might want not to select tcarecords just,73394,remove unwanted words,independent
7595,4380,analog to the ifaccess view helper the ifrole,44495,would it will be possible to specify link to,independent
7596,21751,the web info module that offers nice ts conf,33222,dam,independent
7597,49151,move flowplayer files to contrib to resolve,89690,the options for select in the form editor ca,independent
7598,29176,use template for the notification emails co,27401,first must say its great extension thank,independent
7599,6220,atm it is not possible to use typolink to crea,13877,hello oliverrnrnwe are missing the featur,independent
7600,17544,ive create patch just proofofconcept,1065,im telefonbuch hat ein kunde die möglichkeit,independent
7601,38683,when pasting while pastestructure or pasteform,441,the initialize method of the aop framework b,independent
7602,22218,would it possible to addrnmeta nameviewp,47014,statusrnrn caddy doesnt respect locali,independent
7603,59765,the extension should be checked for the lt,85484,fluid in has feature to add assets to,independent
7604,63525,need an,20119,in pi list query pidlist is taken from the gl,independent
7605,2988,this service should gather basic information a,20742,if youd like to know when the current record,independent
7606,79121,doc will follow,17387,button would be handy for saving and simulta,independent
7607,64665,this will help in tracking down bad code,27357,with the spanish country zone albacet,independent
7608,19120,hellornrni vote for the possibility to co,80544,know about the bug here,independent
7609,89018,http factories are useful in generi,439,the nesting depth of subprojects should be dee,independent
7610,12502,the translate view helper works great bug woul,3099,this feature request is based on the discussio,independent
7611,77669,the helpblock labelicon of an suggest wizard,35706,id like virtual browser class which allow,independent
7612,82412,see epic ticket for more information rn r,58727,trying to create new content based on the co,independent
7613,67451,from my point of view ke yac should enable t,69389,the icon api needs an option for spinning icon,independent
7614,46259,currently css styled content can only handle,77157,for list view az listrnit would be nice i,independent
7615,19671,it would be nice to have better trim functio,36790,integrate language handling in workspace modul,independent
7616,802,problemrnif the is more than one extenison,90521,it should be possible to add widgets that shou,independent
7617,18948,there are no open documents anymore nowhere,35088,there is as blog,independent
7618,38591,add method to get the instance of the global,82441,add functionality to makeinstance and objectma,independent
7619,20171,css styled content fileupload uses stdwrap f,24081,this extension provide way to report broken,independent
7620,64730,what do you think about adding bootstrap suppo,92795,the nightly tests offer composer max and min s,independent
7621,16900,prototype javascript framework and scriptacul,80130,allow an editor to set clientside regexp fo,independent
7622,87823,the staticrouteresolver can handle statictext,41422,possibility to export results to csv would be,independent
7623,1232,the current version of doctrine comes with t,76072,is an opensource cms and could be biass,independent
7624,29672,currently there are lots of problems if scrip,169,on some pages we have lot of big heading,independent
7625,88734,in an mn relation the defaultorderings as,80193,the form framework should support the optgroup,independent
7626,89985,please add new cname fo,7424,the blog navigation is hardcoded in,independent
7627,28880,since the be layout uses typoscript for storei,1170,it wolud be nice having view which contains,independent
7628,67260,for almost all content elements in you c,35211,the feature provided by is included,independent
7629,4202,since fluid supports to generate absolut,27845,the current record grid that can be opened for,independent
7630,90168,similar to action buttons in notifications in,7113,currently the view for any actioncontroller is,independent
7631,67056,there should be an option to disable the move,4167,the base repository,independent
7632,35005,it would be great if an editor just hast to a,12581,it would be useful to have the option to allow,independent
7633,41319,st,77892,for the menu seperator it is desired to enable,independent
7634,57998,request for featurernrnprernfforms,63044,hi and at first thx lot for this great exten,independent
7635,563,requested by jens,50270,report to show on which pages certain layo,independent
7636,31942,hi folksrnmaybe its usefull that new acts l,28657,hy guysrni have extended the browser with t,independent
7637,29632,the filters on locals tab are not working in t,89244,create service to send broadcast messages fr,independent
7638,23,it should be possible to put into differ,32215,am right to expect that workpace previewli,independent
7639,18106,sometimes it might be usefull to have little,15385,context sensitive help has only sicn,independent
7640,12564,why the ytswf file from jw player is missing,19216,want to create images with gifbuilder which,independent
7641,38239,if one would like to modify an url of file t,803,with feature in extension ttnewscache ther,independent
7642,802,problemrnif the is more than one extenison,527,connector to databasern webservic,independent
7643,27508,at the moment the only possibilty to get val,78109,in backend the categrories are unordered if t,independent
7644,40418,at the moment all sessions are being flushed w,47697,user must be able to save rdf rss and atom fe,independent
7645,48935,this is about tcatextfield html inputrn,17890,hirnrnits possible to add template for f,independent
7646,35129,purposern to change datetime format from d,1995,search engine make and search added in fle,independent
7647,89862,when using the slughelper postmodifiers hook,17956,want to use mm relation between product,independent
7648,65397,after uploading files in filelist module ha,92224,use aus driver amazon to add media from a,independent
7649,29883,the kickstart commands which create new models,22053,hey guysrnrnat the moment div get,independent
7650,17434,the following field configuration of parent,13997,localized the plugin in french,independent
7651,17765,many extensions would benefit from the ability,25719,bothrn gebäude pe,independent
7652,13996,for better plugin localization added some,13478,since the archive and category tree uses extjs,independent
7653,20799,problem rnsometimes you would like to have,5416,this will be handy to check the backend redire,independent
7654,19344,highlight the toggleborders border button in t,25177,would like to introduce possibility to dis,independent
7655,37711,we have great demo now on we,23294,after upgrading to the page tree respect,independent
7656,25373,inserting,12885,please find attached patch for complete du,independent
7657,42025,provide uri type converter that converts str,50102,adding zeptojscould it be good idearn,independent
7658,1250,currently only one route part is allowed betwe,2667,while programming the extension found errors,independent
7659,66839,at the moment the sorting of the different ele,37457,nicola lombardini suggests via mail to use co,independent
7660,92700,it would be useful to have more control over t,76217,the xclass wording in weird term that origin,independent
7661,13803,children records in list views arent ordered,22025,if you have login box on each of your pages,independent
7662,6395,added two additional markersrn filena,25346,in order to keep good overview of the left m,independent
7663,53827,currently the uribuilder creates relative urls,1614,display link to print this codernrnas,independent
7664,19598,the attached patch will add the following feat,20837,an extbase distpacher for the backend is ready,independent
7665,91810,introduce javascript templating engine simil,6872,like seen in tt news and others will be inclu,independent
7666,16523,hellornrnthe list of dependant and sugges,83404,having constants for all those options makes t,independent
7667,33593,last year we had website banners,86610,import from lts migration service and,independent
7668,5114,currently status and infos are mixed we need,16822,the following is from,independent
7669,67580,the change removes extjs livesearch and introd,92760,want to show the localtime for datetime i,independent
7670,38252,add jquery to rnrnrn,17759,the new doktype container page is specia,independent
7671,20111,if one hovers over the csh icon in the be t,66606,hirnrncurrently if you have define pre,independent
7672,30428,it should be possible to have two instances of,38424,the sequence does not have an identifier it,independent
7673,15063,the problem is that user doesnt has the po,18932,currently if you link via rte and maybe othe,independent
7674,88614,create be module which parses the current pl,16824,want to make an extension that changes behav,independent
7675,2284,the reflection service caches all the reflecti,9461,the browser delivers sample template for tt,independent
7676,1213,make the menu behavior selectable like the st,60454,in the paginate view helper will,independent
7677,10899,hellornrnare there any future plans for m,35209,the feature provided by is included,independent
7678,6668,caretaker is already storing noderoleaddress,69397,it would be cool to have backend module with,independent
7679,65020,in the method renderpossiblerecordsselectortyp,14168,install fails as php procedure get cfg var do,independent
7680,5438,in ext tablesphp line,23636,we are using with the networkbased files,independent
7681,2542,was struggling how to make multilanguage web,63101,this issue has been created so that the exten,independent
7682,56327,hirnrni build viewhelper to display the,57468,since there are tools like firebug and so on,independent
7683,47805,hirnrnit would be great if put per exam,39936,the function registertagattribute is used to r,independent
7684,79223,so that the dumped sql definitions are identic,73569,in older versions there was hook for alterna,independent
7685,69181,hirnrnversion cms,45577,you can use label userfunc to display meaningf,independent
7686,5704,the pagetree should have options to filter the,53190,hirnrnthere are already configurations fo,independent
7687,17765,many extensions would benefit from the ability,28473,in my latest project need wrap around each,independent
7688,77875,hirnrni think it would be useful to have,36396,whenever globalstsferendercharset or g,independent
7689,42110,if in an custom workspace someone changes the,88842,the recently added canonical tag is generated,independent
7690,84525,should be able to generate xml sitemap o,2247,classtx tagpack ajaxsearch serverphp seems t,independent
7691,27124,in the list module there is small icon on t,59244,in order to be able to publish fe page and p,independent
7692,33079,add support for google direct connect via pr,7804,at the moment it is not very clear what to do,independent
7693,79521,when validating input fields of the formengine,56639,as talked about on flow mailing list thread,independent
7694,22163,active state for menus cant be used with shor,3099,this feature request is based on the discussio,independent
7695,45497,when file is used several times during req,72196,attribute datarsaencryption must be added,independent
7696,58764,to check the integrity of the sys file index,59511,install tool important actions core upd,independent
7697,436,the startpage consists only of categoriesr,10052,after login feusers should be able to fetch,independent
7698,59765,the extension should be checked for the lt,66544,if use an extended headtag like head pre,independent
7699,29257,from command line you can execute doctrine mig,80173,its not possible to choose between different,independent
7700,81089,improving the tca configuration with utility f,20565,currently its not possible to have gifbuilder,independent
7701,10204,take care about itrnrndirk,33132,why does the prefix if forced in using the for,independent
7702,60937,this issue has been created so that the exten,21872,it should be useful to have stdwrap properti,independent
7703,62057,this issue has been created so that the exten,23259,this feature request unifies the two menu item,independent
7704,36971,getrecordlocalization doesnt work for the pa,39638,hirnrnthis feature adds the possibility t,independent
7705,48972,it would be nice if could configure that the,9514,we have been brainstorming over some additions,independent
7706,13238,when entering news record with start date,29178,try to implement cached version of the plugin,independent
7707,78459,have noticed that the widgetlinkviewhelper,54693,ensure compatibility with,independent
7708,21886,using the effects rotate method to rotate gi,7768,implement some custom folder icons for the dif,independent
7709,36119,sometimes you dont want to show the controls,4370,in particular we should be able to override si,independent
7710,326,for bugs it works find with so what abou,565,hello sebastianrnrnplease add the categor,independent
7711,3941,fabienrncan we integrate into maiformplus,52324,today had to undeleted whole branch that a,independent
7712,21014,at least there will be field to attach sub,31969,it would be nice if crophtml and crop could,independent
7713,47696,if pdflatex is available on the server it wou,27626,adding lineargradient to all browsers support,independent
7714,11401,hy guysrnit is only possible to filter fore,3279,when there are several items in subform and,independent
7715,66597,currently it isnt possible to use the extensi,36510,want to implement somewhere some assumptions,independent
7716,16778,imo there should be the possibility to assign,35032,the new browser engine improve html templa,independent
7717,52064,currently the only way to hook into the reques,32329,when an xliff file does not contain target ele,independent
7718,23589,using below configuration in tcarnrnthe p,23915,every now and then have to do changes on mor,independent
7719,50102,adding zeptojscould it be good idearn,20256,even if you have set an imagefilename with co,independent
7720,2669,in the attachment there is the pdf version of,10116,hi guysrni need the advanced array for one,independent
7721,48581,few extensions eg extnews,87994,was looking for an option to create optgroup,independent
7722,88917,currently am not watching reported bug by,27363,st,independent
7723,1661,the php spellchecker spellchecker plugin for,78929,we need an api to register your own plugins fo,independent
7724,75871,the use of own stylesheets in the backend can,21827,it would be nice if these features also worke,independent
7725,27713,have not found anything about this in forge,4747,would be cool to add the tt news category,independent
7726,17996,as the current alt mainphp and the new bac,72876,hi rnjust want to through this in google i,independent
7727,6213,implement settings panel including contro,4499,formatting does not seem to clear at the botto,independent
7728,10017,hellornrnit will be nice if we could make,84640,for devs its very nice to see the ids of con,independent
7729,45604,please change the svn repo to git one there,13612,it would be nice to have checkbox andor ts,independent
7730,37856,tried to do this with css but could not wo,21948,ive added new doktype and want to replicate,independent
7731,17759,the new doktype container page is specia,5712,the updatefeature will be used for updating r,independent
7732,39099,in the be module add links to pages where m,23139,if link to an access restricted page is set,independent
7733,50262,think we should add keywords to the composer,22000,the attached patch introduces an api for the i,independent
7734,22083,hey guysrnrnoften some wants to get sin,62242,using this viewhelper we can use optgroups in,independent
7735,35781,currently only actionmethod arguments and s,5204,implement draw circle function using svg,independent
7736,63063,currently only an error is thrown but we migh,4054,have hardcoded solution that considers se,independent
7737,14490,server apache php as cgi suexec with umas,94,would be great if you could close the,independent
7738,17218,it would be great to have the opportunity to o,38239,if one would like to modify an url of file t,independent
7739,40406,hirnrnwith this feature am not really s,82511,when you cant use jqueryui due to conflicts wi,independent
7740,24842,today befuncgetprocessedvalue has two,26792,,independent
7741,3623,we should have at least the followingrnrn,23683,havent found simple way to do it jetrnr,independent
7742,78415,by storing fluids namespaces in globalstyp,15155,for now you have to link mailaddressmaila,independent
7743,84003,forming and ajax widget uri makes call to t,79910,currently be layouts records can be distinguis,independent
7744,6006,once upon time we decided to use for,71499,,independent
7745,46634,until there was an extension to set the se,9768,you install an oldschool exten,independent
7746,15181,unit tests are always stored in subdirectory,14831,that would be nice to be able to drag and drop,independent
7747,60711,add input field for searching words in filter,54672,it would be awesome to have an hook in the im,independent
7748,51139,currently pages has separate pages langua,36790,integrate language handling in workspace modul,independent
7749,30594,this will require changes torn extensiona,21608,downloaded an install the with symlinks,independent
7750,19992,if you installremove an extension this is alw,61307,cropping feature integration in tt content cty,independent
7751,85569,as an integratordeveloper its useful if you,22140,the core script of the rte is old not wellst,independent
7752,12340,the tx linkvalidator linktypes interface curre,14639,until now is impossible to divide standard and,independent
7753,10413,the catmenu should be easaly configurable by f,24041,inline relational record editing irre is par,independent
7754,562,so it could be possible to distinguish between,47929,support for jquery should be added as the curr,independent
7755,35,the core aopframework got bit too large,26106,it would be nice if subset of html tags coul,independent
7756,77990,situationrnrna new beuser is created and,91032,en rnrnhellornrni hope to find here,independent
7757,15123,the error messages in tceforms has very low,32099,hy guysrnit would be wonderful to control p,independent
7758,15252,the fh library shall become obsoleternthere,916,in some cases it might be useful to crate good,independent
7759,61503,if you would like to deploy one application on,6156,its sometimes very useful to be able to use,independent
7760,15077,it would be great if user tsconfig could overr,60433,thumbnail generation fails for audio video d,independent
7761,8335,setting create multiple choice se,57930,currently the login is sent via,independent
7762,52482,currently there is no way to register be mod,62555,after line in the setprefix function in,independent
7763,81312,would it be possible to integrate checkbox f,27778,hi andrérnas it works now sorry again h,independent
7764,3439,the extension can now also include fields from,14831,that would be nice to be able to drag and drop,independent
7765,22347,the attached patch makes the link image,75649,it would be really helpful for integrators whi,independent
7766,54454,the scripts contents from,34428,opened up this issue as reference for br,independent
7767,30423,rendering template of another action without,49749,several be modules now use extbase and fluid,independent
7768,53827,currently the uribuilder creates relative urls,67956,patrick did some great work,independent
7769,23325,felogin does not preserve urlparameter in the,3678,allow the project leader to create own status,independent
7770,43619,there should be the possibility to just downlo,37084,the realtive test of the upload files does not,independent
7771,70495,hirnrncould you integrate the database po,86761,if you work on cssfile most of the time you,independent
7772,14175,when using plaintext options for the l,3790,the user shouldnt have to write custom erro,independent
7773,59563,the browser should support local table and for,6964,this may result in tabdivided layout of the,independent
7774,53827,currently the uribuilder creates relative urls,27684,want to change the given popupsizes but,independent
7775,4643,yesnomaybe supportrnwe would need thre,40391,most computer monitors are able to display eve,independent
7776,63697,currently there are property names which imho,10116,hi guysrni need the advanced array for one,independent
7777,11211,hy guysrnit would be wonderful if any imag,19898,there are some possiblities to add wizard,independent
7778,28588,old spam logs should be deleted automatically,9821,if induvidual stage is deleted all records w,independent
7779,35965,by default session handling is started automat,26592,three may be four templates are neededrnr,independent
7780,30228,there has to be defined way of notifying oth,1301,show the active pictures only if they are in t,independent
7781,23227,the editor can not see which links are linked,75649,it would be really helpful for integrators whi,independent
7782,65131,seems like this is added to the core itself as,25223,imagine that particular fields of an irre chil,independent
7783,1217,it would be very nice to import the productim,62877,in order to streamline the javascriptrncode,independent
7784,77668,when using lot of suggest wizards it would b,34630,im currently writing generic comments viewh,independent
7785,62353,refactor the module menu to be based on navbar,29332,normally use just one standard file icon for,independent
7786,66282,call the backend via and manage multip,17153,hellornrnive webproject with some do,independent
7787,83091,this might be the hardest change towards doctr,690,die googleboxsuche ist super wäre sehr gut,independent
7788,9548,as zfmodules are the prefixid sho,90203,the current workspace should be accessible in,independent
7789,23227,the editor can not see which links are linked,91082,our editors have from time to time the require,independent
7790,75586,normaly the files are sorted by name as there,61668,video player play videos allow video p,independent
7791,45862,use the approach of extension news to enable,1815,areas need to be sortable,independent
7792,24261,im using some kind of active record pattern a,46643,it would be really nice to have other extensio,independent
7793,29175,create an ignorelistfeature for ignoring fail,28425,in the form tab the field email address of,independent
7794,68511,for the function edit file,7168,right now only xid is usedrnother attribu,independent
7795,20421,indexed search is still sometimes unflexible i,77990,situationrnrna new beuser is created and,independent
7796,87469,there should be an acceptance test for creatin,16634,hellornrnwith the release of,independent
