,Unnamed: 0,id1,Description1,id2,Description2,Type of dependency,label
1969,5872,15184,would nice readonly fieldty,47822,detail view show html tag rte add,independent,0
1970,1594,13800,wikipedia also redi,13794,website set cooky redirect othe,relates,1
1971,468,59074,flag user password neeeds,59073,flag user password neeeds,relates,1
1972,63,89177,linkvalidators default pagetsconfig curre,92542,repeatedly error log due,relates,1
1973,4549,49899,set page title template glob,56295,category manually sortable using,independent,0
1974,7846,82303,possible define nice background,6137,aop framework part flow,independent,0
1975,307,77025,validation error extbase forward,70384,validation error happens form su,relates,1
1976,5622,77900,core switch typescript,64301,awesome extension addition,independent,0
1977,1155,16749,would nice navigation title,22550,switch page type standard,relates,1
1978,566,52471,note issue came issue,22992,atm meta tag added complete html tag,relates,1
1979,338,66371,use renderingregistry introduces,80092,current problemrnrncontinually enhan,independent,0
1980,709,66532,staternit already possible schedule,44297,something like would nicernrnhtt,relates,1
1981,7035,28057,change inclusion order sysextlangre,53817,common widget backend table,independent,0
1982,504,19856,problem want show link access r,56760,would nice able alter link,relates,1
1983,1491,16314,add checkboxes user make new co,16313,enhance tool user admin user group,relates,1
1984,1688,5111,overview module overview,4895,statistic information available,relates,1
1985,4194,58072,original issue created chennc,14552,entering german context sensitive help,independent,0
1986,6299,3620,intercepted request eg securi,6685,implemented handy method extba,independent,0
1987,1336,18749,tsconfig per content tt content needed,17299,doc core tsconfig tell u syntax u,relates,1
1988,1567,14682,would great add checkwarning,14711,annoy user warning change,relates,1
1989,6550,54024,create chef recipern create hubot script,89728,possible add rel field pupup fo,independent,0
1990,313,69863,complicated easy say hollow ou,49903,information around error templating ta,relates,1
1991,1246,20196,reason function setheaders,14389,would nice see web mai,relates,1
1992,1646,7216,im currently putting package tog,4469,currently provides command line interf,relates,1
1993,7038,22303,attached patch rewrite rte spell chec,57383,create new record doesnt matter,independent,0
1994,1912,33372,completes restructuring legacy ht,7311,might sometimes come handy fron,independent,0
1995,4365,88985,page multiple record differe,47696,pdflatex available server wou,independent,0
1996,97,86937,situationrnrn fresh install,86496,updating urlsegment parentpag,relates,1
1997,3973,441,initialize method aop framework b,33653,implement button generate nowrnrninstead,independent,0
1998,1021,25337,target php core shoul,27490,support concept vendor nam,relates,1
1999,38,83834,order allow debugging yaml config,90052,ease debugging form yaml configurati,relates,1
2000,773,32208,missing ability downgrade,24015,extension setup assumes csh specified,independent,0
2001,5676,7748,dam installed subversion unavailable,36229,performance best practice google sugge,independent,0
2002,1294,19256,use javascript event handler onkeypress c,80791,entry password data password fi,relates,1
2003,1080,69351,configuring link target elementb,24247,offer possibility open menu link,relates,1
2004,860,44463,documentation lack flow chart,35770,registrating user get email,relates,1
2005,652,38177,doctrine offer socalled lifecycle even,47228,gedmo doctrine behavioral extension depen,relates,1
2006,4520,67722,displaying hundred marker map g,6947,easy extend file list using hook h,independent,0
2007,1095,24019,current implementation always add new irr,91788,long irre list useful,relates,1
2008,987,43841,right possible display transla,28399,custom application bundled validators,relates,1
2009,4274,48741,speed loading page javascript ca,49822,hey guysrnrni worked typolink ge,independent,0
2010,1190,21753,would nice db provides api,21944,mysql dump typically contain extended insert,relates,1
2011,801,47857,hirnrnbecause add javascript file,38176,hirnrnit great adding condition,relates,1
2012,869,764,caching framework allows tagging ca,73089,hirnlooking htaccess code impro,independent,0
2013,667,41649,want page menu,46138,currently page type shortcut l,relates,1
2014,1017,27988,override curl option eg forg,28344,divgeturl know hudge,relates,1
2015,4544,17651,would like see backend checkbox en,80544,know bug,independent,0
2016,972,29476,would nice could calculate,26986,think debug toolbar,relates,1
2017,4793,83175,new page tree show modal prompt,91817,hello everyonernrni think would h,independent,0
2018,419,63391,would usefull form object,53407,please render attribute like requir,relates,1
2019,1651,48128,would nice possible set,24570,hirnrnin new extension manager,independent,0
2020,1098,24009,attempt bring selfmonitoring typo,24010,part selfmonitoring core need,relates,1
2021,1286,19375,add doctype document including rte,19349,file used template rte conten,relates,1
2022,1439,22439,nested getparams already allowed typo,17238,lately introduced possibily te,relates,1
2023,137,82260,styling result indexed search,92534,extension compatible vers,independent,0
2024,323,54654,confirmation page button button label,69176,currently possible anymore change,relates,1
2025,396,14216,extension manager doesnt export empty dir,15075,would great adapt two different,independent,0
2026,899,9319,would nice fancy icon choose,27845,current record grid opened,independent,0
2027,8331,38130,currently checkbox left unchecked,66249,possible next version go map,independent,0
2028,1729,2408,similar automatic flushing refle,2305,similar automatic flushing refle,relates,1
2029,100,86908,hello rnit seems option fo,71831,new text medium element possibil,relates,1
2030,761,48570,heyrnim sure option somethi,52324,today undeleted whole branch,independent,0
2031,1699,6681,path php binary configura,4426,distribution come easy use c,relates,1
2032,272,73164,second task equipping wit,73050,id like bring cryptorelated code int,relates,1
2033,8314,50069,integrator decide place j,37156,moment insecure extension,independent,0
2034,1262,20929,related torn,19724,size element browser popup window,relates,1
2035,8204,10742,better compatibility simplicity mai,37272,default style,independent,0
2036,572,48895,upgrading function comp,52141,rewrite module beuseradminis,relates,1
2037,632,6969,patch attached us extension,49108,add flag language supported,relates,1
2038,2561,4504,use pmkisac extension jquery mod,65180,maybe replace function generateyears oper,independent,0
2039,1035,90136,standalone admin tool currently,58491,assume following scenariorn translate,independent,0
2040,69,88844,observed cm loc,88845,observed cm loc,relates,1
2041,1513,15403,cropscale image scaled size,15705,patch file,relates,1
2042,8866,90133,already two typoscript setting,27268,currently ab booking dic,independent,0
2043,146,54832,current renderingrnrninput typeradio c,83656,allow import existing redirects r,independent,0
2044,659,46735,difficult eliminate unwanted brtag,46733,would much easier style map,relates,1
2045,432,62023,primarily intended used,28382,instead evaluating google analytics code ri,relates,1
2046,828,37373,objectsyaml allow adding ove,35354,currently afaik option set va,relates,1
2047,3249,14005,would easy nice add explanati,72801,feature requestrnrnthis feature reques,independent,0
2048,1514,15698,confphp file tstemplatets fol,14700,added support clear cache subtrees,relates,1
2049,152,83672,able use extform j,31094,currently submitted data form,relates,1
2050,3132,51456,extensionconfiguration additional fiel,22125,use double quote titleattribut,independent,0
2051,673,46061,setting allowed property configurati,46048,using propertymapper useful,relates,1
2052,155,83463,since core extension sysexts stable,70157,looking em installed extens,relates,1
2053,52,89524,currently possible search loca,73665,hey guysrnrni want suggest new featu,relates,1
2054,160,83285,problemdescriptionrnrnit would nic,81991,hi therernrni missing dopdown field,relates,1
2055,7821,49060,mysql column comment ext tablessql ad,11640,currently one language supported,independent,0
2056,772,20555,say parsefunc im sure thi,39676,editor create lot empty paragraph li,relates,1
2057,819,45293,parsing body argument eg xml json cur,37604,rest controller provided b,relates,1
2058,3979,8233,request rni think possible,84494,project page user forge,independent,0
2059,623,19618,integrate possibility enforce usage,49399,possible show openid provider,relates,1
2060,1271,74319,install existing database w,24957,devsrnrnthe editor syntaxhighligh,independent,0
2061,197,82356,check possible upload multiple fil,80129,allow editor set multiple attribu,relates,1
2062,571,60835,dealing lot image quite pai,52150,miss possibility delete multiple file,relates,1
2063,1296,19192,requirement idea autoloading typo,19180,problemrncaching way speed rende,relates,1
2064,2533,1543,rn entityrn rnclass site rnr,81105,working new feature fluid standalone,independent,0
2065,5544,48683,deprecaternrn text alignrn text facer,12707,hy guysrnthe browser get backend class fo,independent,0
2066,1652,6724,hirnrnfirst sorry bad english,7721,existing resource management subsystem need,relates,1
2067,6109,91583,think would great idea show,58631,project defined content el,independent,0
2068,459,80467,hirnit would nice use bootsrap tab,14607,image property inserted image,independent,0
2069,3297,1811,field required automatica,69288,documentation state config,independent,0
2070,413,63703,scheduler task marked running th,31073,would nice feature would allow,relates,1
2071,757,40110,precode classxmlconfigrn typeinp,40111,handle parameter string gene,relates,1
2072,1183,21928,record databse list module,16061,like give user possibility,relates,1
2073,1330,20709,hirnrnplease add serbian flag,18860,bug simple feature request wi,relates,1
2074,598,50811,since implementation po,49129,would useful let people register thei,relates,1
2075,1075,25049,use wizardadd feature tc,14669,possible make field edit pag,relates,1
2076,277,78931,actually ajax used hideunhide delet,72908,whenever one going activate buttone e,relates,1
2077,1651,7720,locale detection done web applicatio,6724,hirnrnfirst sorry bad english,relates,1
2078,1573,25049,use wizardadd feature tc,14669,possible make field edit pag,relates,1
2079,1555,65099,got problemrnsessionhandling,14986,installtool check session sup,relates,1
2080,1403,27361,cache page cleared,1512,try set additional option switch betw,independent,0
2081,4550,69643,sure found bugmissing feature,47022,currently dce cache cleared,independent,0
2082,1215,20709,hirnrnplease add serbian flag,19093,flag turkey,relates,1
2083,1149,22858,little usability improvement would,22859,reported issue typical,relates,1
2084,1167,22365,taskcenter done new impexp exte,22363,taskcenter redone completly make,relates,1
2085,5221,23153,sometimes enough check ac,7166,category tag related item ne,independent,0
2086,348,63395,hallo rni created patch medium con,67455,video tag possibility add,relates,1
2087,674,46061,setting allowed property configurati,46048,using propertymapper useful,relates,1
2088,5663,65194,would nice getprocessedvalue also,54603,installing extension dependency,independent,0
2089,3295,16728,additionalparams link available,88403,mail manually moved otrs spam queue,independent,0
2090,7546,12882,people already asked run f,28794,hi therernrnin cs styled content rend,independent,0
2091,1044,45851,actual use case amazon aws stuff lik,26783,sensitive data purpose would,relates,1
2092,1531,15422,loginerror session timedout page,19152,part implemented idea rnpa,relates,1
2093,792,66111,fluidtemplate support layoutrootpaths,38732,hirnrnlets start modernize content e,relates,1
2094,8434,1044,reading language file every show,15773,great feature sort,independent,0
2095,362,66514,currently fal possibility,56133,actually use dam,relates,1
2096,1383,18039,throughout discussion core list integrate,17825,new extension rewrite impro,relates,1
2097,70,88844,observed cm loc,88845,observed cm loc,relates,1
2098,984,46017,multi language site really conv,28441,use page languageoverlays pa,relates,1
2099,1684,78488,hey therernrnis solution,5341,user simple redactor dont know,relates,1
2100,2132,3950,currently possible use packa,47709,back end file link content element sho,independent,0
2101,7870,14834,patch enable clipboard paste firefox,20281,use divremovedotsfromts json encod,independent,0
2102,1410,17638,perhaps start example,17630,us gr list indicates g,relates,1
2103,179,80793,admins able define password pol,78928,hello everyonernrnis possible integ,relates,1
2104,8252,82477,hello core teamrnrnin som,26083,add capability use geolitecity data,independent,0
2105,491,57691,documentation editor allow file,55193,would useful add drag drop,relates,1
2106,3194,3663,heyrnrna nice addition would cou,13380,write documentation,independent,0
2107,3637,44318,befuncimplodetsparams bugrnr,33878,im using extension browser handle,independent,0
2108,724,43477,unpack dummy package blank vho,11771,think checking writepermis,relates,1
2109,1213,20709,hirnrnplease add serbian flag,18860,bug simple feature request wi,relates,1
2110,1124,23519,title say saynnnnthe,24813,selicons missing flag selector box,relates,1
2111,5626,6166,hirnrnive added typoscript option,11850,ive noticed cs rzcolorbox,independent,0
2112,2580,25476,analyzer performance module,33315,submenu show menu item,independent,0
2113,591,48936,intersphinx mapping could easily achieved b,51280,browser reference stored documen,relates,1
2114,4220,51379,usability install tool important,13899,present one filter status responsibl,independent,0
2115,435,61799,currently cm easyworking way fo,49547,think default output,relates,1
2116,370,66343,get feedback hotke,5390,would really nice keyboard co,relates,1
2117,54,89509,fluid provide way access flexfor,92875,tca allows field flex want use,relates,1
2118,4361,14383,webtemplavoilamodule deleting con,8509,implement field employee associated c,independent,0
2119,5186,32373,additional use case possibl,35133,hirnrni wondering could b,independent,0
2120,848,36564,tagging feature file backend p,36563,tagging feature file backend p,relates,1
2121,285,72211,problemrnafter switching,65325,ticket similar previous,relates,1
2122,1653,4633,attached xml file belowrnalready added,69182,hirni need third preview option rnsho,independent,0
2123,974,59502,hellornrnwe still sitting,29342,system thousand page make,relates,1
2124,75,88322,allow overwriting slug field via pa,89875,would recommend make slug fie,relates,1
2125,3874,29578,achieved storing entity,54295,seems route calculated first,independent,0
2126,3749,73394,remove unwanted word,40930,editor want edit childentities insi,independent,0
2127,5963,16029,possibility select png format,78619,filename length hardcoded templ,independent,0
2128,6027,50102,adding zeptojscould good idearn,1171,would nice passibility,independent,0
2129,94,87091,currently installtool english,17274,moved one standard langua,relates,1
2130,7364,35883,drop extension configuration variable related,33422,since multiple file upload standard tce,independent,0
2131,8483,6886,value startday startmonth daynames,22504,need user reset send password,independent,0
2132,1433,88102,introduce feature toggle activate felogins,14175,using plaintext option l,independent,0
2133,289,17638,perhaps start example,71694,website made deliver best p,relates,1
2134,634,48960,flow lazy dependency,43819,precodernphprnnamespace testrnr,relates,1
2135,3172,91738,ship wrapper localstorage handlin,88907,configuration enablemultiselectfiltertextf,independent,0
2136,743,43133,currently there possibility handle nul,41773,current implementation backen,relates,1
2137,4292,78619,filename length hardcoded templ,28533,change title add error message co,independent,0
2138,2104,78545,save create new one previous,9429,partial use argument rnrni,independent,0
2139,331,68313,order able load pagetsconfig fil,68315,like inclusion typoscript static,relates,1
2140,1635,6724,hirnrnfirst sorry bad english,7724,message formatter class format,relates,1
2141,3997,47913,possible delete log entry di,14964,used extension tx extdbauth robert,independent,0
2142,924,32855,move add user icon beusers backend module,32753,case run view big installati,relates,1
2143,6242,88448,placeholder override functionality like th,81313,issue rn livesearch currently,independent,0
2144,7639,34313,attached patch make able gr,37830,show problem report module flashmessag,independent,0
2145,1613,11292,problemrnsince php filter v,11291,problemrnsince php filter v,relates,1
2146,2118,86650,fieldcontrols must able use requirejs,45798,defaulttca field medium int,independent,0
2147,9093,86880,would nice view password,53190,hirnrnthere already configuration fo,independent,0
2148,1759,68316,click create new record iconplus,78400,would nice field,independent,0
2149,814,37800,would like see hook added checking,80793,admins able define password pol,relates,1
2150,287,71868,faced problem lately updated,64513,currently installtool nice check,relates,1
2151,5937,44210,situationrn large index inde,33749,integrate file abstraction layer api,independent,0
2152,5508,78187,use tokenizer php file order find,1017,comment extension nicely wa,independent,0
2153,316,69863,complicated easy say hollow ou,70036,extbase scenario,relates,1
2154,1211,22004,add new possibility upload mu,20736,would nice implementation,relates,1
2155,948,7760,currently generated file within,56953,using custom locallangxml extensio,independent,0
2156,492,90146,debugged recent project managed,14832,id like ability visitor click,independent,0
2157,361,66532,staternit already possible schedule,44297,something like would nicernrnhtt,relates,1
2158,147,83858,hirnrnonly one thoughtrnrna customer,24019,current implementation always add new irr,relates,1
2159,1056,44297,something like would nicernrnhtt,25637,would nice gui setup,relates,1
2160,164,82108,add support reference file wirh ext syntax,82091,currently svg content object render svg f,relates,1
2161,4759,70113,hellornrni using multichannel context,38683,pasting pastestructure pasteform,independent,0
2162,4069,1614,display link print codernrnas,19000,would allow extension notably dam,independent,0
2163,1649,6969,patch attached us extension,49108,add flag language supported,relates,1
2164,1801,56295,category manually sortable using,7422,would great would possible,independent,0
2165,7525,28310,preview like dam ttcontent dam tv conne,8615,add contact flexform field contact,independent,0
2166,1165,38471,popup window login rendered,17729,problem think may solved de,independent,0
2167,639,48829,would really cool override crosslink,51875,usecase followsrnrn document,relates,1
2168,209,66620,wrote viewhelper fe edit would,79633,add new frontend editing extension add,relates,1
2169,1119,23565,problemrncurrently need use another,23626,problemrncurrently use extdirect de,relates,1
2170,741,40857,currently fluid throw nice exception,42176,currently resolution view class,relates,1
2171,5211,37787,ease migration group migrati,58819,earlier admin changed core,independent,0
2172,707,3576,like filtering certain category,60685,plan make extension rea,independent,0
2173,71,88818,use case arernrnkriss toff,91619,one tree installation two langua,relates,1
2174,845,36565,various application part need prominent pla,35243,order cleanly separate domai,relates,1
2175,4675,15571,ttt show disable rte checkboxrnttif,43337,rnyour calendarimport greatrnworking,independent,0
2176,1486,16365,versioning part core ui,16626,would nice hide workspace menue,relates,1
2177,1001,28258,curl allowsrncurlopt proxytype teither cur,27988,override curl option eg forg,relates,1
2178,1161,25039,would nice admin possibli,34648,setup wizard need file based encr,independent,0
2179,8814,80869,andreas created nice design error,28453,optionalrnrnthe advantage block,independent,0
2180,735,43165,clear first available cache administr,42966,would amazing keyboard shortcut,relates,1
2181,4578,6166,hirnrnive added typoscript option,69611,option exist several applicatio,independent,0
2182,424,63011,text response,60045,currently action tstemplate modul,relates,1
2183,287,57439,created dce want left,23445,currently option collapseall,independent,0
2184,854,36075,original concept new pagetree,22985,sometimes need locate page page tree u,relates,1
2185,80,87836,possible link language,22113,sometimes necessary link explici,relates,1
2186,306,70461,since field editable back,77848,soft hyphen,relates,1
2187,4098,1450,every time adding new faq entry ha,3678,allow project leader create status,independent,0
2188,654,47137,due limited support browser restrict,37604,rest controller provided b,relates,1
2189,1284,19619,improve single sign service backport,19409,backport openid sysext developed hackontest,relates,1
2190,2045,68886,think extension need support alrea,35959,extension manager function,independent,0
2191,11,2575,able set sorting field record,61733,new special content designer element irre,independent,0
2192,782,22284,template analyzer would able sho com,21827,would nice feature also worke,independent,0
2193,3488,90146,debugged recent project managed,64561,currently three clear cache buttonsr,independent,0
2194,4184,45754,tried mwimagemap responsive design temp,67722,displaying hundred marker map g,independent,0
2195,8165,24184,updated installation,6696,configure sorting order result,independent,0
2196,746,40957,possible make instance dce u,40889,hirnrni needed one ce loaded via ty,relates,1
2197,5011,52064,currently way hook reques,44697,would great extension source,independent,0
2198,4015,36796,use fal file property name alternativ,33226,validation option set constru,independent,0
2199,759,40081,asked couple time mailing list,33215,sometimes necessary include dynamic,relates,1
2200,1233,20441,fluid extbase ready included,20242,upcoming extbase object relational map,relates,1
2201,20,24019,current implementation always add new irr,91788,long irre list useful,relates,1
2202,19,92009,ease using backend newcomer typo,92008,livesearch search topbar coul,relates,1
2203,643,65265,think much boiler plate registe,48538,registering plugins based tt conent became,relates,1
2204,8741,34343,issue caching stdwrap introd,72801,feature requestrnrnthis feature reques,independent,0
2205,5445,79581,dragndrop feature added,5910,typoscript option allo,independent,0
2206,470,59074,flag user password neeeds,59073,flag user password neeeds,relates,1
2207,1582,15017,current datedatetime field core,14390,date entered like,relates,1
2208,1004,28258,curl allowsrncurlopt proxytype teither cur,31818,network proxy server al,relates,1
2209,558,52987,information seern,52986,summary request new field type currenc,relates,1
2210,1588,33136,hello guysrnrnduring work extpiwi,14338,everyone several database account ava,relates,1
2211,586,51756,utility method added dynamicall,51280,browser reference stored documen,relates,1
2212,1421,17406,initial situationrni menu point f,46138,currently page type shortcut l,relates,1
2213,4831,14653,think would good thing add onblur,3050,captchaphp display error php option,independent,0
2214,545,53837,pbsurvey issue new question type h,53835,new question type need added called,relates,1
2215,3385,71802,currently activation apcpreset,90654,filesprocessor could benefit slide op,independent,0
2216,838,36955,idea add filter option,33493,due var dump drawback sometimes th,relates,1
2217,141,21685,standard mail form doesnt allow,36440,badly miss opportunity place banner,independent,0
2218,1732,2110,object framework support custom fac,2109,currently possible pas construc,relates,1
2219,6340,21062,currently way change path,1469,treeview handy selecting instance g,independent,0
2220,7066,2988,service gather basic information,20742,youd like know current record,independent,0
2221,3823,29242,hallornich hatte da zuvor im,1816,wizard need support rect circ p,independent,0
2222,301,71102,possible add csh text within,71081,structuring sort content element,relates,1
2223,6859,25780,noticed char,84045,currently class adminpanelview one bi,independent,0
2224,437,61594,page foundrnrnreason request paramete,61663,page foundrnrnreason request paramete,relates,1
2225,9230,30428,possible two instance,56790,remove dependency extension,independent,0
2226,1079,24010,part selfmonitoring core need,24572,task introduced execute syst,relates,1
2227,475,20171,cs styled content fileupload us stdwrap f,61162,however cosmetic change fluid produce,independent,0
2228,190,80559,input output able handle,64372,website user side,relates,1
2229,426,27458,eurnrn umsatzsteueridentifikationsnumm,36612,stumbled pluginrnrnredmine,independent,0
2230,3662,76062,hirnrnplz add freecapjs data via,22381,feature request rnrnsometimes neces,independent,0
2231,1596,13230,problemrncurrently standard cs styled,13229,problemrncurrently standard cs styled,relates,1
2232,3290,14782,really large picture click,86850,addition new seo feature lts,independent,0
2233,154,83677,hello coreteamrnrni would prefer globa,83655,add possibility export redirects w,relates,1
2234,6659,2265,would cool simple dragging mous,1511,currently controller exception,independent,0
2235,1353,18239,patchrequest contains function,16786,plugins enabled let,relates,1
2236,1069,25282,since every content element consider,26776,could nice useful separate c,relates,1
2237,840,36705,beuser open page doctype sysfold,39051,user select sysfolder page,relates,1
2238,6305,15564,like hook method getimgreso,80469,hirnrni made friday upgrade,independent,0
2239,2710,8279,test result chart contain informat,13751,marker text first text last,independent,0
2240,542,9063,currently multiple record shown one,53941,tceforms called multirecordedit,relates,1
2241,1193,21659,currently way configure minim,37800,would like see hook added checking,relates,1
2242,1796,49000,currently error message log st,6218,create module managing type data,independent,0
2243,726,43356,allow fluid array viewhelper argument,7608,see mailinglist thread limitation f,relates,1
2244,422,46437,hirnrnit would great like p,63315,nice use drag drop,relates,1
2245,1398,17678,move ui element around ui,17680,currently menu left frame us pa,relates,1
2246,7121,19598,attached patch add following feat,20837,extbase distpacher backend ready,independent,0
2247,1561,14863,would nice one could setup via typo,21152,problemrnpasswords backend user sto,relates,1
2248,1449,19329,forgot password template cha,17055,extsr feuser register others add new fiel,relates,1
2249,6934,45681,allow remove code related non u,267,use initializeaction initializat,independent,0
2250,1493,16218,following patch introduces new page t,16771,hellornrnit would nice size,relates,1
2251,712,44218,backport flow described,42135,since implementation custom error rende,relates,1
2252,8135,5720,larger module,46078,subject last version twitter b,independent,0
2253,263,46017,multi language site really conv,73665,hey guysrnrni want suggest new featu,relates,1
2254,211,3208,patch provides flexibility,79534,multiple thing adjust ldap configur,independent,0
2255,1342,18525,following condition metrnr,18521,using class styleattribute instead,relates,1
2256,1939,20171,cs styled content fileupload us stdwrap f,90988,add interface like restproviderinterface,independent,0
2257,6531,90209,little suggestion think possibl,49826,currently possible add additional url,independent,0
2258,653,39788,basic requirement registration,47191,rfc proposed notexistsvalidat,relates,1
2259,1317,57928,would nice index search would autode,19134,hunspell o spell checker used opeono,relates,1
2260,723,43247,hi folksrnright point thinking,43569,debugexceptionhandler productionexcept,relates,1
2261,2125,12683,change input textfields template c,29332,normally use one standard file icon,independent,0
2262,4557,11273,currently linkchecker show intern,2946,whenever new content element added wo,independent,0
2263,7380,13824,hirnrnit would nice field,58908,currently list view show event,independent,0
2264,1452,15889,using layermenus confronted,17035,installation extensive gmenus rollov,relates,1
2265,266,74500,keep backend preview template feature,73597,want display entry section,relates,1
2266,3075,17578,would nice decide newline,27073,add spam marker admin,independent,0
2267,2218,71867,would nice admins notified whe,33531,currently datetimeconverter accepts targe,independent,0
2268,3672,69548,hellornim workling,52170,miss brute force protection,independent,0
2269,6246,19790,would nice sake completeness,3661,would nice fformcheckbox,independent,0
2270,7189,22083,hey guysrnrnoften want get sin,62242,using viewhelper use optgroups,independent,0
2271,1583,20196,reason function setheaders,14389,would nice see web mai,relates,1
2272,728,30508,would nice filter see onl,43177,local extensionrn activeinactiveupd,relates,1
2273,7330,30558,extension need new settingrnenablen,71038,extensioncommandcontroller provides,independent,0
2274,6786,4452,extmgmallowtableonstandardpagestx dr,23445,currently option collapseall,independent,0
2275,4291,48973,host openid server li,7742,possible frontend,independent,0
2276,687,6770,click calendar get monthly,53280,would nice additional parameter coul,independent,0
2277,5644,565,hello sebastianrnrnplease add categor,30634,add option flexform formulartab,independent,0
2278,8481,70985,attachment example file moved r,50564,rendering category heading har,independent,0
2279,6613,28231,cli response possibility,707,hirnrnim testing extension really de,independent,0
2280,5258,75166,hirnrnit would nice,30634,add option flexform formulartab,independent,0
2281,1279,19619,improve single sign service backport,19497,extmgm api provides method add n,relates,1
2282,749,40857,currently fluid throw nice exception,42176,currently resolution view class,relates,1
2283,6509,8624,checkbox reset corner,55950,go list module extended clipboa,independent,0
2284,736,42457,hellornrni dont know big alre,25113,working record listing li,relates,1
2285,1101,24009,attempt bring selfmonitoring typo,24011,part selfmonitoring core need,relates,1
2286,6682,12882,people already asked run f,43854,unfortunately browser cant support multip,independent,0
2287,5226,29058,hi folk friend rnrnas first step,11720,template coding complex ne,independent,0
2288,1660,28399,custom application bundled validators,6456,add possibility customize validatio,relates,1
2289,1328,18879,introduces several page tsconfig setting,23506,different module still f,relates,1
2290,1304,19185,current marker templating system collected,19187,add view helper marker form,relates,1
2291,1393,9020,german label locallang dbxml would,68069,currently seems elegant way,independent,0
2292,1146,36075,original concept new pagetree,22985,sometimes need locate page page tree u,relates,1
2293,836,63395,hallo rni created patch medium con,37073,hirnrni playing around new f,relates,1
2294,1757,61868,hirnrni need logo asia p,88597,fluid templatingrnrncurrently various h,independent,0
2295,474,58557,would nice one could define name,58829,currently using viewhelpers part,relates,1
2296,662,66514,currently fal possibility,46437,hirnrnit would great like p,relates,1
2297,1423,81379,hirnrnit would nice possibil,17406,initial situationrni menu point f,relates,1
2298,4171,17262,method executefinalquery hook,75776,problemrninvalid csfrtoken detected,independent,0
2299,8909,4101,list functionality possible h,2678,hirnrnis possible change height,independent,0
2300,638,2868,possible hide play pause,8337,moment use selectboxes,independent,0
2301,30,90181,tagbuilderaddattribute currently cannot ad,90386,rather reproducing bunch xhtml api,relates,1
2302,3978,91835,dear great work,60244,would nice output questio,independent,0
2303,8067,31896,surf release job register creat,70484,ever changed cs file rte,independent,0
2304,8871,45127,label mail address namedrn,6376,calculating number available place,independent,0
2305,7471,52695,allow creation group scheduler,4648,currently possible use textbox,independent,0
2306,336,7459,creating new content element result,67750,suggestion dont know som,relates,1
2307,4800,50564,rendering category heading har,23771,bring custom event used rte,independent,0
2308,5285,4446,backport trunk changeset,34284,integrate scheduler task take care,independent,0
2309,7509,9198,em search extensio,73718,currently deactivated simpl,independent,0
2310,3948,83930,irre record creat,29196,might convenient able use cu,independent,0
2311,1027,57417,introduced new responsive image whe,27391,would need allow uploading one,relates,1
2312,916,33371,implement proper http supportrnrnthis,37212,framework support esi would giv,relates,1
2313,2826,17832,asked client possibility,5112,according node type module shoul,independent,0
2314,1381,17854,currently place real image int,20284,multimediace bit outdated,relates,1
2315,6418,54717,useful get relation chat,33409,hi allrnrni looking way set,independent,0
2316,83,2600,willing add french translation,34283,render custom header control using rende,independent,0
2317,1610,11740,hellornrnsometimes necessary use,34944,threat associated ticketrnr,relates,1
2318,2899,31665,hellornrnim searching register,27852,domain development p,independent,0
2319,7556,19024,improved handling used eg fepa,15391,provide extension corepatch whi,independent,0
2320,1722,3153,similar way decl,3092,possible define additional val,relates,1
2321,2182,16635,would great rte would store,31955,flinkwidget possibility,independent,0
2322,931,39430,update caching framework version,32398,certain cache static theyve fi,relates,1
2323,1703,4445,common grinch access right p,4279,setfilepermissionssh work curren,relates,1
2324,546,77572,similar search extrecordlist se,53666,defined w,relates,1
2325,458,60181,would nice way tell fl,3291,need concept cacheable viewhelpers,relates,1
2326,1704,4146,following validation make u,3933,domain model contains array member v,relates,1
2327,79,87844,add option exclude page speaking ur,88198,order allow custom specific website,relates,1
2328,1661,6060,would cool single medium fiel,6398,configuration module damlightbox sh,relates,1
2329,1319,21765,flag icon serbia romania,19093,flag turkey,relates,1
2330,552,64531,fluid viewhelper passwordviewhelper,53406,need compact formular one possible wa,relates,1
2331,98,87341,would really nice possibility,86937,situationrnrn fresh install,relates,1
2332,2332,24184,updated installation,47471,hirnrni created test disk spac,independent,0
2333,2993,1109,tell people go read fine man,86650,fieldcontrols must able use requirejs,independent,0
2334,89,87152,finisher summary wich,87151,rte message confirmation fin,relates,1
2335,2188,2678,hirnrnis possible change height,50641,simple deployment description,independent,0
2336,1074,29474,would nice check tca,25061,case might need want select,relates,1
2337,205,79888,replace knownpwassword givenpassword,79795,hi folk core teamrnrnim worki,relates,1
2338,1490,16314,add checkboxes user make new co,16313,enhance tool user admin user group,relates,1
2339,1194,21659,currently way configure minim,59073,flag user password neeeds,relates,1
2340,7812,2880,create tx ptmvc controllerfrontendtabbed ext,58069,original issue created chenneckernrn,independent,0
2341,646,48090,would nice would possible,57417,introduced new responsive image whe,relates,1
2342,283,6394,attached patch allows display different,72529,fal allows file folder restricted,relates,1
2343,1744,18930,would great function exists like,21257,several new security,independent,0
2344,1062,25338,bug entry serf umbrella sched,25339,admin tool db check provides task mana,relates,1
2345,517,56343,hello teamrnrndbal allows map ta,56258,hello teamrnrnoracle db ch,relates,1
