,id1,Description1,id2,Description2,Type of dependency
1377,19058,it would be great if the html of the function,15524,it would be great to move all html code from t,duplicates
1378,19032,the new plugin for selecting colors,18457,the fonttag is depreciatedrnrncannt rte,relates
1379,19358,we cant set the title len for any for the lis,18999,it doesnt respect the user preference title,duplicates
1380,17386,the title of records displayed in the list mod,18999,it doesnt respect the user preference title,duplicates
1381,15482,the titlelen cannot be set anywherernrnit,18999,it doesnt respect the user preference title,duplicates
1382,16400,dont see possibility to add existing reco,18968,currently its only possible to create compl,relates
1383,16605,it would really be nice to override the headi,18931,its currently not possible to change the labe,duplicates
1384,18225,labels in the dropdownmenu to configure parag,18931,its currently not possible to change the labe,duplicates
1385,18879,introduces several page tsconfig settings to d,23506,in the different modules there still are the f,relates
1386,17754,this patch allows to hide the checkboxes at th,18879,introduces several page tsconfig settings to d,duplicates
1387,20709,hirnrnplease add the serbian flag in the,18860,not bug but very simple feature request wi,relates
1388,23534,the listnum method should be able to return ra,18851,stdwrap lacks support for generatiung random,duplicates
1389,18849,ve added new hook in the function cimage i,19290,imagine youd like to postprocess any image f,duplicates
1390,16981,styled,18826,hello teamrnrnthe labels for the upload f,duplicates
1391,18822,make it possible to use stdwrap properties uid,17881,stdwrap is not possible for selectwhererne,relates
1392,21662,currently there is no way to controll concuren,18783,it would be great if two persons with differ,relates
1393,18758,the paste function used in rte give the editor,23797,the attached patch adds an optional paste as p,relates
1394,18749,tsconfig per content tt content is needed in,17299,doc core tsconfig tells us the syntax is as u,relates
1395,15059,the stdwrap select function used by the conte,18617,it can be very useful to have stdwrap for max,duplicates
1396,18595,this feature see attached patch depends on,17568,in the webpage columns view each tt content,relates
1397,16942,extend tcatypes with the possibilty to select,18595,this feature see attached patch depends on,blocks
1398,18548,in every class instances are done throug,19192,requirements and ideas for autoloading in typo,relates
1399,19503,the attached patch implements autoloading for,18548,in every class instances are done throug,duplicates
1400,18525,the following conditions have to be metrnr,18521,using class or styleattribute instead of,relates
1401,18525,the following conditions have to be metrnr,18521,using class or styleattribute instead of,relates
1402,21509,have set rtedefaultusecss and firefox,18521,using class or styleattribute instead of,duplicates
1403,18501,needs to be enabled by defaultnnnn,17503,talking to the db server the charset settings,relates
1404,19244,it is not possible to use stdwrap with baseurl,18498,the configbaseurl setting should be processed,relates
1405,19032,the new plugin for selecting colors,18457,the fonttag is depreciatedrnrncannt rte,relates
1406,18454,to get this dropdownbox for the cssstyles in,23948,stylesheets parsing code is not wellstructure,relates
1407,18424,would be nice if you could ma,65550,the idea is to add configuration option like,duplicates
1408,17125,id like to have the possibility to store inli,18366,in addition to bugreport it would be,relates
1409,15536,can an option for column properties be added,18308,the following would make life easier for autho,relates
1410,15537,when you select row of cells it would seem h,18308,the following would make life easier for autho,relates
1411,18239,this patchrequest contains functions for t,16786,because there are some plugins enabled to let,relates
1412,18239,this patchrequest contains functions for t,18238,because there are some plugins enabled to let,relates
1413,16786,because there are some plugins enabled to let,18238,because there are some plugins enabled to let,relates
1414,18239,this patchrequest contains functions for t,18238,because there are some plugins enabled to let,relates
1415,18225,labels in the dropdownmenu to configure parag,16605,it would really be nice to override the headi,duplicates
1416,18225,labels in the dropdownmenu to configure parag,18931,its currently not possible to change the labe,duplicates
1417,37939,in some cases it would be good to have at leas,18211,think that the option displaycond should b,duplicates
1418,19383,backgroundrnworst case in terms of xss is t,18172,sets cookie over secure channel wit,duplicates
1419,18072,since palettes open inline this,17680,currently the menu in the left frame uses pa,relates
1420,18054,at be it is possible to choose where you want,17678,to move ui elements around in the be ui it is,relates
1421,18044,think it would be nice if the icons in the n,17868,we need menu to call store and edit shortcu,relates
1422,18039,throughout discussion in core list integrate,17825,this is new extension as rewrite and impro,relates
1423,16617,it would be nice to build custom error pages,17992,there are already several places in the,duplicates
1424,17979,implement rfc also for inline relationa,17970,hey allrnrnthis is first step into cons,relates
1425,17979,implement rfc also for inline relationa,17970,hey allrnrnthis is first step into cons,relates
1426,17950,we can modify pages,17039,tsconfig modweb listallowednewtables allows,duplicates
1427,20183,hirnrnthis old trick from my weblog in,17914,what about adding browse link wizard for ext,duplicates
1428,17912,lot of extensions need number formating nea,22279,when handling prices or other special formated,duplicates
1429,17900,it might be great that the individual fields,17436,offers the possibility to define fields,relates
1430,28018,stdwrap should have function to make the fir,17896,hirnrnits possible to have uppercase opt,relates
1431,17886,this is better solution for bug it of,17628,for certain configuration would like to di,relates
1432,22627,according to the documentation it is possible,17886,this is better solution for bug it of,relates
1433,17881,stdwrap is not possible for selectwhererne,22338,by using markers and properly quoting and esca,relates
1434,18822,make it possible to use stdwrap properties uid,17881,stdwrap is not possible for selectwhererne,relates
1435,17678,to move ui elements around in the be ui it is,17868,we need menu to call store and edit shortcu,relates
1436,18044,think it would be nice if the icons in the n,17868,we need menu to call store and edit shortcu,relates
1437,17678,to move ui elements around in the be ui it is,17867,we need menu to clear caches all caches pa,relates
1438,17678,to move ui elements around in the be ui it is,17866,the backend search from the shortcut frame nee,relates
1439,17854,currently you can only place real images int,20284,the multimediace is bit outdated and doesn,relates
1440,17771,launched discussion in the dev ml about in,17831,following discussions on the dev mailing list,duplicates
1441,18039,throughout discussion in core list integrate,17825,this is new extension as rewrite and impro,relates
1442,17818,with attached patch line breaks are possible i,17817,by steffen kamperrnrnproblemrnthere is,duplicates
1443,17818,with attached patch line breaks are possible i,17817,by steffen kamperrnrnproblemrnthere is,duplicates
1444,17801,since quite long time there is the requireme,17346,it should be nice to add some recordcontrolb,duplicates
1445,17801,since quite long time there is the requireme,17766,if you are using tt news or other extension w,duplicates
1446,17801,since quite long time there is the requireme,17762,possibility to add new action buttons using,duplicates
1447,17678,to move ui elements around in the be ui it is,17795,need to add the workspace selector to the clea,relates
1448,17771,launched discussion in the dev ml about in,17831,following discussions on the dev mailing list,duplicates
1449,17801,since quite long time there is the requireme,17766,if you are using tt news or other extension w,duplicates
1450,17763,htmlarea rte has been using its own handling o,17714,it should be possible to add plugin to htmla,relates
1451,17801,since quite long time there is the requireme,17762,possibility to add new action buttons using,duplicates
1452,17754,this patch allows to hide the checkboxes at th,18879,introduces several page tsconfig settings to d,duplicates
1453,19629,starting from and expanding that idea,17747,suggesting typoscript parameter for hmenu sp,relates
1454,17763,htmlarea rte has been using its own handling o,17714,it should be possible to add plugin to htmla,relates
1455,17694,similiar to the page type selector it is hard,17676,jens made nice screen where he grouped the d,relates
1456,17678,to move ui elements around in the be ui it is,17680,currently the menu in the left frame uses pa,relates
1457,18072,since palettes open inline this,17680,currently the menu in the left frame uses pa,relates
1458,17678,to move ui elements around in the be ui it is,17680,currently the menu in the left frame uses pa,relates
1459,17678,to move ui elements around in the be ui it is,17795,need to add the workspace selector to the clea,relates
1460,17678,to move ui elements around in the be ui it is,17866,the backend search from the shortcut frame nee,relates
1461,17678,to move ui elements around in the be ui it is,17867,we need menu to clear caches all caches pa,relates
1462,17678,to move ui elements around in the be ui it is,17868,we need menu to call store and edit shortcu,relates
1463,18054,at be it is possible to choose where you want,17678,to move ui elements around in the be ui it is,relates
1464,17694,similiar to the page type selector it is hard,17676,jens made nice screen where he grouped the d,relates
1465,17638,perhaps we should start with an example before,17630,uses the gr list which indicates the g,relates
1466,17638,perhaps we should start with an example before,71694,website should be made to deliver the best p,relates
1467,16474,there is ts config option to remove the defa,17634,similiar to removedefaultjs removedefaultcss j,duplicates
1468,17638,perhaps we should start with an example before,17630,uses the gr list which indicates the g,relates
1469,17630,uses the gr list which indicates the g,17253,logged in users dont get result of queries,relates
1470,17886,this is better solution for bug it of,17628,for certain configuration would like to di,relates
1471,26372,the typoscript option,17586,it would be nice to have an string stdwrap,duplicates
1472,18595,this feature see attached patch depends on,17568,in the webpage columns view each tt content,relates
1473,17175,the no cache parameter can be used to disabli,17509,the page preview works by sending the paramete,relates
1474,18501,needs to be enabled by defaultnnnn,17503,talking to the db server the charset settings,relates
1475,17473,order the fe group select by title or tt conte,17290,the select box of simulate frontend user grou,relates
1476,17463,when using the select type instead of inlin,17268,the default behaviour for inline records creat,relates
1477,17900,it might be great that the individual fields,17436,offers the possibility to define fields,relates
1478,17406,initial situationrni have menu point in f,38185,in feature the suggestion is to use,relates
1479,17406,initial situationrni have menu point in f,46138,currently page of type shortcut can only l,relates
1480,17406,initial situationrni have menu point in f,66218,add linkhandler functionality to page type sho,relates
1481,81379,hirnrnit would be nice to have possibil,17406,initial situationrni have menu point in f,relates
1482,17398,when using date or time field timestamp as,17234,have user table and membership history t,duplicates
1483,17386,the title of records displayed in the list mod,18999,it doesnt respect the user preference title,duplicates
1484,22968,at this moment the exclusion of any kind of di,17378,when browsing filesystem mount by means of f,duplicates
1485,17801,since quite long time there is the requireme,17346,it should be nice to add some recordcontrolb,duplicates
1486,17322,it would be fine if editor can set in rtehtml,22286,those urls get mangled rte and possibly part,relates
1487,20709,hirnrnplease add the serbian flag in the,17307,please add sk flag to into,relates
1488,18749,tsconfig per content tt content is needed in,17299,doc core tsconfig tells us the syntax is as u,relates
1489,17473,order the fe group select by title or tt conte,17290,the select box of simulate frontend user grou,relates
1490,87092,currently many messages feedback error are,17274,they should be moved to one of standard langua,relates
1491,87091,currently the installtool is only in english a,17274,they should be moved to one of standard langua,relates
1492,17463,when using the select type instead of inlin,17268,the default behaviour for inline records creat,relates
1493,17268,the default behaviour for inline records creat,17125,id like to have the possibility to store inli,duplicates
1494,17256,would like to propose new irre feature whi,17156,would like to propose new irre feature whi,duplicates
1495,17630,uses the gr list which indicates the g,17253,logged in users dont get result of queries,relates
1496,65505,there exist cases when many childrecords are,17247,while editing records based on irre the curren,relates
1497,22439,nested getparams are already allowed in typos,17238,the lately introduced possibily for tes,relates
1498,17398,when using date or time field timestamp as,17234,have user table and membership history t,duplicates
1499,17225,here is the diff that creates same functionali,15818,have you ever consider to add rnexpandcolla,relates
1500,17175,the no cache parameter can be used to disabli,17509,the page preview works by sending the paramete,relates
1501,17256,would like to propose new irre feature whi,17156,would like to propose new irre feature whi,duplicates
1502,17154,the nice and quite easy to set up mailforms of,22447,its often useful to set default email from,relates
1503,17150,for now pagetree html structure looks like thi,20304,problemrnrncurrently it is impossible to,duplicates
1504,17125,id like to have the possibility to store inli,18366,in addition to bugreport it would be,relates
1505,17268,the default behaviour for inline records creat,17125,id like to have the possibility to store inli,duplicates
1506,20416,atm the list shows only extension key title,17114,it would be great if the extensionmanager woul,duplicates
1507,19329,the forgot password template can only be cha,17055,extsr feuser register and others add new fiel,relates
1508,17950,we can modify pages,17039,tsconfig modweb listallowednewtables allows,duplicates
1509,46138,currently page of type shortcut can only l,17037,this issue is already well known and already s,relates
1510,15889,when using layermenus you are confronted with,17035,installations with extensive gmenus and rollov,relates
1511,20702,,17032,isrnrte in text mode is arial very bad,duplicates
1512,31319,currently when using the standard pagetitle th,17030,when using configpagetitlefirst the title se,duplicates
1513,17003,the onclickpopup for images in extensions nee,15889,when using layermenus you are confronted with,relates
1514,16477,how about being able to display the navigation,16984,in treeviewphp the returned title,relates
1515,16981,styled,18826,hello teamrnrnthe labels for the upload f,duplicates
1516,16942,extend tcatypes with the possibilty to select,18595,this feature see attached patch depends on,blocks
1517,16920,if an extension that contains backend menu h,15084,when new backend module is installed it can,duplicates
1518,20188,if you insert image in rte miss the option t,16918,feature requestrnrnthe ability to add,duplicates
1519,16914,database structure should be optimized t,15897,the tsdebugger in adminpanel fe has an opti,relates
1520,16571,in the installed extensions or loaded extensio,16884,attached diff file integrates the ter update c,duplicates
1521,16864,this function produces divtags around htmlou,19809,backgroundrnplugins often use pi wrapinbase,duplicates
1522,15459,filter the workspaces changes that only the r,16858,like filtering based on language user pages,relates
1523,16835,when using conditions in typoscript it is pos,19515,normally you can only use and for compar,relates
1524,16786,because there are some plugins enabled to let,18238,because there are some plugins enabled to let,relates
1525,18239,this patchrequest contains functions for t,16786,because there are some plugins enabled to let,relates
1526,16218,the following patch introduces the new page ts,16771,hellornrnit would be nice if the size of,relates
1527,16749,it would be nice to have navigation titles for,22550,when we switch the page type from standard t,relates
1528,16666,it would be great to add stdwrapfunctionality,16665,would like to writernrnalwaysactivepidl,relates
1529,16666,it would be great to add stdwrapfunctionality,16665,would like to writernrnalwaysactivepidl,relates
1530,16365,versioning is part of the core but the ui is o,16626,it would be nice to hide the workspace menue a,relates
1531,16617,it would be nice to build custom error pages,17992,there are already several places in the,duplicates
1532,18225,labels in the dropdownmenu to configure parag,16605,it would really be nice to override the headi,duplicates
1533,16605,it would really be nice to override the headi,18931,its currently not possible to change the labe,duplicates
1534,16571,in the installed extensions or loaded extensio,16884,attached diff file integrates the ter update c,duplicates
1535,22249,when creating custom workspace you can defin,16554,currently there is only an option to add speci,duplicates
1536,69789,if use include typoscript sourcefileext,16525,preinclude typoscript sourcefile filead,relates
1537,16484,the configuration of the rte has numerous prop,28325,problem configuring the rte in page ts config,relates
1538,16477,how about being able to display the navigation,16984,in treeviewphp the returned title,relates
1539,16474,there is ts config option to remove the defa,17634,similiar to removedefaultjs removedefaultcss j,duplicates
1540,15619,if want to edit for number of nested level,16446,with more complicated permissions and owners,relates
1541,16444,adds the two fields crdate and cruser id to th,16445,the workspaceview of by default only of,relates
1542,15459,filter the workspaces changes that only the r,16445,the workspaceview of by default only of,duplicates
1543,16444,adds the two fields crdate and cruser id to th,16445,the workspaceview of by default only of,relates
1544,16400,dont see possibility to add existing reco,18968,currently its only possible to create compl,relates
1545,16385,it would be nice if could check wheth,19503,the attached patch implements autoloading for,duplicates
1546,16365,versioning is part of the core but the ui is o,16626,it would be nice to hide the workspace menue a,relates
1547,15256,at first the new workspacesmodule seems very,16359,its possible to get stuck with autoversionin,relates
1548,16340,the rte configuraion or is this an issue for,20555,only say parsefunc as im not sure where thi,relates
1549,16329,in sys action the type new record lacks t,15505,it is possible to create new backend user ba,duplicates
1550,16314,add checkboxes to each user and make new co,16313,enhance tools user admin so that user groups,relates
1551,16314,add checkboxes to each user and make new co,16313,enhance tools user admin so that user groups,relates
1552,16237,as in issue the task center is not av,22363,the taskcenter is redone completly to make it,relates
1553,16218,the following patch introduces the new page ts,16771,hellornrnit would be nice if the size of,relates
1554,16075,at the moment the function render uploads u,15524,it would be great to move all html code from t,duplicates
1555,21928,for each record in the databse the list module,16061,like to give some be users the possibility t,relates
1556,16056,the rte can not supported in the tca rnrne,14941,it would be nice if textareas could be made re,duplicates
1557,16034,maybe dbal could provide tableprefixing eg,33136,hello guysrnrnduring my work for extpiwi,relates
1558,16034,maybe dbal could provide tableprefixing eg,14338,not everyone has several database accounts ava,duplicates
1559,16031,list or look up extensions field only looks f,15640,now that the whole db is local it could reall,duplicates
1560,15943,the current way of implementing content elemen,15524,it would be great to move all html code from t,relates
1561,16914,database structure should be optimized t,15897,the tsdebugger in adminpanel fe has an opti,relates
1562,15801,am looking for way to change the label of,15893,for the release would like to propose t,relates
1563,15889,when using layermenus you are confronted with,17035,installations with extensive gmenus and rollov,relates
1564,17003,the onclickpopup for images in extensions nee,15889,when using layermenus you are confronted with,relates
1565,17225,here is the diff that creates same functionali,15818,have you ever consider to add rnexpandcolla,relates
1566,19808,list view should have collapse expand fu,15818,have you ever consider to add rnexpandcolla,duplicates
1567,15810,it would be great if theres possiblity to c,15561,to manipluate general properties like lang xm,relates
1568,15810,it would be great if theres possiblity to c,38185,in feature the suggestion is to use,relates
1569,15801,am looking for way to change the label of,15893,for the release would like to propose t,relates
1570,15760,is is possible to support lllmarkers in this,92337,please reopen from,copied_to
1571,15736,with the rte htmlarea link popup doing an,15269,the additionalparams behaviour should be als,relates
1572,15736,with the rte htmlarea link popup doing an,22837,since it is possible to use the quer,relates
1573,15403,with cropscale images are scaled to size,15705,this is patch for the file,relates
1574,15698,in the confphp file of tstemplatets the fol,14700,added support to clear cache only in subtrees,relates
1575,16031,list or look up extensions field only looks f,15640,now that the whole db is local it could reall,duplicates
1576,15631,when you lost your session you could change t,19152,as part of implemented this idea rnpa,relates
1577,15619,if want to edit for number of nested level,16446,with more complicated permissions and owners,relates
1578,15562,simon tuck has made the extension conditions,14427,the conditions are always combined with or wha,duplicates
1579,15810,it would be great if theres possiblity to c,15561,to manipluate general properties like lang xm,relates
1580,15537,when you select row of cells it would seem h,18308,the following would make life easier for autho,relates
1581,15536,can an option for column properties be added,18308,the following would make life easier for autho,relates
1582,15943,the current way of implementing content elemen,15524,it would be great to move all html code from t,relates
1583,16075,at the moment the function render uploads u,15524,it would be great to move all html code from t,duplicates
1584,19058,it would be great if the html of the function,15524,it would be great to move all html code from t,duplicates
1585,16329,in sys action the type new record lacks t,15505,it is possible to create new backend user ba,duplicates
1586,15482,the titlelen cannot be set anywherernrnit,18999,it doesnt respect the user preference title,duplicates
1587,15459,filter the workspaces changes that only the r,16858,like filtering based on language user pages,relates
1588,65720,the workspace configuration is extended by an,15459,filter the workspaces changes that only the r,relates
1589,15459,filter the workspaces changes that only the r,16445,the workspaceview of by default only of,duplicates
1590,15175,it is not possible to configure the language m,15426,the patch attached adds parameter preserveq,duplicates
1591,15422,the loginerror or session timedout page,19152,as part of implemented this idea rnpa,relates
1592,15403,with cropscale images are scaled to size,15705,this is patch for the file,relates
1593,15360,we now have the update wizard in the install,15118,that would be great to have an install tool wi,relates
1594,15736,with the rte htmlarea link popup doing an,15269,the additionalparams behaviour should be als,relates
1595,15256,at first the new workspacesmodule seems very,16359,its possible to get stuck with autoversionin,relates
1596,15175,it is not possible to configure the language m,15426,the patch attached adds parameter preserveq,duplicates
1597,15166,currently atagparams only takes string as v,14886,currently the atagparams of tmenuitem is jus,duplicates
1598,15140,when change pages alias have to find a,15043,right now if page is deleted inside your sit,relates
1599,15138,if you edit eg template and press cancelc,22326,this is feedback from openexpo in bernswitz,duplicates
1600,15360,we now have the update wizard in the install,15118,that would be great to have an install tool wi,relates
1601,15112,have ideas for improving relations partr,48933,all versions since agesrnrnhirn,relates
1602,15112,have ideas for improving relations partr,54075,it would be nice if could change the delimit,relates
1603,15110,it would be nice to have the possibility to up,15038,as stated by rené in the rte mailling list on,relates
1604,15101,id like to see function under db check or,15043,right now if page is deleted inside your sit,duplicates
1605,15092,at the list module extended view the are lo,15074,it would be great if one could also change the,relates
1606,15091,for now under the page tree we have only opt,14442,this is lacking feature that me and probably,relates
1607,16920,if an extension that contains backend menu h,15084,when new backend module is installed it can,duplicates
1608,15082,hirnit would be very useful if one can defi,14967,sometimes we need to have file mount eg al,relates
1609,14850,now double value can only be evaluated with,15081,hirnrnit would be nice if there would be,duplicates
1610,15092,at the list module extended view the are lo,15074,it would be great if one could also change the,relates
1611,15066,if you compare your db in the database analyse,20733,problemrncurrently im testing lot of pat,duplicates
1612,15059,the stdwrap select function used by the conte,18617,it can be very useful to have stdwrap for max,duplicates
1613,15140,when change pages alias have to find a,15043,right now if page is deleted inside your sit,relates
1614,15101,id like to see function under db check or,15043,right now if page is deleted inside your sit,duplicates
1615,15110,it would be nice to have the possibility to up,15038,as stated by rené in the rte mailling list on,relates
1616,15017,the current datedatetime fields of core,14390,dates have to be entered like this,relates
1617,65099,just got the problemrnsessionhandling is a,14986,the installtool does not check if session sup,relates
1618,15082,hirnit would be very useful if one can defi,14967,sometimes we need to have file mount eg al,relates
1619,16056,the rte can not supported in the tca rnrne,14941,it would be nice if textareas could be made re,duplicates
1620,14344,if donotcheckreferer is disabled form mails m,14924,when sending formmail checks if the re,relates
1621,10667,in order to comply with accessibility guidelin,14902,links to prev page page next use onclick,duplicates
1622,15166,currently atagparams only takes string as v,14886,currently the atagparams of tmenuitem is jus,duplicates
1623,14863,it would be nice if one could setup via typos,21152,problemrnpasswords of backend users are sto,relates
1624,14850,now double value can only be evaluated with,15081,hirnrnit would be nice if there would be,duplicates
1625,14781,its now possible to resize images using gd t,20107,please make use of if available to resiz,duplicates
1626,20041,it is sometimes useful to be able to specify t,14777,sometimes its nice to put smaller image on,duplicates
1627,14768,tested cur for shotcuts put the front pag,14769,tested cur for shotcuts put the front pag,duplicates
1628,14768,tested cur for shotcuts put the front pag,14769,tested cur for shotcuts put the front pag,duplicates
1629,14682,it would be great to add checkwarning for the,14711,annoy user with warning so that she changes,relates
1630,14711,annoy user with warning so that she changes,21659,currently there is no way to configure minim,duplicates
1631,15698,in the confphp file of tstemplatets the fol,14700,added support to clear cache only in subtrees,relates
1632,60045,currently most actions in the tstemplate modul,14700,added support to clear cache only in subtrees,relates
1633,63011,this text was response to in,14700,added support to clear cache only in subtrees,relates
1634,14682,it would be great to add checkwarning for the,14711,annoy user with warning so that she changes,relates
1635,25049,if you use the wizardadd feature in the tc,14669,it is not possible to make fields at edit pag,relates
1636,14669,it is not possible to make fields at edit pag,55976,some of the tca config can not be overridden w,relates
1637,14590,searching for for example does not return,14591,searching for for example does not return,duplicates
1638,14590,searching for for example does not return,14591,searching for for example does not return,duplicates
1639,14404,it appears that when feediting the updown bu,14581,use set forcedisplay,duplicates
1640,15091,for now under the page tree we have only opt,14442,this is lacking feature that me and probably,relates
1641,15562,simon tuck has made the extension conditions,14427,the conditions are always combined with or wha,duplicates
1642,14411,this menu works without problems on mac with,14384,while the contextmenu in the pagetree left,duplicates
1643,14404,it appears that when feediting the updown bu,14581,use set forcedisplay,duplicates
1644,15017,the current datedatetime fields of core,14390,dates have to be entered like this,relates
1645,20196,is there any reason why function setheaders,14389,it would be nice to see from where the web mai,relates
1646,14387,line on stdgraphicphp hardc,14386,line on stdgraphicphp hardc,duplicates
1647,14387,line on stdgraphicphp hardc,14386,line on stdgraphicphp hardc,duplicates
1648,14411,this menu works without problems on mac with,14384,while the contextmenu in the pagetree left,duplicates
1649,14344,if donotcheckreferer is disabled form mails m,14924,when sending formmail checks if the re,relates
1650,33136,hello guysrnrnduring my work for extpiwi,14338,not everyone has several database accounts ava,relates
1651,16034,maybe dbal could provide tableprefixing eg,14338,not everyone has several database accounts ava,duplicates
1652,14335,if you try to add tables with type innodb this,14334,if you try to add tables with type innodb this,duplicates
1653,14335,if you try to add tables with type innodb this,14334,if you try to add tables with type innodb this,duplicates
1654,70964,the mysql function rand can be used in som,14026,currently the only allowed sort modes are asce,relates
1655,13800,wikipedia and also out own redi,13794,some websites set cookies and redirect to othe,relates
1656,13800,wikipedia and also out own redi,13794,some websites set cookies and redirect to othe,relates
1657,13517,notify someone current,13095,in the only thing an editor could do here,relates
1658,13230,problemrncurrently the standard css styled,13229,problemrncurrently the standard css styled,relates
1659,13230,problemrncurrently the standard css styled,13229,problemrncurrently the standard css styled,relates
1660,12958,hirnrnsince suppose form will be inclu,13229,problemrncurrently the standard css styled,relates
1661,13199,see,13198,the base for the new layoutrn,relates
1662,13199,see,13198,the base for the new layoutrn,relates
1663,13517,notify someone current,13095,in the only thing an editor could do here,relates
1664,12958,hirnrnsince suppose form will be inclu,13229,problemrncurrently the standard css styled,relates
1665,12872,couldnt find any issue about this so im o,11771,what do you think of checking for writepermis,duplicates
1666,27442,the row details view in the workspaces module,12868,it is currently not possible to customize the,blocks
1667,24901,hello guysrnrnusing since trunk now i,12664,hello guysrnrnusing since trunk now i,duplicates
1668,12664,hello guysrnrnusing since trunk now i,28384,there should be an xtype which allows us to ge,precedes
1669,12637,currently displays records grouped by its,5956,sometimes merging items lists into singl,duplicates
1670,12344,we have new mailer api in based on swift,11276,do we really need to send html mails use lo,duplicates
1671,11869,hellornrni think filter by fields in th,26722,think select condition to filter items in,relates
1672,43477,if you unpack the dummy package in blank vho,11771,what do you think of checking for writepermis,relates
1673,12872,couldnt find any issue about this so im o,11771,what do you think of checking for writepermis,duplicates
1674,11740,hellornrnsometimes it is necessary to use,34944,this threat is associated to the ticketrnr,relates
1675,11292,problemrnsince php we have the filter v,11291,problemrnsince php we have the filter v,relates
1676,11292,problemrnsince php we have the filter v,72869,the validators have not been touched since age,relates
1677,11292,problemrnsince php we have the filter v,11291,problemrnsince php we have the filter v,relates
1678,11291,problemrnsince php we have the filter v,72869,the validators have not been touched since age,relates
1679,60723,it should be possible to configure the pageren,11287,should be great to be able to declare head,relates
1680,11286,fluid objects in the way of tags and braces ar,7608,see mailinglist thread about limitations in f,duplicates
1681,12344,we have new mailer api in based on swift,11276,do we really need to send html mails use lo,duplicates
1682,37816,it would be nice to have additional input fiel,10767,it would be nice to have possibility to set my,duplicates
1683,10680,there is now use case for content negotiatio,315,the request object mainly webrequest should,relates
1684,37561,the older implementation is fairly limited to,10680,there is now use case for content negotiatio,relates
1685,10667,in order to comply with accessibility guidelin,14902,links to prev page page next use onclick,duplicates
1686,10431,if your webpage contains multiple links to the,10432,for now all links are processed in one chun,blocks
1687,10431,if your webpage contains multiple links to the,10432,for now all links are processed in one chun,blocks
1688,10173,as discussed herernrn,23669,new filetypes arent indexedrnrnive got,duplicates
1689,10045,now the grid support local sorting to make th,9751,fields to be defined in the structure that is,blocks
1690,10045,now the grid support local sorting to make th,9751,fields to be defined in the structure that is,blocks
1691,9313,currencies should probably be handled in spe,33143,the formatcurrency viewhelper currently only,relates
1692,4704,fluid parsing exceptions should contain the pa,9211,currently if viewhelper throws an exception,relates
1693,9063,currently multiple records are shown one after,53941,tceforms has the so called multirecordedit,relates
1694,8774,while discussing widget concept we r,6609,one possibility for join implementation coul,relates
1695,8736,we should provide generic routepart handler,29972,we need new entity redirect in mvcwebro,relates
1696,26688,im dreaming of having more intuitive way of,8736,we should provide generic routepart handler,duplicates
1697,8269,the wraps ofrn resultinforn pagelinksr,8267,like the css to be integrated to the same ar,relates
1698,8269,the wraps ofrn resultinforn pagelinksr,8267,like the css to be integrated to the same ar,relates
1699,8180,as preparation for the selenium tests creat,8179,see above,relates
1700,8180,as preparation for the selenium tests creat,8179,see above,relates
1701,6724,hirnrnfirst sorry for my bad english,7724,message formatter is class which formats s,relates
1702,6724,hirnrnfirst sorry for my bad english,7723,localedependent messages texts will be stor,relates
1703,6724,hirnrnfirst sorry for my bad english,7722,cldr data contains information in xml format a,relates
1704,6724,hirnrnfirst sorry for my bad english,7721,existing resource management subsystem needs t,relates
1705,7720,locale detection can be done in web applicatio,6724,hirnrnfirst sorry for my bad english,relates
1706,43356,allow fluid arrays only in viewhelper argument,7608,see mailinglist thread about limitations in f,relates
1707,11286,fluid objects in the way of tags and braces ar,7608,see mailinglist thread about limitations in f,duplicates
1708,7459,when creating new content element the result,67750,suggestion for dont know if som,relates
1709,77842,not sure if im in the right category and ther,7459,when creating new content element the result,relates
1710,27744,we have multiple servers with multiple inst,7365,it should be possible to assign testgroups or,duplicates
1711,7216,im currently putting an package tog,4426,distribution comes with an easy to use c,relates
1712,7216,im currently putting an package tog,4469,currently provides command line interf,relates
1713,7203,im not exactly sure if this is bug or mis,6390,would be great to enable the access of arrays,relates
1714,5785,streaming of downloads has the advantage that,7062,does the usage of etag make sence tell me you,precedes
1715,6969,patch attached it uses the same extension as,49108,add flags for all languages supported by,relates
1716,6844,remove the shutup operator and instead cr,6389,currently the objectaccessor will always be es,relates
1717,7720,locale detection can be done in web applicatio,6724,hirnrnfirst sorry for my bad english,relates
1718,6724,hirnrnfirst sorry for my bad english,7721,existing resource management subsystem needs t,relates
1719,6724,hirnrnfirst sorry for my bad english,7722,cldr data contains information in xml format a,relates
1720,6724,hirnrnfirst sorry for my bad english,7723,localedependent messages texts will be stor,relates
1721,6724,hirnrnfirst sorry for my bad english,7724,message formatter is class which formats s,relates
1722,6681,the path to the php binary should be configura,4469,currently provides command line interf,relates
1723,6681,the path to the php binary should be configura,4426,distribution comes with an easy to use c,relates
1724,8774,while discussing widget concept we r,6609,one possibility for join implementation coul,relates
1725,6459,in the past used the template engine on,6149,this is feature request first saw this fu,duplicates
1726,28399,for custom applications the bundled validators,6456,add the possibility to customize the validatio,relates
1727,6060,would be cool if there was single media fiel,6398,the be configuration module for damlightbox sh,relates
1728,6394,the attached patch allows to display different,72529,fal allows files and folders to be restricted,relates
