Unnamed: 0,Unnamed: 0.1,id1,req1,id2,req2,Type of dependency,Label
243,243,77842,not sure if m in the right category and ther,7459,when creating new content element the result,relates,1
5302,5302,1348,es wäre klasse wenn man das kategoriemenü\r\nn,35209,the feature provided by is included,independent,0
2171,2171,91646,dear team \r\n\r\ni am looking for the,33653,implement button generate now \r\n\r\ninstead,independent,0
1405,1405,19032,the new plugin for selecting colors,18457,the font tag is depreciated \r\n\r\ncann rte,relates,1
348,348,68420,such data processor could be used to fetch,64723,maybe just as content objects that write fla,relates,1
8980,8980,58762,first of all great extension and very useful,52163,for the moment jquery mobile used is \r,independent,0
7447,7447,24067,one part of the current typoscript tuning proc,46552,hello core team \r\n\r\ni have an irre element,independent,0
1315,1315,71070,hello xavier \r\n\r\nthe extension works well,20930,the table of content object has to be hardco,independent,0
1703,1703,6724,hi \r\n\r\n first sorry for my bad english,7722,cldr data contains information in xml format,relates,1
1285,1285,23094,have added two new fields to fe users table,20530,well know you can easily add this column by,relates,1
150,150,84183,is it possible to make backend panels resizabl,78760,with cms version in the be the colum,relates,1
8177,8177,10204,take care about it\r\n\r\ndirk,515,the has signed cla flag should be displayed,independent,0
1564,1564,17003,the onclick popup for images in extensions nee,15889,when using layermenus you are confronted with,relates,1
1363,1363,19185,the current marker templating system collected,19186,add view helper so that markers of the form,relates,1
951,951,33587,currently you have to delete unused resources,33469,currently all resources need database becau,relates,1
966,966,40081,it was asked couple of times in mailing lists,33215,sometimes it necessary to include dynamic,relates,1
9409,9409,29344,script type= text/javascript src=,75959,the systemstatusupdatetask checks all status,independent,0
595,595,45877,afaik you currently have to do something like,52640,sometimes the ifviewhelper syntax is quite ver,relates,1
326,326,77025,on validation errors extbase forwards to the,70384,when validation error happens during form su,relates,1
9485,9485,15960,given that it possible to check which method,3467,in the production context we should display so,independent,0
796,796,40503,general problem of is the xhtml suppor,67686,cms is allowing user to set custom,relates,1
1693,1693,9063,currently multiple records are shown one after,53941,tceforms has the so called multi record edit,relates,1
422,422,83668,when you have lot of files in directory an,64764,hi \r\n\r\nthe current system to browse record,relates,1
9640,9640,8415,have project where content can be edited,18608,if you want to install an extension then you,independent,0
1459,1459,17678,to move ui elements around in the be ui it is,17795,need to add the workspace selector to the clea,relates,1
1073,1073,25337,as we target php for core shoul,27490,should support the concept of vendor nam,relates,1
1359,1359,60304,hi \r\n\r\ni am using your extension to fill,78426,this is micro minor but keep tripping over,independent,0
7675,7675,2284,the reflection service caches all the reflecti,9461,the browser delivers sample template for tt,independent,0
3259,3259,13511,create separate layouts for each controller an,8650,add csh for the plugin flexforms,independent,0
6971,6971,59866,there are several cases where editors manually,15163,in original htmlarea plugin selectcolor has an,independent,0
819,819,39441,what is your opinion about introducing,50131,extracted from issue,relates,1
4623,4623,16349,the oracle equivalent to mysql explain is,23384,get syslog entry but do not know from,independent,0
1244,1244,28022,to focus the admin attention to security it,23088,when the localconf php is not existend in an,independent,0
4429,4429,67056,there should be an option to disable the move,8615,add contact flexform field in the contact,independent,0
1924,1924,3444,implement tca and db structure,44006,in php ics utopia no longer works for,independent,0
818,818,49988,flow has the notion of applicationcontext whic,39441,what is your opinion about introducing,relates,1
1573,1573,15403,with cropscale images are scaled to size,15705,this is patch for the file,relates,1
3182,3182,5380,the integration of prowl notification service,52446,nice to have options of the radius box should,independent,0
1600,1600,15360,we now have the update wizard in the install,15118,that would be great to have an install tool wi,relates,1
877,877,53369,it would be really helpful to be able to defin,37208,would be cool to have pagetsconfig for backe,relates,1
412,412,65265,think it is too much boiler plate to registe,48538,registering plugins based on tt conent became,relates,1
255,255,79626,integrate the linkhandler into the core not,76859,having the following gives us functionality to,relates,1
397,397,64157,configure robots txt as page type for realurl,66151,some type configuration could automatically ad,relates,1
822,822,43923,in an instance it might be convenient to have,3062,pre fatal error call to undefined method tx,independent,0
4517,4517,1044,reading all the language files for every show,65103,integration into the backend user/group,independent,0
4657,4657,52595,this extension use txt of extensions,17995,tried to show only the forgot password dia,independent,0
6452,6452,14894,the age stdwrap parameter currently only allo,16062,so that can hide it for some be users group,independent,0
7585,7585,65584,to enable cropping of single images we need \r,76748,the elementbrowser g to select an file sh,independent,0
7031,7031,33509,option to show the crdate,18505,currently it is not possible to hide specific,independent,0
7213,7213,72045,\r\ncurrently the htmlparser stripemptytags on,1217,it would be very nice to import the product im,independent,0
5390,5390,66282,call the backend via and manage multip,1032,imaginge having ts snippet and being,independent,0
26,26,90826,since the comparing of be user records,90478,hi \r\n\r\ni would like to make suggestion,relates,1
208,208,25383,currently the only allowed sort modes are asce,5784,this feature could add new plugin that allow,independent,0
869,869,37402,currently quite some work is required in order,35243,in order to cleanly separate between the domai,relates,1
5259,5259,27788,currently the blog example produces some inval,44697,it would be great to have the extension source,independent,0
2721,2721,4459,paddingviewhelper can be useful to format st,13157,should use inheriet values not the default va,independent,0
1289,1289,20441,fluid and extbase are now ready to be included,20436,propose to have method to register new,relates,1
4072,4072,25440,implement an option to override the document,26655,if requireapproval = notification mail upo,independent,0
1260,1260,4113,checkboxes and radio buttons are displayed as,15001,before we have maybe full stdwrap on this,independent,0
642,642,21423,when you log into the install tool the passwo,50613,to enhanced the security change install tool,relates,1
5111,5111,1017,the comments extension does this nicely it wa,1666,let us have configuration option whether to,independent,0
960,960,38379,to make eel available in fluid templates eel,33394,in boolean viewhelper attributes like the i,relates,1
2045,2045,33372,this completes the re structuring of legacy ht,7311,this might sometimes come in handy in the fron,independent,0
289,289,73164,this is my second task for equipping wit,73050,d like to bring some crypto related code int,relates,1
5335,5335,960,add localization to all views and all log entr,92231,for some error types the error messages are,independent,0
1298,1298,20441,fluid and extbase are now ready to be included,20242,for the upcoming extbase object relational map,relates,1
7973,7973,4483,all releases have downloads on sourceforge and,68654,to add given class name to css class from typo,independent,0
9263,9263,19521,to generate an apache like logfile with the,6122,add list limit and pagebrowser,independent,0
5083,5083,7389,currently it is not possible to group by an ob,23971,one part of the current typoscript tuning proc,independent,0
1677,1677,11292,problem \r\nsince php we have the filter,11291,problem \r\nsince php we have the filter,relates,1
1480,1480,17406,initial situation \r\ni have menu point in,66218,add linkhandler functionality to page type sho,relates,1
919,919,35245,different notifications on stages\r\n\r\nc,35246,the workspace module uses the extbase dispatch,relates,1
759,759,70489,overriding localisation strings do not work fo,35273,in pageselect getrecordoverlay the,independent,0
3876,3876,36246,enhance file abstraction layer api by\r\n tin,36971,getrecordlocalization doesn work for the pa,independent,0
508,508,58621,it would be great to have case viewhelper in,44572,have an format case viewhelper with the op,relates,1
1117,1117,25338,this bug entry serves as an umbrella for sched,25343,often customer databases are filled up with lo,relates,1
7617,7617,18948,there are no open documents anymore nowhere,35088,there is as blog,independent,0
9024,9024,11023,could you please add alternating colors hover,31580,small rfc for cooluri allow the checkboxes \r,independent,0
6974,6974,90545,ve seen there is already,1932,hi \r\n\r\nfirst of all thank you for the gr,independent,0
194,194,19256,use javascript event handler onkeypress to,80791,during entry of password data into password fi,relates,1
3799,3799,9878,hi there \r\ni read the constants and adminis,72530,coming from fal,independent,0
9558,9558,65032,dear team \r\n\r\nproblem \r\n \r\nther,4156,could you please update to version of extjs,independent,0
4346,4346,90678,please add sortable system categories these,34824,the help pop up is so annoying can it be disa,independent,0
1171,1171,23565,problem \r\ncurrently you need to use another,23626,problem \r\ncurrently you can use extdirect de,relates,1
8479,8479,28199,the future translation server will be based on,33954,because jquery is more popular than mootools,independent,0
466,466,43461,now the checkunique works only in the pid of,60605,will move,independent,0
1387,1387,20709,hi \r\n\r\nplease add the serbian flag in the,18860,not bug but very simple feature request wi,relates,1
3595,3595,36396,whenever globals tsfe rendercharset or,6478,cb indexedsearch autocomplete should supprt th,independent,0
2993,2993,2470,some parts of the wizard ui still need some im,44619,is done,independent,0
161,161,83668,when you have lot of files in directory an,64764,hi \r\n\r\nthe current system to browse record,relates,1
1645,1645,20196,is there any reason why function setheaders,14389,it would be nice to see from where the web mai,relates,1
1492,1492,17463,when using the select type instead of inlin,17268,the default behaviour for inline records creat,relates,1
1101,1101,26139,using the clipboard to other than normal,65069,in the list view you can easily select multipl,relates,1
2633,2633,15037,it would be nice to have in the js click menue,23898,one part of the current typoscript tuning proc,independent,0
1484,1484,8076,here are couple of important parameters fo,5445,hi \r\n\r\ni have to change the html output an,independent,0
3772,3772,23886,one part of the current typoscript tuning proc,22264,the attached patch rewrites the about dialogue,independent,0
7625,7625,88734,in an n relation the defaultorderings as,80193,the form framework should support the optgroup,independent,0
6583,6583,89135,will it be version for and,73669,the tca offers type passthrough and type,independent,0
824,824,19001,context menu is the last plugin of htmlarea rt,54454,the scripts contents from,independent,0
3698,3698,47647,by slightly modifying the sources of sphinx,19216,want to create images with gifbuilder which,independent,0
632,632,56647,hello core team \r\n\r\nsince years it is not,51137,problem \r\n\r\nat the moment it not possibl,relates,1
359,359,67750,suggestion for i don know if som,75676,as an editor want to choose the positon firs,relates,1
683,683,59586,for some projects it would be very useful to,6668,caretaker is already storing node role address,independent,0
3590,3590,32055,it would be good to have hook in class tx sy,7981,please add the proposed hooks into tha,independent,0
650,650,50075,result of the workshop implementing reponsiv,49723,there are some tasks which could be improved,relates,1
994,994,61162,however it is cosmetic change fluid produces,12984,add csh to all fields,independent,0
3385,3385,17434,the following field configuration of parent,54603,when installing an extension with dependencies,independent,0
304,304,71868,faced this problem lately when updated the,64513,currently the installtool has this nice check,relates,1
435,435,64353,aside to some small configuration data the sta,61224,lot of information and individual configurat,relates,1
16,16,78931,actually ajax is used for hide/unhide or delet,92295,it would be nice if it were possibleto to sort,relates,1
1024,1024,29105,above the pagetree there are icons for inserti,25183,this feature request is result from ge,relates,1
2912,2912,85076,it could be very useful for the editors to hav,15055,the extension manager does not let you install,independent,0
6727,6727,67028,hi \r\n\r\nwhen use the function start aga,8011,we ve requested this feature some time ago and,independent,0
964,964,35243,in order to cleanly separate between the domai,33371,implement proper http support \r\n\r\nthis,relates,1
565,565,30569,hi \r\n\r\nas written in faq of extension as,4206,set entries with delete flag,independent,0
92,92,87341,it would be really nice to have possibility,86937,situation \r\n\r\n did fresh install,relates,1
6360,6360,32055,it would be good to have hook in class tx sy,11401,hy guys \r\nit is only possible to filter fore,independent,0
6898,6898,23655,if you try to map record icons on complex reco,1735,new fieldtype is needed to browse simple on,independent,0
4841,4841,51835,sometimes extensions depend on customized vers,5141,in the new report module is available it,independent,0
7835,7835,22371,in be we can attach only local images or uploa,9650,given following structure in an extension \r\n,independent,0
3982,3982,34716,attached two screenshots \r\n default png,65119,when database error or something similar occ,independent,0
4464,4464,17863,it would be great to get hook for the locali,78432,if an admin switches to another be user accoun,independent,0
232,232,78931,actually ajax is used for hide/unhide or delet,92295,it would be nice if it were possibleto to sort,relates,1
1702,1702,6724,hi \r\n\r\n first sorry for my bad english,7723,locale dependent messages texts will be stor,relates,1
6975,6975,14834,this patch enable clipboard paste in firefox,7711,hello christian \r\n\r\nfor client extende,independent,0
1174,1174,23565,problem \r\ncurrently you need to use another,23626,problem \r\ncurrently you can use extdirect de,relates,1
410,410,72211,problem \r\nafter switching to there are,65325,this ticket is similar to my previous,relates,1
784,784,40857,currently fluid throws nice exception when,42176,currently the resolution of view class and,relates,1
1069,1069,27988,override any of the curl options g to forg,28344,div geturl is know to be hudge and,relates,1
8820,8820,65245,the current solution with switchablecontroller,10,from the guide component names,independent,0
5235,5235,45238,extend method setto so that it is possible,42011,currently only bunch of versions are displa,independent,0
207,207,80125,while currently validator for emails exist,80127,the field validator range should set the attri,relates,1
898,898,36075,in the original concept for the new page tree\,22985,sometimes need locate page in page tree by,relates,1
9282,9282,61145,in one of my project need to create mini we,91724,the fluid based template paths are configured,independent,0
717,717,46017,for multi language sites it is not really conv,66869,if an editor selects one language it would be,relates,1
1251,1251,23374,prepared queries would help take better advant,21614,adodb supports memcache for queries,relates,1
6174,6174,40,there might be places where an array is expect,33710,know you can change the configuration based,independent,0
2085,2085,63007,core allows to set fe versionnumberinfilenam,11697,hi ll \r\n\r\ni have see that the extensio,independent,0
1327,1327,19619,to improve single sign on services backport,19497,the extmgm api provides methods to add,relates,1
918,918,35245,different notifications on stages\r\n\r\nc,35246,the workspace module uses the extbase dispatch,relates,1
1659,1659,13230,problem \r\ncurrently the standard css styled,13229,problem \r\ncurrently the standard css styled,relates,1
7278,7278,16905,would be nice to have hooks in class tslib co,3073,b mittagsmenü oder ähnliches \r\n\r\nbegren,independent,0
3120,3120,19543,problem \r\nthe admin panel currently is tied,48419,create way to assign roles to command cont,independent,0
110,110,86548,regarding this tweet,86549,this feature request is related to,relates,1
3999,3999,24324,the tcatree is great feature to build cate,25576,would be cool to have something like this \r\n,independent,0
520,520,57692,after being able to move and rename files cre,55193,it would be useful to add drag and drop to the,relates,1
2466,2466,44772,and start using ff values instead of ts \r\n\r,27322,add support for appserver in php which could,independent,0
9709,9709,82384,adding helhum/config loader as dependency wh,40405,this new option is an input box which contain,independent,0
1046,1046,28839,in some cases it may be necessary to have an,28344,div geturl is know to be hudge and,relates,1
338,338,79225,since is possible to use fluid for the,69459,new option via tsconfig allows to render tt,relates,1
4312,4312,4078,update localization files to satisfy new ter,2284,the reflection service caches all the reflecti,independent,0
4545,4545,10360,would not skip null values in all cases but,32167,the organiser in version is extended with,independent,0
9104,9104,7167,locallang file should be used for labels and,78335,this extension is great but based on my obser,independent,0
5409,5409,60736,it would be nice if the backup script included,16105,hi it would be nice if it possible to say,independent,0
9334,9334,28868,\t/ \r\n\t var \me\mypackage\domain\model\,81451,does not support the only full group by,independent,0
1633,1633,63011,this text was response to / in,14700,added support to clear cache only in subtrees,relates,1
987,987,22266,it makes much more sense to move the checkbox,15181,unit tests are always stored in subdirectory,independent,0
196,196,80697,think it a usefull feature to define def,68895,adding options defaultuploadfolder to pagets,relates,1
965,965,33371,implement proper http support \r\n\r\nthis,37212,having framework that supports esi would giv,relates,1
939,939,34028,there is already functionality in place to fet,34027,apply default ordering based on the order in,relates,1
1169,1169,62612,show topbar dropdown menu on mouse hover and,60103,if org would host xsds for ext fluid and,independent,0
3410,3410,20817,extend unit tests for matchcondition glo,20930,the table of content object has to be hardco,independent,0
9239,9239,58978,requestbuilder php loaddefaultvalues make no,55594,there should a download icon,independent,0
1131,1131,24010,as part of the self monitoring core need,24572,task has been introduced to execute the syst,relates,1
6371,6371,44210,situation \r\n large index with in inde,33749,integrate file abstraction layer api to,independent,0
634,634,54155,hi guys \r\n\r\nespecially when developing app,50826,this is usefull if you use multiple packages,relates,1
3703,3703,75693,html and fluid code must be scanned and matche,87916,provide hosting packages for voting org,independent,0
590,590,58829,currently when using viewhelpers from part,53059,one major source of errors when working with,relates,1
8242,8242,20267,the ts configuration is still included via ext,39837,the webredirect currently expects an option,independent,0
1435,1435,17678,to move ui elements around in the be ui it is,17868,we need menu to call store and edit shortcu,relates,1
3198,3198,88771,in stead of using typoscript options `config,38261,attached is patch does the following \r\n\r\,independent,0
13,13,88147,hey \r\n\r\ncan you maybe set configurable pat,92364,in the sitemap of sysext seo the stylesheets,relates,1
8164,8164,64400,we have the problem that some customers surf,25974,d like to see the possibility to automate in,independent,0
463,463,61799,currently cms has no easy/working way fo,49547,think should be the default output for,relates,1
1794,1794,38937,when you add internal fields to formfieldlist,74319,if you install to an existing database,independent,0
2616,2616,43108,hi folks \r\n\r\nwhat is the plan with browse,16886,it would be really useful to be able to show,independent,0
1788,1788,3153,similar to there should be way to decl,3092,it should be possible to define additional val,relates,1
1574,1574,15698,in the conf php file of tstemplate/ts/ the fol,14700,added support to clear cache only in subtrees,relates,1
2076,2076,91745,when will it come \r\nthx\r\nstefan,25705,problem\r\n\r\ni like to have an option,independent,0
478,478,22300,when you produce filelink with stdwrap filel,75959,the systemstatusupdatetask checks all status,independent,0
414,414,86548,regarding this tweet,65124,quite often editors request the possibility to,relates,1
6140,6140,2879,by default the defaultaction or the plugin,62171,this could be handy sometimes \r\n\r\n pre \r\,independent,0
756,756,44123,my first impression with flow/neos very unst,37438,core/bootstrap contains the following lines \r,relates,1
5626,5626,28321,hi guys \r\n\r\nyout ext is great \r\n\r\ni,82617,fields inside gridrow \r\nif you set for exam,independent,0
1699,1699,8180,as preparation for the selenium tests creat,8179,see above,relates,1
1314,1314,73621,we use the sections/anchors lot on our page,19832,sectionmarker page anchor prefix is hardcode,relates,1
402,402,65505,there exist cases when many child records are,17247,while editing records based on irre the curren,relates,1
4184,4184,5747,cache conf array and templates so we don hav,21911,hi everyone \r\n\r\nthe function div lo,independent,0
3563,3563,43091,for access decision voting on joinpoints the,3864,currently all severities are always logged it,independent,0
4718,4718,82704,the readonly and required attributes are,57430,composer create project does not office stable,independent,0
45,45,88322,allow the overwriting of the slug field via pa,89875,would recommend to make some of the slug fie,relates,1
149,149,84493,noticed that only pages and language tab,84244,tried to use the new way to handle restric,relates,1
2417,2417,32055,it would be good to have hook in class tx sy,3098,when use the template module and click on,independent,0
9030,9030,27307,fields in tca should be excludable for use in,5774,whenever package is activate deactivated or,independent,0
8670,8670,52137,in upcoming cms the tt content tabl,57388,also increase the default value by some seconds,independent,0
539,539,72270,want to suggest this feature for tx form to,54092,if an object implements jsonserializable inter,independent,0
1040,1040,32309,based on the cardlayout should be intro,28384,there should be an xtype which allows us to ge,relates,1
9587,9587,23839,currently when the mouse moves over charact,27119,one of the great things of fluid is that is xm,independent,0
1339,1339,19473,functionality which is not needed on system,19474,the workspace selector is currently using lo,relates,1
6027,6027,5774,whenever package is activate deactivated or,25780,it was noticed that chars are too few in,independent,0
63,63,88947,this was an idea / feature request that was ma,89458,it is possible to add different url for manu,relates,1
8160,8160,4323,finish it,30,theoretically pointcut can refer to itself,independent,0
9942,9942,37796,lots of bug fixes and support for responsive,1649,if you are testing certain class you have,independent,0
1376,1376,21765,there are flag icons for serbia and romania,19093,in are no flags for turkey an,relates,1
3501,3501,8330,major todos \r\n\r\n print time taken for who,59524,the attached icon for editing metadata of file,independent,0
7486,7486,11093,add options from the plugin page\r\n syntax,18195,have several website projects when,independent,0
175,175,30317,the stringconverter should be extended to supp,2832,we need validator which checks minimum and,independent,0
795,795,40689,in the list view you can select to see only,40690,situation \r\nlist view only one specific rec,relates,1
9778,9778,48364,hi \r\n\r\ncurrently if use the forgot pass,14678,situation create new page g page ne,independent,0
3442,3442,36415,for security issues we need the possibility to,23974,one part of the current typoscript tuning proc,independent,0
291,291,72908,whenever one is going to activate buttone,75462,just usability suggestion which would correc,relates,1
2708,2708,56145,it should be possible to hide the previous but,7543,check uploaded files \r\naccept only images,independent,0
8757,8757,63041,replace the images in module groups with font,10740,we must display date last run of the report an,independent,0
8178,8178,72566,plugin tx filelist settings root lets admini,69766,filling an tca select field with items via,independent,0
6245,6245,12978,add fields to product and article related pag,30045,hi \r\nit would be nice if there would be the,independent,0
4456,4456,3305,unmodified objects retrieved from repository,52446,nice to have options of the radius box should,independent,0
353,353,68300,the frontend page repository is not capable to,38732,hi \r\n\r\nlets start to modernize content,relates,1
6192,6192,82303,as it is possible to define nice background,41067,was playing with the stdwrap cache feature,independent,0
794,794,26139,using the clipboard to other than normal,40690,situation \r\nlist view only one specific rec,relates,1
767,767,43477,if you unpack the dummy package in blank vho,11771,what do you think of checking for write permis,relates,1
2567,2567,91157,when user changes an entry of complex data,31665,hello \r\n\r\ni searching for register and,independent,0
1770,1770,4146,following up on validation should make,3933,when domain model contains an array member,relates,1
8069,8069,38080,use the backend module dispatcher for the tsco,15184,it would be nice to have an read only field ty,independent,0
973,973,32855,move add user icon in beusers backend module,32753,in our case we run view big installati,relates,1
6575,6575,4101,on the list functionality it is possible to,45345,proposal from michael knoll \r\nuse,independent,0
4772,4772,77457,in old dce versions the userfunctions which en,60526,several browser hacks in backend css files\r\n,independent,0
1567,1567,15810,it would be great if there a possiblity to,15561,to manipluate general properties like lang xm,relates,1
97,97,87152,finisher „summary“ wich is the same as the,87151,an rte for the message in the confirmation fin,relates,1
4272,4272,38591,add method to get the instance of the global,50842,hi \r\nthanks for accepting my little setting,independent,0
247,247,77572,similar to the search in ext recordlist the se,71469,similar to the record search in the list modul,relates,1
439,439,64047,the current way to go when implementing mail,90266,sends out various emails it would be be,relates,1
24,24,91080,in older versions it is possible to defi,89102,there will be site wide settings available th,relates,1
3455,3455,26514,since many global statements have been cleaned,650,the link for www schould be changeable and/or,independent,0
329,329,89894,background\r\n\r\nthe extension manager in,70157,when looking in the em for my installed extens,relates,1
9619,9619,324,currently all dependencies injected through au,49726,as in form button there should be an attribu,independent,0
1455,1455,17694,similiar to the page type selector it is hard,17676,jens made nice screen where he grouped the,relates,1
1104,1104,27619,implement basic crud interface for atomic ty,14222,thought it would be neat thing to make acc,independent,0
3855,3855,22327,when using simulatestatic and realurl in the,18468,there is no way to set distinct to pi list que,independent,0
8699,8699,62593,want to convert from comma separated list,1306,make news subheader news image,independent,0
7784,7784,77668,when using lot of suggest wizards it would,34630,m currently writing generic comments viewh,independent,0
766,766,43247,hi folks \r\nright at this point am thinking,43569,the debugexceptionhandler and productionexcept,relates,1
5426,5426,19882,the rte configuration script requires every pl,16352,log more infos see subject in the dbal debug,independent,0
3840,3840,15255,when you see an extension in the page module,28314,example of google map user defined field in,independent,0
316,316,71306,in it was decided that the protocol sele,5369,this is general inconsistency issue througho,relates,1
3593,3593,22191,the attached patch will ensure that the size,54693,ensure compatibility with x,independent,0
2527,2527,60937,this issue has been created so that the exten,14077,at present it only possible to add persons,independent,0
1195,1195,49972,hey guys \r\n\r\ni check all how many issues,23085,the save and view button in the backend is onl,relates,1
683,683,37921,currently ships with now requires,48223,core currently ships \r\n\r\nfor compati,relates,1
203,203,80378,hi \r\nin the be filelist module we can upload,20558,many users want to upload lot of files in,relates,1
993,993,31377,currently it is not possible to copy single,44002,it is possible to paste content elements from,relates,1
258,258,76433,hi \r\n\r\nhaving enabled categories tab in ba,60553,please add categories palette from,relates,1
7467,7467,20281,use div removedotsfromts and json encod,79530,the following should be possible\r\n\r\n save,independent,0
8143,8143,78467,wouldt it be possible to add an option typos,61108,it would be nice if your scriptmerger ext coul,independent,0
7439,7439,1614,display link to print this code \r\n\r\nas,39298,hook to fill additional markers in question,independent,0
1791,1791,2817,we need mechanism which prevents the user fr,4960,scenario \r\n\r\nthe developer programmed,relates,1
1708,1708,7459,when creating new content element the result,67750,suggestion for i don know if som,relates,1
5102,5102,62192,the link text settings mfpoption text in the,91745,when will it come \r\nthx\r\nstefan,independent,0
1425,1425,17979,implement rfc also for inline relationa,17970,hey all \r\n\r\nthis is first step into cons,relates,1
43,43,89894,background\r\n\r\nthe extension manager in,83463,since core extensions sysexts are stable and,relates,1
312,312,80398,to be able to store byte unicode characters,71454,there should be possibility to set the conne,relates,1
7497,7497,3525,the translateviewhelper should be able to reso,32084,in certain situations and setups behind,independent,0
3826,3826,56134,have found lack of functionality of consta,92596,it happens to be that in the cols an,independent,0
525,525,34313,the attached patch to makes you able to gr,16860,currently \r\nafter session timeout there a,independent,0
270,270,49096,currently the coordinates for each location,34816,it should be possible to encrypt / decrypt l,independent,0
6330,6330,77974,idea of this feature is to check during the,61352,there will be need for developer context dep,independent,0
1414,1414,18239,this patch request contains functions for,18238,because there are some plugins enabled to let,relates,1
9416,9416,15235,have activated the acronym plugin for ie man,74540,hey stanislas \r\n\r\ni create group and u,independent,0
1267,1267,22257,the attached patch rewrites the rte find and,33663,like the urls from realurl or realurl erro,independent,0
510,510,58557,it would be nice if one could define the names,58829,currently when using viewhelpers from part,relates,1
1775,1775,3728,sometimes you need to receive variable numb,4146,following up on validation should make,relates,1
367,367,67578,add description field for be users like we,59570,with description field it would be possible,relates,1
77,77,50519,hello \r\n\r\nonce there was to make sh,21201,the path displayed in the search hits can beco,independent,0
1249,1249,80793,admins should be able to define password pol,21659,currently there is no way to configure minim,relates,1
1167,1167,23724,the where part of the query to determine wheth,23726,the tca definitions of the table pages are loc,relates,1
922,922,35243,in order to cleanly separate between the domai,37212,having framework that supports esi would giv,relates,1
808,808,39870,it would be great if you can configure alterna,42176,currently the resolution of view class and,relates,1
735,735,54429,hi \r\n\r\ni think it would be nice if the sor,45535,it would be great to be able to sort the sched,relates,1
6543,6543,16548,in case of records with additional information,75404,at the moment you need to add property that,independent,0
1142,1142,24023,as workspaces got an own sysext some stuff is,24022,in the last year the newly formed workspaces,relates,1
1727,1727,24214,add hook to allow extension to integrate int,61720,editing permissions for pages and folders allo,independent,0
235,235,78532,if you have an image relation field defined in,24019,the current implementation always adds new irr,relates,1
68,68,89292,with new feature for correlation ids,89143,the record history needs correlation id to,relates,1
357,357,7459,when creating new content element the result,67750,suggestion for i don know if som,relates,1
1593,1593,15360,we now have the update wizard in the install,15118,that would be great to have an install tool wi,relates,1
4303,4303,75166,hi \r\n\r\nit would be nice if,87117,problem/description\r\n\r\nwould it make,independent,0
9273,9273,45119,there should be the possibility for an autoupd,58633,currently the pages indexer only takes the tit,independent,0
6949,6949,661,uses deleted for soft delete and other,15960,given that it possible to check which method,independent,0
2001,2001,49413,the extension should send mails over smt,6651,dear stanislas \r\n\r\ni just created little,independent,0
3156,3156,20952,the ajax handling in supports severa,2194,in general we have the this structure,independent,0
626,626,48936,intersphinx mapping could easily be achieved,51280,browser for references stored in any documen,relates,1
4664,4664,14383,in the web templavoila module deleting an con,8509,implement field employees or associated,independent,0
4171,4171,5628,the german word list contains politically inco,91890,it would be nice if one could sort the redirec,independent,0
1660,1660,12958,hi\r\n\r\nsince suppose form will be inclu,13229,problem \r\ncurrently the standard css styled,relates,1
2222,2222,43582,it would be nice to have environment switch,23126,if page is mount page and is mounting anot,independent,0
1109,1109,25336,we have few functions to deal with ip addres,25404,feature add anonymizing capabilities to the,relates,1
665,665,49301,sometimes newly installed extensions break the,49760,if the install tool could check whether the in,relates,1
692,692,47137,due to limited support in browsers or restrict,37604,the rest controller provided by should,relates,1
8378,8378,2565,strech recycler view to use full width with,68489,\r\n pre \r\n foo = array \r\n\t\t exclu,independent,0
970,970,33136,hello guys \r\n\r\nduring my work for ext piwi,14338,not everyone has several database accounts ava,relates,1
8797,8797,31580,small rfc for cooluri allow the checkboxes \r,18842,the unit labels in row who show the amount of,independent,0
1357,1357,19188,add an api method\r\n\r\n template addrecords,19190,add an api method\r\n\r\n template addtcareco,relates,1
592,592,52987,further information see\r\n,52986,summary request for new field type currenc,relates,1
584,584,67333,it would be nice if placeholder could be ena,53406,if you need compact formular one possible wa,relates,1
5461,5461,58285,hey ho \r\n\r\nfor project we require hook,52696,sometimes there are the same scheduler jobs in,independent,0
789,789,40957,it is possible to make an instance of dce us,40889,hi \r\n\r\ni needed one ce to be loaded via ty,relates,1
9822,9822,12716,modify the following defaults for incerased re,28022,to focus the admin attention to security it,independent,0
1125,1125,42457,hello \r\n\r\ni dont know if this big has alre,25113,while working with records listings in the lis,relates,1
8348,8348,39574,have special page type to get only the con,17976,imo the logo in the error messages g,independent,0
631,631,51933,usability and of viewpage module should be imp,51148,bring responsive adaption for viewpage preview,relates,1
1198,1198,36075,in the original concept for the new page tree\,22985,sometimes need locate page in page tree by,relates,1
985,985,61110,johannes feustel \r\n as an editor and as d,32081,for type=input there is js eval func that ma,relates,1
8565,8565,4166,in situations where knowingly incomplete /,33445,we need an error handling for storage is not,independent,0
9166,9166,54774,hi \r\n\r\nthe current version support,90509,add widget showing the most recently edite,independent,0
7519,7519,31747,please add the postal case in the default te,23663,use extjs api for rte notification dialo,independent,0
1166,1166,23724,the where part of the query to determine wheth,23726,the tca definitions of the table pages are loc,relates,1
409,409,65325,this ticket is similar to my previous,63607,premise like the new interface of,relates,1
5616,5616,42401,figure out the best way to render the categori,86802,often encountered the problem or noticed th,independent,0
6808,6808,21062,currently there is no way to change the path,1469,the treeview is handy for selecting instance,independent,0
4532,4532,11427,it would be nice to have the possibility to ov,45657,xing is quite important as social media in ger,independent,0
